實際價格,預測值,CI95下限,CI95上限,CI99下限,CI99上限,CI95長度,CI99長度,是否落在CI95,是否落在CI99,信心分數
3294.4680752838403,3291.1257416916133,3261.803769916206,3394.367458027169,3261.6875702267257,3401.612338068291,132.56368811096308,139.92476784156543,1,1,0.7464046213230617
8022.456895351566,4964.464757640378,3035.850755757308,7980.652329469281,2644.254587325524,8043.249332776796,4944.801573711973,5398.994745451272,0,1,0.4915457546164347
3714.502382511299,3825.672805787928,3789.7655156772694,3870.462524220836,3765.1913305232783,3899.4481984239105,80.69700854356643,134.2568679006322,0,0,0.0
12835.884447899087,13124.23999650597,12934.662463283175,13364.77409884683,12901.496983724082,13433.325908643095,430.111635563655,531.8289249190129,0,0,0.27034330808710894
6904.992640355296,7260.93492943386,6638.800596006383,8098.83007055554,6624.5472321784255,8556.893638415446,1460.0294745491574,1932.3464062370203,1,1,0.6823196373719015
4491.760511548689,4026.332484601292,3796.3709938285647,4336.353365599079,3743.798051732828,4467.839096857049,539.982371770514,724.0410451242215,0,0,0.21219959379011344
9136.20161642468,9130.716411527404,9058.21201394758,9219.05971468822,9045.547373879655,9231.712081782622,160.84770074064,186.16470790296626,1,1,0.9848661318634998
5431.659591362978,5997.124590562177,5497.322197675213,6641.936686262397,5460.046572217326,6778.246577099257,1144.6144885871845,1318.200004881931,0,0,0.44263343076522643
3102.613190327882,4732.373048909899,4378.785610473213,5091.156795828482,4175.053130496318,5153.520544499337,712.3711853552695,978.4674140030193,0,0,0.0
10509.133340450364,8765.357193457843,6364.6899090511,11082.554674327705,5981.884235750456,11173.369149518354,4717.864765276605,5191.4849137678975,1,1,0.6215425541871178
7555.265376250504,9159.98272328052,8444.061166782796,9854.213243122957,8222.776674305209,10058.235861872558,1410.1520763401604,1835.4591875673486,0,0,0.0
3568.8546608229963,3744.0227938921153,3639.0951363950962,3832.235395053926,3631.9436915612155,3933.5988316672606,193.14025865882968,301.6551401060451,0,0,0.13632400592597904
9701.15277292652,9130.716411527404,9058.21201394758,9219.05971468822,9045.547373879655,9231.712081782622,160.84770074064,186.16470790296626,0,0,0.0
5431.659591362978,5603.888085460451,5549.2500324459215,5655.493342696281,5529.590724966785,5658.9117026072645,106.24331025035917,129.3209776404792,0,0,0.0
4359.008926201989,4850.890474557581,4384.36193296766,5644.592569695872,4359.008926201974,5726.591894811803,1260.2306367282117,1367.5829686098295,0,1,0.47988224851739003
3827.6258214399063,3803.5583581917294,3789.5403081706295,3823.9216398379626,3789.0025474014037,3865.394310254119,34.38133166733314,76.39176285271515,0,1,0.39226183465762154
8518.537924569118,9584.131532112113,8909.667312575557,10648.447332037018,8801.997255989836,11137.95619901986,1738.780019461461,2335.958943030024,0,0,0.27505527805620245
8103.083927575384,5563.102583473688,4792.651826620587,6379.320500255249,4641.330749654612,6481.243583307474,1586.668673634662,1839.912833652862,0,0,0.0
6974.388970105816,8632.607558001346,8102.667136257757,9274.027819534595,7994.447532687332,9423.919111468527,1171.3606832768373,1429.4715787811956,0,0,0.0
3789.5403081706027,3673.7936328815604,3605.20741464616,3773.2540133332236,3604.7222464634488,3811.216267982128,168.04659868706358,206.49402151867935,0,1,0.4030846505751776
6185.728111201582,5728.417166010008,5498.445124016091,6001.661816707225,5489.43709771123,6148.379863392108,503.2166926911341,658.9427656808775,0,0,0.134220610804189
3827.6258214399063,3828.214560148434,3826.3144862109652,3837.2963931694617,3825.525605412323,3849.874772001625,10.981906958496438,24.349166589302058,1,1,0.6194086999373479
3789.5403081706027,3552.122330719266,2989.758140982553,4043.5889579939417,2807.313819609899,4137.757577825662,1053.8308170113887,1330.4437582157634,1,1,0.7410715702416043
11849.014754185644,8473.817339464416,6170.410602354371,11177.149128275023,5916.216450789043,12082.093802622681,5006.738525920652,6165.877351833638,0,1,0.36580772644188864
3827.6258214399063,3827.517036391941,3826.4777059194157,3827.6258214399063,3825.784410973522,3827.6258214399063,1.1481155204905917,1.8414104663843318,1,1,0.5000000043551605
2892.857364220396,3089.811926093543,2634.756388574289,3898.493586279738,2599.1271345338378,4765.602519075128,1263.737197705449,2166.47538454129,1,1,0.7042362732676504
20537.340581447537,8989.051294903817,7389.295197304439,11681.134076064405,6914.470643729647,13566.116105026074,4291.838878759966,6651.645461296427,0,0,0.0
4359.008926201989,4359.008926201974,4359.008926201974,4359.008926201974,4359.008926201974,4359.008926201974,0.0,0.0,0,0,0.998453859006986
15835.349023513063,12504.162822811371,10276.328641516619,15823.631017068481,9929.747967843366,16555.410214640968,5547.3023755518625,6625.662246797601,0,1,0.4978876207485634
4359.008926201989,4381.106404260481,4369.313056073919,4392.90003544568,4368.961592784728,4396.908134128744,23.586979371761117,27.946541344015714,0,0,0.06314330461077511
1958.628965388061,2047.3579842125437,1955.7861219307235,2238.24957026698,1944.0617359006494,2335.064983713741,282.4634483362563,391.0032478130918,1,1,0.5100644649032695
9136.20161642468,6958.402182996124,5563.010059156515,8782.798830932152,5326.817839671904,9408.114592817072,3219.7887717756366,4081.2967531451677,0,1,0.3902403820448329
2164.619771847478,2199.5774686096897,1993.6651347807613,2818.271407720661,1962.0252312363993,2982.205480820967,824.6062729398998,1020.1802495845675,1,1,0.7073166827365425
5271.129790194121,5337.572413888361,5269.826240571584,5491.308302063988,5265.696362213462,5556.40957108682,221.48206149240377,290.71320887335787,1,1,0.5058855765505055
2392.2748205373778,2429.052235484868,2309.18159062048,2591.4473605919197,2299.4002691792357,2726.6517959430016,282.26576997143957,427.2515267637659,1,1,0.7943794067816341
5166.754427175995,6365.057760085698,5914.895669900188,6784.886871520827,5441.89935191375,6876.158251223263,869.991201620639,1434.2588993095123,0,0,0.0
8266.77708126167,8788.91519524091,8638.797298236368,8951.894482795275,8625.942474340416,9024.759566839708,313.0971845589065,398.8170924992919,0,0,0.0
6185.728111201582,5596.551721373027,5434.804596775849,6041.009221291183,5241.412434753162,6305.264715620708,606.2046245153342,1063.8522808675452,0,1,0.26127056104411084
5884.046591336165,5487.601439156996,5216.2034636458975,5912.137644492095,5151.41466788812,5984.897471588481,695.9341808461977,833.4828037003608,1,1,0.5403645257463432
1958.628965388061,1960.7120949655043,1958.6289653880801,1973.0236642593131,1958.6289653880801,2030.011018797182,14.394698871233004,71.3820534091019,0,0,0.5000000003460312
7863.601605484239,5460.831714747765,5079.05252984977,5951.146515317282,5065.783025021348,5986.344476684559,872.0939854675125,920.5614516632104,0,0,0.0
16155.244293579399,15491.048313904455,13851.152080755639,17759.55619060343,13461.614501607706,18419.15921670171,3908.404109847792,4957.544715094005,1,1,0.9104774869575618
8604.150654023859,9584.131532112113,8909.667312575557,10648.447332037018,8801.997255989836,11137.95619901986,1738.780019461461,2335.958943030024,0,0,0.3242925182453118
1510.203969763263,1705.7752465451856,1519.6215485053413,1896.333378688806,1492.4776098315083,2000.5610403312967,376.7118301834648,508.0834304997884,0,1,0.4750005760842667
3789.5403081706027,3787.2337110896947,3747.9472313209462,3866.3536322646264,3736.0278315924543,3900.2690118754194,118.40640094368018,164.24118028296516,1,1,0.8512738882328426
3789.5403081706027,3805.670540613928,3789.119473937967,3819.871097143091,3774.2857710004787,3824.011857587375,30.751623205123906,49.726086586896145,1,1,0.5136849438708198
17854.306167671504,10135.412704185195,7506.844624927369,13211.275394063396,7182.626478808652,13578.547095208214,5704.430769136026,6395.920616399562,0,0,0.0
10938.019208165191,11783.496548035484,11302.703557581624,12349.190911842608,11156.359161353867,12494.45535471253,1046.487354260984,1338.096193358664,0,0,0.15151576087082008
1422.2565372011795,1486.8029227974462,1415.7125973989419,1575.7789355026891,1400.2026428196539,1732.5992583997695,160.06633810374728,332.3966155801156,1,1,0.5408826732987874
9136.20161642468,6958.402182996124,5563.010059156515,8782.798830932152,5326.817839671904,9408.114592817072,3219.7887717756366,4081.2967531451677,0,1,0.3902403820448329
3904.9489921540026,4029.3222348491995,3578.2713661607118,4552.525724062486,3474.210947217386,4587.324287998941,974.2543579017743,1113.113340781555,1,1,0.835310407744539
7863.601605484239,7520.489207277711,5686.034398603171,8570.935839342721,5410.781098017239,8699.994190681993,2884.90144073955,3289.213092664754,1,1,0.7451848870371471
3604.7222464633783,3662.747329584179,3606.232914232604,3726.961047953749,3596.409944152926,3741.1007456541,120.72813372114524,144.69080150117406,0,1,0.4874870279400675
4865.86607325375,4651.608897014469,4483.388382898873,4820.086174045306,4375.3196015614285,4852.303162120465,336.6977911464328,476.98356055903605,0,0,0.36403267141668083
6247.895712256392,7695.1550026279565,6364.285415138264,9565.772212635102,6258.018726704041,9691.14445560966,3201.4867974968374,3433.1257289056184,0,0,0.463645109213784
5218.681172451978,5381.548871269231,5249.8401871577735,5587.643678061152,5237.631546824147,5661.0631108153275,337.8034909033786,423.43156399118016,0,0,0.4077599387248919
3361.0207450799394,3565.96977619359,3395.572167786867,3769.5180952981536,3372.4249806505773,3848.407050231159,373.94592751128675,475.98206958058154,0,0,0.40760315821340065
3568.8546608229963,4218.894675223897,3574.7611308975206,5418.336912011244,3568.4942247045296,5808.363576295659,1843.5757811137232,2239.8693515911295,0,1,0.4967961880764541
8103.083927575384,5206.229048846035,3782.475749439267,6803.936868214026,3460.053432141357,7244.0505762293205,3021.4611187747587,3783.9971440879635,0,0,0.07002688160393067
3294.4680752838403,3355.0143512967516,3291.5567531345596,3474.675509230032,3284.6842485721872,3597.3468158883093,183.11875609547224,312.662567316122,1,1,0.5158985470205133
3394.799565141353,3356.6243420964684,3295.963645479686,3560.6615663843504,3293.926108295174,3645.970335067509,264.69792090466444,352.04422677233515,1,1,0.8733913712851956
3789.5403081706027,3629.7709469438596,3442.74148055653,3792.6778456599086,3189.2313426707956,3828.376206855375,349.93636510337865,639.1448641845795,1,1,0.5089660229890358
5710.146733753509,5711.4312476915975,5710.146733753418,5727.778281198477,5710.002554368662,5735.176507013297,17.63154744505937,25.173952644635392,1,1,0.5000000002887152
5943.1822427101215,5381.548871269231,5249.8401871577735,5587.643678061152,5237.631546824147,5661.0631108153275,337.8034909033786,423.43156399118016,0,0,0.0
10721.431916447313,7993.032990127303,7440.581177338609,9409.211633352837,7284.45660567762,10127.230601988556,1968.630456014228,2842.773996310936,0,0,0.0
9045.294891440137,9584.131532112113,8909.667312575557,10648.447332037018,8801.997255989836,11137.95619901986,1738.780019461461,2335.958943030024,1,1,0.578001574293916
16983.54138073373,11618.133938581379,7287.753438590908,14706.465411732433,7026.329941874994,14800.659210348096,7418.711973141525,7774.329268473102,0,0,0.19306316551483804
1958.628965388061,1960.74493716815,1958.6289653880801,1977.308538540084,1958.6289653880801,2025.772219883183,18.679573152003968,67.14325449510284,0,0,0.5000000002666557
5597.078252812094,5837.520825044583,5555.423191138687,6480.655547863068,5546.7162263946675,6973.489257545193,925.2323567243811,1426.7730311505256,1,1,0.5450211899478203
3714.502382511299,3740.9795867331813,3714.502382511365,3818.3616818439637,3714.502382511365,3822.085875636265,103.85929933259877,107.58349312490009,0,0,0.5000000000475093
9996.596859437876,9288.587046102473,9142.851924996286,9462.760533955161,9081.852023836867,9504.691973641913,319.90860895887454,422.83994980504576,0,0,0.0
2298.472383122332,2429.052235484868,2309.18159062048,2591.4473605919197,2299.4002691792357,2726.6517959430016,282.26576997143957,427.2515267637659,0,0,0.46205984348065754
3827.6258214399063,3794.0181943055813,3746.2677516926065,3887.4162000581223,3725.765881933202,3941.218515656457,141.14844836551583,215.45263372325508,1,1,0.9235992624173079
3827.6258214399063,3793.1302511793965,3760.794415061971,3814.0428358444046,3756.719947868254,3815.8915844722615,53.24842078243364,59.17163660400729,0,0,0.24491289340862954
9798.650979203469,7197.009917400499,6994.112918179113,7482.194525418414,6978.532987805565,7522.394044152705,488.08160723930087,543.8610563471393,0,0,0.0
6768.264625269173,5546.676551188168,5288.213419853331,5821.03305064679,5221.936422926564,5873.867734882641,532.8196307934586,651.9313119560775,0,0,0.0
6063.242488036094,9184.476576262172,7139.9483401484895,11982.228336623803,6823.099580584462,13132.394013101004,4842.279996475313,6309.294432516542,0,0,0.27764485884977663
9604.624690011184,9764.645425189248,6891.6779784673,12737.043888773067,6537.130097606527,12884.834800583318,5845.365910305767,6347.704702976791,1,1,0.9641192276365689
9228.021969184409,9761.283782681623,9489.810536382935,10048.507787062252,9384.570801266676,10102.156739567296,558.6972506793172,717.5859383006191,0,0,0.031430364351117124
4402.817694231699,4378.544371309496,4371.023979113878,4385.00552258493,4369.4064433993435,4387.030936971868,13.981543471051737,17.624493572524443,0,0,0.0
9897.129058743909,9715.740381499494,9545.539532548117,9898.63545061726,9501.632384401422,9930.859724498308,353.0959180691425,429.2273400968861,1,1,0.5042662398550094
2892.857364220396,2853.8213912842057,2657.9918082754352,3101.1351713777403,2622.922826289167,3173.4512724475508,443.1433631023051,550.5284461583838,1,1,0.9700009624414956
4023.872393822313,4353.200035110912,4088.487985431183,4605.116476544832,3960.6256823504345,4661.015079706458,516.628491113649,700.3893973560234,0,1,0.37492832332314274
1958.628965388061,1960.7120949655043,1958.6289653880801,1973.0236642593131,1958.6289653880801,2030.011018797182,14.394698871233004,71.3820534091019,0,0,0.5000000003460312
5597.078252812094,5728.417166010008,5498.445124016091,6001.661816707225,5489.43709771123,6148.379863392108,503.2166926911341,658.9427656808775,1,1,0.6960052800942815
5767.534662502847,5800.211866789003,5716.489112063241,5907.713521860644,5703.826628386079,5947.321100630208,191.2244097974026,243.4944722441287,1,1,0.766940556888205
4402.817694231699,4373.195173134497,4359.008926201974,4389.320668367592,4359.008926201974,4400.348964711044,30.311742165617943,41.34003850906993,0,0,0.054726159225381266
3789.5403081706027,4005.849030284035,3653.8852830182013,5182.94069028716,3622.7882748239526,6107.242105061417,1529.0554072689583,2484.453830237464,1,1,0.5887181880470949
15994.496927035483,15001.272507643585,12559.984342726466,17859.146818919366,12129.178747938093,18388.427119416232,5299.1624761929,6259.248371478139,1,1,0.8518763389993267
5541.386393677689,5542.911883811012,5541.386393677709,5553.170664114385,5539.894555155611,5597.909473218462,11.784270436675797,58.01491806285139,0,1,0.5000000004225965
3827.6258214399063,3756.7280694476785,3716.943612432886,3833.9017892612096,3714.5268983079877,3873.217001082616,116.95817682832376,158.69010277462849,1,1,0.5536599320881949
6002.912217261018,5546.808554278369,4089.619470541958,6003.227378425432,3720.2114689081436,6014.199285921363,1913.6079078834741,2293.9878170132197,1,1,0.5001646947465646
6974.388970105816,7268.6649504353445,5762.977280143178,8757.434539958547,5504.90985296199,9435.186084136601,2994.457259815369,3930.276231174612,1,1,0.9045513376398248
3827.6258214399063,3767.5925899676336,3716.174284733278,3824.315878614715,3714.8738513227463,3825.668764724102,108.14159388143707,110.79491340135564,0,0,0.4693925093843718
7863.601605484239,8045.278545908244,7866.033797313898,8279.424518312808,7811.291714990092,8718.816691186383,413.3907209989102,907.5249761962905,0,1,0.4941164818147774
3827.6258214399063,1679.2963947519631,1345.0342700958586,2521.127392236196,1339.994448465266,3136.5765340320827,1176.0931221403375,1796.5820855668167,0,0,0.0
9228.021969184409,8897.54758720191,8560.907982495177,9220.250634809614,8537.57098765879,9226.981107011981,659.3426523144371,689.4101193531915,0,0,0.48821351183273576
3604.7222464633783,3805.670540613928,3789.119473937967,3819.871097143091,3774.2857710004787,3824.011857587375,30.751623205123906,49.726086586896145,0,0,0.0
9320.765131831084,8788.91519524091,8638.797298236368,8951.894482795275,8625.942474340416,9024.759566839708,313.0971845589065,398.8170924992919,0,0,0.0
4582.500092961236,4826.558062528297,4550.856460643773,5270.16479975764,4431.432490265209,5342.423586350273,719.3083391138671,910.9910960850639,1,1,0.5439917495757189
12835.884447899087,13124.23999650597,12934.662463283175,13364.77409884683,12901.496983724082,13433.325908643095,430.111635563655,531.8289249190129,0,0,0.27034330808710894
4359.008926201989,4380.105792704814,4364.332614688266,4395.366355429791,4363.537827073004,4409.700857321919,31.033740741524525,46.163030248914765,0,0,0.3284548252206534
5064.445834819708,5460.831714747765,5079.05252984977,5951.146515317282,5065.783025021348,5986.344476684559,872.0939854675125,920.5614516632104,0,0,0.4832510081845547
1436.5504530366013,1832.2583350705752,1679.3510480680386,1995.2120296705305,1648.3433832772614,2007.327671749262,315.86098160249185,358.98428847200057,0,0,0.0
5541.386393677689,5546.18650261693,5541.386393677709,5560.015520971744,5541.386393677709,5566.692912648452,18.629127294035243,25.306518970743127,0,0,0.5000000002672984
3827.6258214399063,3814.6903940929906,3787.710192861217,3827.6258214399063,3782.6841767459237,3830.719792899768,39.91562857868939,48.03561615384433,1,1,0.5000000001252642
6568.232175466829,6469.715871515361,5839.710458197092,7630.544515057734,5789.98725905928,7774.484074361412,1790.8340568606427,1984.4968153021318,1,1,0.9068058201594507
5064.445834819708,5271.651995378373,5179.108401904264,5324.787528263729,5171.58890922174,5331.715032585979,145.67912635946504,160.126123364239,0,0,0.0
4402.817694231699,4380.388525546741,4371.213629655556,4387.246913357338,4369.404537483356,4389.603326787898,16.03328370178133,20.198789304542515,0,0,0.0
9701.15277292652,5397.195453913702,3930.916670173543,7777.113776563673,3768.7525358337775,8203.83265460583,3846.19710639013,4435.0801187720535,0,0,0.0
6002.912217261018,6469.715871515361,5839.710458197092,7630.544515057734,5789.98725905928,7774.484074361412,1790.8340568606427,1984.4968153021318,1,1,0.5911317039358244
6185.728111201582,6321.274111889833,6186.912118096937,6442.860299417894,6171.941998236198,6463.277773332589,255.9481813209568,291.33577509639144,0,1,0.4953740367124383
1958.628965388061,1998.311962946397,1958.6289653880801,2228.2046885339496,1958.6289653880801,2618.8526717176514,269.57572314586946,660.2237063295713,0,0,0.5000000000184763
6185.728111201582,6321.274111889833,6186.912118096937,6442.860299417894,6171.941998236198,6463.277773332589,255.9481813209568,291.33577509639144,0,1,0.4953740367124383
3394.799565141353,2214.194749127341,1653.7428769628693,3047.6009062759786,1595.57124507967,3191.676742015016,1393.8580293131092,1596.1054969353459,0,0,0.2509081616949307
5166.754427175995,5551.847610460417,5176.253828602587,6517.932835924995,5166.662231240211,6950.876468852196,1341.6790073224074,1784.2142376119846,0,1,0.49291976592785824
4402.817694231699,4389.154020742689,4363.864385921119,4401.7762758559775,4360.680150613468,4402.594990669209,37.911889934858664,41.91484005574148,0,0,0.47253056040634467
3714.502382511299,3834.6784294550853,3825.157798807945,3882.466785265888,3823.206892226689,3899.934355293295,57.30898645794332,76.7274630666061,0,0,0.0
9897.129058743909,9905.84414907478,9897.129058744067,9925.888069424658,9881.813567231704,9931.350241949194,28.759010680591018,49.536674717490314,0,1,0.5000000001683559
3827.6258214399063,3814.6903940929906,3787.710192861217,3827.6258214399063,3782.6841767459237,3830.719792899768,39.91562857868939,48.03561615384433,1,1,0.5000000001252642
3827.6258214399063,3808.9610505550104,3773.399634550229,3827.6258214399063,3766.4264930720988,3829.4109551178817,54.22618688967714,62.98446204578295,1,1,0.5000000000922022
4491.760511548689,3732.7828244295197,3714.502382511365,3908.6883056679117,3714.502382511365,4009.126492533128,194.18592315654678,294.62411002176304,0,0,0.0
6124.179088112683,5271.651995378373,5179.108401904264,5324.787528263729,5171.58890922174,5331.715032585979,145.67912635946504,160.126123364239,0,0,0.0
3827.6258214399063,3752.9541122784713,3715.705147344754,3822.269302000769,3714.502382511365,3827.6258214399063,106.56415465601503,113.12343892854142,0,1,0.4497343224752739
8103.083927575384,8107.410421159589,7967.437992723823,8305.65258648467,7947.2785026527,8373.355462223202,338.2145937608466,426.07695957050237,1,1,0.9010647007990044
7555.265376250504,9780.460629539497,8980.207117407384,10535.738578063649,8693.425246486744,10607.981387114201,1555.5314606562642,1914.5561406274574,0,0,0.0
3714.502382511299,4654.494927023035,3827.894721598912,5287.479563739977,3759.029908361286,5378.570975842503,1459.5848421410647,1619.541067481217,0,0,0.42231192335794543
5541.386393677689,5598.673878004086,5433.862284852527,6078.5914901119795,5429.920684701845,6260.374205099259,644.7292052594521,830.4535203974137,1,1,0.6667740625852745
7480.089229687659,7761.125491997122,7052.170097509344,8937.760685333535,6809.257210463543,9055.91433322665,1885.590587824191,2246.6571227631075,1,1,0.7269416992979517
5166.754427175995,6730.346418209215,5357.097461506372,8522.722742778866,5151.55472924981,8948.746038722273,3165.6252812724933,3797.1913094724623,0,1,0.43987189973152363
5218.681172451978,5460.831714747765,5079.05252984977,5951.146515317282,5065.783025021348,5986.344476684559,872.0939854675125,920.5614516632104,1,1,0.6601073335355646
9045.294891440137,11181.065608602416,10013.126302831037,12473.572084996515,9614.999864453881,13038.168446949507,2460.445782165478,3423.1685824956257,0,0,0.10664387795200192
6247.895712256392,6321.274111889833,6186.912118096937,6442.860299417894,6171.941998236198,6463.277773332589,255.9481813209568,291.33577509639144,1,1,0.7382653935938663
4359.008926201989,4390.868170238887,4359.008926201974,4494.104480618885,4359.008926201974,4565.939148913693,135.095554416911,206.93022271171958,1,1,0.500000000037122
20537.340581447537,14260.496807631926,10377.391838119325,18452.71881760761,9091.500458363827,18728.39065163363,8075.3269794882835,9636.8901932698,0,0,0.24185295912755167
2807.360508300595,2379.7690866901767,2046.7303207504835,2833.813358334863,2013.3017539275843,2879.138005267649,787.0830375843796,865.8362513400648,1,1,0.53360871569551
5064.445834819708,5341.709457288415,5094.254950565673,5791.272661908928,5069.885159509286,5859.959142063025,697.0177113432546,790.0739825537394,0,0,0.45723334535776494
5541.386393677689,5546.18650261693,5541.386393677709,5560.015520971744,5541.386393677709,5566.692912648452,18.629127294035243,25.306518970743127,0,0,0.5000000002672984
6502.877173346872,10124.812849515321,6808.121007769429,14032.49997025987,6453.709681581611,14246.34942567065,7224.378962490442,7792.63974408904,0,1,0.45774808658266897
6002.912217261018,5837.520825044583,5555.423191138687,6480.655547863068,5546.7162263946675,6973.489257545193,925.2323567243811,1426.7730311505256,1,1,0.9836504288574054
1958.628965388061,1960.7120949655043,1958.6289653880801,1973.0236642593131,1958.6289653880801,2030.011018797182,14.394698871233004,71.3820534091019,0,0,0.5000000003460312
8866.186052257997,9299.847113609772,9186.753526114142,9491.613089478256,9175.347877816079,9581.645627676715,304.85956336411436,406.29774986063603,0,0,0.0
3604.7222464633783,3612.6721898339647,3262.7722616637807,4773.824287098972,3261.6875702267257,5000.076005035007,1511.052025435191,1738.3884348082815,1,1,0.7262992796054464
