實際價格,預測值,CI95下限,CI95上限,CI99下限,CI99上限,CI95長度,CI99長度,是否落在CI95,是否落在CI99,信心分數
26903.18607429754,29184.945,26252.878272682137,31855.857254535807,25478.870679746273,33088.450983413415,5602.97898185367,7609.580303667142,1,1,0.6160646512730803
28001.12592623153,22706.77,21999.67624739859,23559.68597183882,21934.18721727198,23724.025671999887,1560.0097244402277,1789.8384547279056,0,0,0.0
26108.07676402649,25241.645,24341.0054458788,26128.797008602553,23670.5868877026,26142.884663558303,1787.7915627237526,2472.2977758557026,1,1,0.5115898547755642
19535.72266206552,19536.693,18989.731172179363,20238.339543061502,18892.673294049135,20520.221289923236,1248.6083708821388,1627.5479958741016,1,1,0.9372800171930952
21162.795717500194,21510.766,20703.50089281087,22544.11664579154,20506.7863594265,22906.291704493422,1840.6157529806696,2399.505345066922,1,1,0.7495332466583813
24834.770835065363,24721.508,24131.588308834882,25200.928448816674,24045.88465849929,25281.926907881818,1069.3401399817922,1236.042249382528,1,1,0.8424145415126003
14913.17008727256,14898.125,14795.101848948743,14969.803411931685,14720.061101592137,15005.52977300236,174.70156298294205,285.46867141022267,1,1,0.8241718259064047
13226.795326641039,13274.509,13023.60832362702,13631.322600805912,12978.53437344011,14171.812475830566,607.7142771788913,1193.2781023904554,1,1,0.8343462719995667
33860.35026024549,32243.11,30591.693477911478,33859.135950897034,30216.67306925901,34076.182053880715,3267.4424729855564,3859.508984621705,0,1,0.49962836091117446
21375.485350429182,21056.582,20625.39218183072,21346.972778155847,20431.098524557485,21394.750852903842,721.580596325126,963.6523283463575,0,1,0.4604859492991503
15835.349023513063,19038.898,12527.07831183395,24072.657918996345,8941.22784587048,25790.81315499988,11545.579607162395,16849.585309129398,1,1,0.7865400286728726
22247.835456318233,23014.297,22840.589744831195,23151.374514533993,22759.241345150815,23161.737895664006,310.78476970279735,402.4965505131913,0,0,0.0
14913.17008727256,14468.886,13480.949526747989,16200.435717113998,13210.974283377484,16868.198809045316,2719.4861903660094,3657.2245256678325,1,1,0.9733488386158913
21162.795717500194,21349.598,20981.642940049005,22087.793699432917,20943.559853094586,22823.749491934424,1106.1507593839124,1880.1896388398382,1,1,0.6637686146465667
14328.416324133817,14325.789,14276.016301106534,14372.001017740804,14218.050375595907,14395.954120375105,95.98471663426972,177.90374477919795,1,1,0.9540795153203023
17854.306167671504,18123.523,17949.791724893603,18310.676726271744,17862.37087532874,18352.552539192828,360.88500137814117,490.1816638640885,0,0,0.23541278565245394
21375.485350429182,21168.086,20584.533560104825,21729.99899631278,20444.64238281075,21840.183860299032,1145.4654362079564,1395.541477488281,1,1,0.8094930974601148
24587.660736455156,23294.533,17224.01706794733,33624.92432180891,16382.0785183145,36738.68319441564,16400.90725386158,20356.60467610114,1,1,0.9489778251001677
19732.059938929244,19791.188,19679.731031272477,19943.756392652085,19650.059264105905,19996.46935372414,264.0253613796085,346.41008961823536,1,1,0.6981965194038616
12835.884447899087,12881.159,12831.821178674305,12956.10946336784,12818.12862201951,13067.149569379473,124.28828469353539,249.02094735996252,1,1,0.5326922946879019
16814.552320467552,17179.36,17006.390696937775,17385.09379636856,16969.76635561879,17464.01860430581,378.7030994307861,494.25224868701844,0,0,0.0
14328.416324133817,14330.899,14297.66675277888,14373.593424696024,14290.84138345694,14385.629870506638,75.92667191714463,94.78848704969823,1,1,0.9049903753116255
14913.17008727256,14856.696,14687.718197342485,14943.39805266447,14613.47406945528,15008.086971062798,255.6798553219851,394.6129016075174,1,1,0.6182258389408942
14328.416324133817,14314.235,14278.107327187814,14339.179289185284,14260.417448178048,14346.743301968529,61.07196199746977,86.32585379048032,1,1,0.6762341457959047
16814.552320467552,17640.963,17519.362359167913,17703.00549349225,17515.07182911211,17707.537275414532,183.64313432433482,192.46544630242352,0,0,0.0
14328.416324133817,14248.275,13899.215635780238,14603.07389985918,13757.531946844552,14933.44103942893,703.8582640789427,1175.9090925843775,1,1,0.8902171640846944
19535.72266206552,19127.947,18870.753189293024,19415.872820216144,18811.93692352836,19563.754876174316,545.11963092312,751.8179526459571,0,1,0.28014029390352524
21162.795717500194,21169.377,20930.35345504482,21545.896392009694,20889.285351850915,21708.1140519731,615.5429369648737,818.828700122187,1,1,0.8776215248325783
14328.416324133817,11196.79,5929.592869413961,14389.9615385895,5654.360005945513,14660.190337078708,8460.36866917554,9005.830331133195,1,1,0.5072745310360816
25591.102206689702,22936.514,18973.941728835827,27372.81798455685,18456.964619670864,28919.802773912164,8398.876255721021,10462.8381542413,1,1,0.7121374007214814
14328.416324133817,14267.883,14235.24050542919,14403.583247215995,11486.290617069506,14448.07482971784,168.34274178680425,2961.784212648334,1,1,0.9465112204119044
22026.465794806718,21850.512,21678.19343198671,22013.988045954615,21672.44125901845,22054.467451221193,335.7946139679043,382.0261922027421,0,1,0.46284112869087246
13359.726829661873,13172.713,13025.259704642654,13270.327397500847,12911.065034028712,13296.808545616817,245.06769285819246,385.7435115881053,0,0,0.13520515042303471
19148.88943544531,17757.395,17351.091004679223,18597.320779516536,17313.455521734526,18729.80893607374,1246.229774837313,1416.3534143392135,0,0,0.05741014453666771
21162.795717500194,20867.768,20182.30216550675,21208.974247276485,20002.701009241286,21226.424513864105,1026.672081769735,1223.7235046228197,1,1,0.5449788502101278
13766.591084005511,13566.566,13448.991014413652,13686.502291022243,13442.442969756057,13724.384582265655,237.5112766085913,281.9416125095977,0,0,0.1628000399876638
21162.795717500194,20202.156,19440.442050041533,20906.206913903465,19342.75110816388,21131.260096167352,1465.764863861932,1788.508988003472,0,0,0.32494545345156656
24834.770835065363,24081.979,23549.280407246435,24751.674239535714,23369.41371340771,24917.427440125182,1202.393832289279,1548.0137267174723,0,1,0.43089070045731415
34544.37470927775,20283.586,18013.481651843726,23032.915810784732,17776.624089836332,23381.946271337056,5019.434158941007,5605.322181500724,0,0,0.0
22026.465794806718,21816.176,21551.174732665502,22081.26570343539,21467.648369109673,22106.39995979514,530.0909707698884,638.7515906854678,1,1,0.6033783098645298
16481.601876769324,16200.072,13210.284192991701,20135.426371452446,13187.83049691376,20166.72004926916,6925.142178460745,6978.889552355398,1,1,0.9723827467330088
21807.29879823013,20904.975,19892.882432109305,21951.87900858188,19770.800721647596,22389.65697882401,2058.996576472575,2618.8562571764123,1,1,0.5702187716133749
26108.07676402649,30734.742,28255.506993381885,34424.51102320892,27887.39904620029,34745.69279502579,6169.004029827036,6858.2937488254975,0,0,0.15190001190400826
23623.564769046367,23381.604,22819.682145131814,23707.1605508222,22647.96743484132,23750.434338237985,887.4784056903845,1102.4669033966638,1,1,0.5941947220843726
26108.07676402649,29497.896,28385.333720495695,30504.33284345687,28221.271812218838,31058.58453422037,2118.9991229611733,2837.3127220015303,0,0,0.0
40945.61492873545,27562.244,24655.31768513556,34669.36116401494,22956.602278630726,37221.70102658084,10014.04347887938,14265.098747950116,0,0,0.0
15367.343732049992,15921.103,15662.427882676502,16152.64321186733,15632.056013856936,16254.93824847505,490.2153291908271,622.8822346181132,0,0,0.0
21162.795717500194,21168.086,20584.533560104825,21729.99899631278,20444.64238281075,21840.183860299032,1145.4654362079564,1395.541477488281,1,1,0.9951727576262364
21375.485350429182,21218.352,20961.649321314846,21462.086740926894,20917.680626050158,21489.812154715877,500.43741961204796,572.1315286657191,1,1,0.673051388859204
33860.35026024549,29497.896,28385.333720495695,30504.33284345687,28221.271812218838,31058.58453422037,2118.9991229611733,2837.3127220015303,0,0,0.0
22925.382916614915,22908.227,22470.241741383325,23401.162093293686,22039.555311785403,23806.61491347547,930.9203519103612,1767.0596016900672,1,1,0.9889152700311008
17326.631675024404,20283.586,18013.481651843726,23032.915810784732,17776.624089836332,23381.946271337056,5019.434158941007,5605.322181500724,0,0,0.3631618714253908
14328.416324133817,11346.365,7886.474946054759,13733.973034091767,7274.010987776886,14016.791916680055,5847.498088037008,6742.780928903168,0,0,0.39834228569443
14328.416324133817,14524.005,14366.516497289827,14894.592969663096,14348.941776715505,15098.692491236057,528.0764723732682,749.7507145205527,0,0,0.4278510307814707
12835.884447899087,12830.989,12811.709833432444,12842.952228077935,12806.366646777245,12849.740267189829,31.242394645491004,43.37362041258348,1,1,0.7262240222551475
21162.795717500194,20422.018,19044.599432693507,21181.693679486238,18970.024936026126,21231.43051317872,2137.0942467927307,2261.4055771525927,1,1,0.5088428304083064
14328.416324133817,14550.11,14136.805020091122,15480.67256122527,13202.504131622809,15726.989811869511,1343.8675411341483,2524.485680246702,1,1,0.6425819868262905
14913.17008727256,14830.79,14644.28567311436,14937.987520183926,14518.773054415593,14944.666386239325,293.7018470695657,425.8933318237323,1,1,0.5844987294534891
14913.17008727256,14806.61,14440.561780356073,14983.255244499162,13702.33403109494,15002.930659185484,542.6934641430889,1300.5966280905432,1,1,0.62914317540377
18033.744927828524,19413.02,18920.6668359386,19803.27080195147,18694.834341946946,19921.74043079775,882.6039660128699,1226.906088850803,0,0,0.0
18958.354802043836,19192.889,16783.260246042835,20990.514094037044,16647.136296379027,21283.043311884903,4207.253847994209,4635.907015505876,1,1,0.9830132350968558
13359.726829661873,13350.951,13234.651611035273,13546.53494855885,13189.901193725118,13633.979897539748,311.8833375235772,444.07870381463,1,1,0.9010320641708999
17154.228809290984,17597.191,17460.879005314353,17727.818361953337,17451.266791953567,17734.969759430067,266.93935663898446,283.7029674764999,0,0,0.0
15367.343732049992,15921.103,15662.427882676502,16152.64321186733,15632.056013856936,16254.93824847505,490.2153291908271,622.8822346181132,0,0,0.0
21375.485350429182,22448.543,21553.629390805167,24013.91667006893,21460.543521207775,24318.784941631915,2460.2872792637645,2858.2414204241395,0,0,0.42759217922568393
18214.987077506466,17677.154,17154.773181869212,18206.628080502942,17113.665330793614,18305.773323615034,1051.85489863373,1192.1079928214203,0,1,0.49205308925280034
13766.591084005511,13566.566,13448.991014413652,13686.502291022243,13442.442969756057,13724.384582265655,237.5112766085913,281.9416125095977,0,0,0.1628000399876638
18582.95422504213,12791.416,7157.027768235727,17337.48536854384,7113.177491835072,17540.025668156457,10180.457600308113,10426.848176321386,0,0,0.37766081787380834
21162.795717500194,21099.297,20824.868658392235,21228.977524206046,20544.065435512774,21332.875407167587,404.10886581381055,788.8099716548131,1,1,0.6637722215669156
18398.05074107136,18358.592,18110.25397623597,18588.74484400019,18083.95493459559,18647.279240708045,478.49086776421973,563.3243061124558,1,1,0.8985323770563729
14328.416324133817,14287.245,14158.620732463862,14375.738844051277,14140.108540854257,14446.462598323238,217.11811158741511,306.3540574689814,1,1,0.7179574959191186
18398.05074107136,20513.955,19441.37509039686,22601.548847174203,19408.029738582427,23311.64538913176,3160.1737567773416,3903.6156505493345,0,0,0.1698522202838777
23860.985542098944,21898.848,19653.254933568904,26231.1504098,19298.732601820335,27362.66681500096,6577.895476231097,8063.934213180626,1,1,0.8603226710225067
13359.726829661873,13622.548,13379.857200417671,13786.998178049442,13368.466837747155,13968.130753310888,407.1409776317705,599.6639155637331,0,0,0.45055675587508615
21162.795717500194,21099.297,20824.868658392235,21228.977524206046,20544.065435512774,21332.875407167587,404.10886581381055,788.8099716548131,1,1,0.6637722215669156
14328.416324133817,14767.224,14329.321361997709,15661.278160447671,14324.848861800268,16341.363744078883,1331.9567984499627,2016.514882278614,0,1,0.49932052011000827
12835.884447899087,12832.911,12724.890497683673,12886.291533410866,12663.33432524384,12976.11607534678,161.40103572719272,312.78175010293853,1,1,0.8123095541893361
14328.416324133817,14331.31,14314.16443045233,14360.466734584592,14312.510701162182,14369.946466930898,46.30230413226127,57.43576576871601,1,1,0.807800960459715
19535.72266206552,19127.947,18870.753189293024,19415.872820216144,18811.93692352836,19563.754876174316,545.11963092312,751.8179526459571,0,1,0.28014029390352524
22697.271545230622,20935.74,17111.9592328146,26435.710901781295,16896.364892453683,27941.53386185566,9323.751668966695,11045.168969401977,1,1,0.9009587008837587
13359.726829661873,13566.566,13448.991014413652,13686.502291022243,13442.442969756057,13724.384582265655,237.5112766085913,281.9416125095977,0,0,0.12416864572655961
21807.29879823013,22706.77,21999.67624739859,23559.68597183882,21934.18721727198,23724.025671999887,1560.0097244402277,1789.8384547279056,0,0,0.37668189104958505
15367.343732049992,19707.863,17829.64757321081,21044.563909213575,16576.479235310377,21102.957472118178,3214.916336002767,4526.478236807801,0,0,0.0
11731.115087472917,11607.696,10100.302992119352,13376.177714895906,9867.476828469624,14637.296999762597,3275.8747227765543,4769.820171292973,1,1,0.9978249271911559
29732.618852891435,29985.059,29740.98624212571,30314.725587398287,29703.643014337464,30391.660754794833,573.7393452725773,688.0177404573697,0,1,0.4854160442401748
15367.343732049992,16441.963,15737.97151731355,17585.287534355106,15620.851384936339,18220.043830678384,1847.3160170415558,2599.1924457420446,0,0,0.2993695816863514
19148.88943544531,19012.01,18710.703609506854,19259.387613609277,18477.92950659758,19359.352589515463,548.6840041024225,881.423082917885,1,1,0.7013876426882798
22925.382916614915,23226.564,22867.86407192164,23842.59347255939,22778.186537564678,24029.80167643419,974.7294006377524,1251.6151388695107,1,1,0.5590100643933089
24834.770835065363,24721.508,24131.588308834882,25200.928448816674,24045.88465849929,25281.926907881818,1069.3401399817922,1236.042249382528,1,1,0.8424145415126003
14328.416324133817,14356.958,14277.376471440317,14453.49289512753,14244.997640772894,14488.549128425764,176.11642368721368,243.5514876528705,1,1,0.7898074559261449
22471.429919915303,22403.566,22232.935160585137,22549.227176858007,22207.109994295875,22568.05652156874,316.29201627286966,360.946527272863,1,1,0.7459665528772859
14328.416324133817,14374.961,14234.154823566181,14613.303766480047,14194.556402699378,14798.478123016346,379.14894291386554,603.9217203169683,1,1,0.7486133809202393
19341.338973747792,22706.77,21999.67624739859,23559.68597183882,21934.18721727198,23724.025671999887,1560.0097244402277,1789.8384547279056,0,0,0.0
40945.61492873545,25711.818,21223.223512064502,44149.123578369254,21097.900779222637,52788.148364068824,22925.90006630475,31690.247584846187,1,1,0.6397331681797633
21162.795717500194,21632.842,21052.7147727634,24363.397511123632,20960.303498278376,25897.686449587898,3310.682738360232,4937.3829513095225,1,1,0.5332502246337207
14328.416324133817,14356.958,14277.376471440317,14453.49289512753,14244.997640772894,14488.549128425764,176.11642368721368,243.5514876528705,1,1,0.7898074559261449
18398.05074107136,18180.32,17752.48866499706,18461.50321999078,16702.966822325663,18825.911720809545,709.0145549937188,2122.944898483882,1,1,0.5894939017494322
17326.631675024404,16446.777,15176.773683639569,17194.059353684203,14881.344348715587,17247.99104360805,2017.2856700446337,2366.6466948924626,0,0,0.4342818306285732
18214.987077506466,17621.525,17325.23529113057,18040.545135228956,17292.649059962674,18244.8130069465,715.3098440983849,952.1639469838265,0,1,0.25613093583250557
23155.786845395465,23014.297,22840.589744831195,23151.374514533993,22759.241345150815,23161.737895664006,310.78476970279735,402.4965505131913,0,1,0.48580261555110915
19535.72266206552,20348.182,19701.455305584557,20956.003240899176,19639.038787346417,21337.35454095771,1254.5479353146184,1698.3157536112922,0,0,0.36789453089239554
14913.17008727256,14864.859,14689.3907641408,14983.730723366696,14536.866670193243,15010.28815901637,294.33995922589565,473.4214888231272,1,1,0.7397249638897501
28853.88716648863,26709.582,22689.977972856213,34659.16677436225,20541.21768926194,40239.869572873766,11969.18880150604,19698.651883611827,1,1,0.9850186344410673
14913.17008727256,14735.894,13776.49569763658,14985.731043517348,13652.717809411814,15121.629230179693,1209.2353458807684,1468.9114207678795,1,1,0.5600056527427568
12835.884447899087,12830.989,12811.709833432444,12842.952228077935,12806.366646777245,12849.740267189829,31.242394645491004,43.37362041258348,1,1,0.7262240222551475
24834.770835065363,24721.508,24131.588308834882,25200.928448816674,24045.88465849929,25281.926907881818,1069.3401399817922,1236.042249382528,1,1,0.8424145415126003
26108.07676402649,25241.645,24341.0054458788,26128.797008602553,23670.5868877026,26142.884663558303,1787.7915627237526,2472.2977758557026,1,1,0.5115898547755642
19732.059938929244,20141.213,19605.30009272213,21122.82772248691,19304.967650703704,21474.111690061294,1517.5276297647797,2169.1440393575904,1,1,0.5835305029872355
13359.726829661873,13479.875,13318.670613909273,13666.86297120557,13257.038809167478,13749.046972744214,348.1923572962969,492.0081635767365,1,1,0.6179124552739244
14328.416324133817,14317.785,14245.505460428232,14367.096402878866,14229.450932729864,14390.987669061364,121.59094245063352,161.53673633149992,1,1,0.818116448209721
16647.244729445592,19707.863,17829.64757321081,21044.563909213575,16576.479235310377,21102.957472118178,3214.916336002767,4526.478236807801,0,1,0.13221349479138655
20130.67399118387,19385.693,18912.238484978076,19886.551283782228,18780.129303499816,19937.163586495426,974.3127988041524,1157.0342829956098,0,0,0.24944113667215806
14328.416324133817,14314.235,14278.107327187814,14339.179289185284,14260.417448178048,14346.743301968529,61.07196199746977,86.32585379048032,1,1,0.6762341457959047
