實際價格,預測值,CI95下限,CI95上限,CI99下限,CI99上限,CI95長度,CI99長度,是否落在CI95,是否落在CI99,信心分數
17154.228809290984,17909.9391566166,17403.897251942108,18205.494989582192,17261.9576971603,18211.123307954593,801.5977376400842,949.1656107942945,0,0,0.18853649290723207
4359.008926201989,9524.489676690613,5663.543417648024,14328.416324134123,5098.2034910571065,14328.416324134148,8664.8729064861,9230.212833077043,0,0,0.34944562886052066
18398.05074107136,19352.63671851987,18775.22643131151,20198.4515367106,18539.50553342262,20996.63238268745,1423.2251053990913,2457.1268492648305,0,0,0.23498521857037402
25084.364431454833,21742.45219492744,21322.05206285102,22391.8605708439,21271.7213726804,22994.082711555304,1069.8085079928787,1722.3613388749036,0,0,0.0
29732.618852891435,26030.06852298782,21603.15555477595,30660.124976726238,20606.235881218774,31192.040099875438,9056.969421950289,10585.804218656664,1,1,0.6024079999200276
13095.186514175237,13158.150474239594,13095.186514175377,13278.910850848586,13095.186514175377,13326.490622312802,183.7243366732091,231.30410813742492,0,0,0.5000000000264573
29732.618852891435,29942.680294282472,29732.618852890853,30219.432502004674,29732.618852890853,30282.340288352967,486.81364911382116,549.7214354621137,1,1,0.5000000000114666
19341.338973747792,20332.595360820203,18256.253798583755,23052.473409555045,18126.769613521697,23516.088466880745,4796.2196109712895,5389.318853359047,1,1,0.7262375919327497
21162.795717500194,20446.468880449167,19182.25948713195,21263.885974688532,19031.40427398575,22077.010268846956,2081.626487556583,3045.6059948612055,1,1,0.548563110527822
17326.631675024404,18549.89429903626,18162.43789506372,18832.293058570154,18031.967352898293,18852.40145147396,669.8551635064359,820.434098575668,0,0,0.0
22697.271545230622,22495.173331242288,22087.102613492425,23084.83589507483,22048.883617468342,23221.56263237577,997.7332815824047,1172.6790149074295,1,1,0.888444844929545
13359.726829661873,13229.73089714586,13226.795326641133,13248.080635236389,13226.795326641133,13253.397650558964,21.28530859525563,26.60232391783029,0,0,0.0
26108.07676402649,25716.685038864605,25099.105628340963,26276.02578663089,24935.7417427362,26452.705929149204,1176.920158289926,1516.9641864130026,1,1,0.6427021378000731
15994.496927035483,15394.784124362872,14026.004760560369,16520.900413752912,13755.077612755738,16955.904623906892,2494.8956531925433,3200.827011151154,1,1,0.7109921856037213
18214.987077506466,18108.85354098435,17781.594574374445,18214.98707750601,17568.439616669384,18229.097011357382,433.3925031315666,660.657394687998,0,1,0.5000000000104876
21162.795717500194,21773.10475154135,21601.210530578457,21926.84628423167,21544.198470227107,21953.298642361093,325.6357536532123,409.1001721339853,0,0,0.0
14328.416324133817,14274.316583735375,13978.191233808187,14331.425607525902,13774.540487148908,14360.842344937117,353.23437371771433,586.3018577882085,1,1,0.5085192258197502
19535.72266206552,22682.014850106167,21973.952544897445,23531.97521467477,21884.989009649704,23740.876048066402,1558.022669777325,1855.8870384166985,0,0,0.0
18033.744927828524,19762.851993978325,18952.29945605673,20112.12510239371,18702.551855088044,20124.41145008485,1159.8256463369798,1421.859594996804,0,0,0.0
14913.17008727256,14350.77391517291,13867.277929933063,14913.170087272745,13834.390491655844,15094.126898133974,1045.892157339682,1259.7364064781304,1,1,0.5000000000049588
18214.987077506466,17909.9391566166,17403.897251942108,18205.494989582192,17261.9576971603,18211.123307954593,801.5977376400842,949.1656107942945,0,0,0.48815853953492816
22925.382916614915,23737.225781344234,22965.26308934509,24743.312916303577,22938.37202289719,24886.19452880921,1778.049826958486,1947.8225059120196,0,0,0.47757083512492415
13095.186514175237,13158.150474239594,13095.186514175377,13278.910850848586,13095.186514175377,13326.490622312802,183.7243366732091,231.30410813742492,0,0,0.5000000000264573
22026.465794806718,21773.10475154135,21601.210530578457,21926.84628423167,21544.198470227107,21953.298642361093,325.6357536532123,409.1001721339853,0,0,0.19407686518023504
16647.244729445592,19305.739481477285,16775.176667310392,21162.795717500456,16677.323774349712,21162.795717500456,4387.619050190064,4485.471943150744,0,0,0.47084251472242866
14913.17008727256,14621.786545121395,14025.898585573563,14913.170087272745,13863.558432489443,14913.170087272745,887.2715016991824,1049.6116547833026,1,1,0.5000000000058444
24834.770835065363,24298.675727738526,23388.362857976445,24834.770835065454,23303.380051121476,24834.770835065454,1446.4079770890094,1531.390783943978,1,1,0.5000000000035196
18214.987077506466,18314.900721100268,17231.209079756693,20689.76408139144,17162.77374274985,25221.89475381917,3458.555001634748,8059.121011069321,1,1,0.7844476948572248
18958.354802043836,21125.617445169064,20956.47087554334,21162.795717500456,20558.691370933328,21167.68949952051,206.32484195711731,608.9981285871836,0,0,0.0
33860.35026024549,34167.53924502421,33695.08907457676,34703.104605024535,33328.53410202174,34821.369085640836,1008.0155304477739,1492.8349836190973,1,1,0.6639470629968118
17854.306167671504,18399.302856352962,18395.498504943556,18418.85689378393,18367.13938271598,18460.687136544067,23.358388840373664,93.54775382808657,0,0,0.0
26903.18607429754,29153.01650143367,26209.79622006587,32154.145523239426,25393.71606357748,32708.639321614366,5944.349303173556,7314.923258036884,1,1,0.6166468891498889
28001.12592623153,22682.014850106167,21973.952544897445,23531.97521467477,21884.989009649704,23740.876048066402,1558.022669777325,1855.8870384166985,0,0,0.0
26108.07676402649,25241.14895636924,24352.875036672303,26108.076764026027,23826.079196943665,26108.076764026027,1755.201727353724,2281.9975670823624,0,0,0.5000000000025844
19535.72266206552,19429.23152533166,18816.80962862957,20238.601913352406,18700.219309445776,20575.584842777826,1421.7922847228365,1875.3655333320494,1,1,0.9943614189213014
21162.795717500194,21795.35471469917,21050.277036555282,23095.813153431216,21013.585276443093,23373.058803855045,2045.5361168759337,2359.473527411952,1,1,0.555006939266957
24834.770835065363,24678.662638372425,24017.98877112817,25218.55295016825,23886.837952407466,25331.565861142928,1200.5641790400805,1444.7279087354618,1,1,0.8196681375347616
14913.17008727256,14902.835223386495,14845.848618523236,14913.170087272745,14810.756273929945,14913.170087272745,67.32146874950922,102.4138133428005,1,1,0.5000000000770264
13226.795326641039,13319.794263070587,13226.795326641133,13936.78786686297,13226.795326641133,14287.089169866493,709.992540221836,1060.2938432253595,0,0,0.5000000000069091
33860.35026024549,32135.571422722343,30400.096538801117,33664.62945368132,30108.809251910658,33840.446754034965,3264.5329148802048,3731.6375021243075,0,0,0.44004630626744634
21375.485350429182,21103.237439956778,20708.27608701887,21375.4853504296,20629.432913780012,21378.72398178031,667.2092634107321,749.291068000297,1,1,0.500000000008121
15835.349023513063,16800.462221560007,11305.631119817597,19939.726208329408,9655.213616406398,20266.03225406322,8634.09508851181,10610.818637656821,1,1,0.9753685409693617
22247.835456318233,23031.051346624306,22839.287838831147,23154.841739162875,22821.192003654385,23183.108913605247,315.5539003317281,361.91690995086174,0,0,0.0
14913.17008727256,13874.82863542563,13325.428085372725,14698.438966968792,13317.703242699732,14892.953554760503,1373.0108815960666,1575.2503120607707,0,0,0.3436056675329563
21162.795717500194,21375.737916954353,21104.9497022739,22479.05103308181,21016.38629904429,22827.089379002635,1374.101330807909,1810.7030799583445,1,1,0.5420973431390672
14328.416324133817,14328.18707130706,14328.416324134098,14328.416324134123,14316.84363973832,14328.416324134123,2.546585164964199e-11,11.572684395803662,0,1,0.9707886597685937
17854.306167671504,18151.712825173974,17988.891194105345,18334.798802593443,17892.650909376596,18403.171261048545,345.90760848809805,510.52035167194845,0,0,0.1109220406767123
21375.485350429182,21268.657467663787,20731.40271425277,21931.664053141612,20468.868307912086,22042.16656860453,1200.2613388888421,1573.2982606924452,1,1,0.9633813359577891
24587.660736455156,27616.46107364145,20569.59006300027,32448.82055699348,20380.984518681773,33091.27273799805,11879.230493993211,12710.288219316277,1,1,0.8382433462746817
19732.059938929244,19733.334107364884,19732.059938928996,19761.68023850827,19732.059938928996,19766.24289018631,29.620299579273706,34.18295125731311,1,1,0.5000000001770936
12835.884447899087,12835.987135385774,12835.884447899245,12835.884447899245,12830.051863972776,12846.908786217888,0.0,16.85692224511149,0,1,0.984174792189151
16814.552320467552,17184.927873428653,17023.063126860146,17383.4506918648,16975.631234387492,17455.08327504109,360.3875650046539,479.45204065359576,0,0,0.0
14328.416324133817,14328.416324134225,14328.416324134098,14328.416324134123,14328.416324134098,14328.416324134123,2.546585164964199e-11,2.546585164964199e-11,0,0,0.9707886597685937
14913.17008727256,14892.197879086336,14788.498426767957,14913.170087272745,14651.837121472834,14936.534939110283,124.67166050478772,284.6978176374487,1,1,0.5000000000415935
14328.416324133817,14328.416324134403,14328.416324134098,14328.416324134148,14328.416324134098,14328.416324134148,5.093170329928398e-11,5.093170329928398e-11,0,0,0.9695958316286846
16814.552320467552,17671.719688744408,17622.904829735548,17676.65285300958,17589.468857295742,17679.763428428603,53.74802327403086,90.29457113286117,0,0,0.0
14328.416324133817,14271.593113446517,13989.720157113516,14408.49048138757,13902.679672571932,14497.608735273803,418.77032427405356,594.9290627018709,1,1,0.6912125874622318
19535.72266206552,19097.655989893487,18743.554324233202,19530.155774425933,18653.280747685214,19535.72266206545,786.6014501927311,882.441914380237,0,0,0.49292286121116347
21162.795717500194,21157.55759248224,20998.392969513152,21319.85342005358,20935.93965024447,21359.84049474678,321.4604505404277,423.90084450231006,1,1,0.9885755068452753
14328.416324133817,11774.757606354318,7328.056169882018,14328.416324134098,6960.342223913872,14341.446776015882,7000.360154252079,7381.1045521020105,1,1,0.5000000000007544
25591.102206689702,23071.722873008,18381.443712460426,27719.83090416407,17224.38553900788,28336.95688661089,9338.387191703645,11112.57134760301,1,1,0.7279546407508443
14328.416324133817,14252.632857473143,13584.19732959707,14357.604340087115,12423.296883016776,14367.98217590416,773.4070104900456,1944.685292887385,1,1,0.5377395285561557
22026.465794806718,21773.10475154135,21601.210530578457,21926.84628423167,21544.198470227107,21953.298642361093,325.6357536532123,409.1001721339853,0,0,0.19407686518023504
13359.726829661873,13219.293538904793,13150.354560262245,13239.466048306318,12967.716547797041,13247.138287183412,89.11148804407276,279.421739386371,0,0,0.0
19148.88943544531,17574.97318683881,17326.63167502428,18572.503590276567,17326.63167502428,18711.28144190869,1245.8719152522863,1384.6497668844095,0,0,0.03736348166865955
21162.795717500194,20885.166826032273,20240.106242981143,21162.795717500456,20006.70603895142,21162.795717500456,922.6894745193131,1156.0896785490368,1,1,0.5000000000057028
13766.591084005511,13523.26524605318,13429.700031421075,13604.642758476479,13413.509868310079,13618.233103944058,174.94272705540425,204.72323563397913,0,0,0.0
21162.795717500194,20178.884879683184,19359.138216517258,20953.46156742668,19203.964926493023,21162.795717500456,1594.3233509094207,1958.8307910074327,0,1,0.3687003173178167
24834.770835065363,24109.92850809997,23597.74672031928,24778.550231765457,23413.504184629597,24951.352137319278,1180.8035114461782,1537.8479526896808,0,1,0.4523878420503915
34544.37470927775,20332.595360820203,18256.253798583755,23052.473409555045,18126.769613521697,23516.088466880745,4796.2196109712895,5389.318853359047,0,0,0.0
22026.465794806718,21781.204170458743,21518.492912306683,22026.465794806718,21449.627513528365,22069.88966681102,507.97288250003476,620.2621532826561,1,1,0.500000000009843
16481.601876769324,16223.739871993712,13330.511039703028,19930.557701548798,13106.559485523778,20023.333109073687,6600.04666184577,6916.773623549909,1,1,0.9774346301644613
21807.29879823013,20946.711470824725,19848.204352646015,22025.12317957795,19658.79643261825,22509.978113509125,2176.9188269319347,2851.181680890877,1,1,0.6000608652270287
26108.07676402649,30699.75096824175,28179.18474340236,34399.692068947064,27878.56506292487,34910.66253004756,6220.507325544706,7032.097467122687,0,0,0.16705159708397566
23623.564769046367,23493.159355601496,22995.456457964658,23775.877251841153,22728.068044780764,23806.698540643443,780.4207938764957,1078.6304958626788,1,1,0.6951671252136563
26108.07676402649,29528.27142579586,28387.47913077159,30649.200495286783,28206.57960738457,31163.71042411142,2261.7213645151933,2957.1308167268508,0,0,0.0
40945.61492873545,27556.580398449485,23171.649573345057,32343.78831515503,22572.953787431892,36534.48872020614,9172.138741809973,13961.534932774252,0,0,0.0
15367.343732049992,15916.222363800274,15659.02046876551,16178.922157665478,15594.233241123467,16252.574641249761,519.9016888999686,658.3414001262936,0,0,0.0
21162.795717500194,21268.657467663787,20731.40271425277,21931.664053141612,20468.868307912086,22042.16656860453,1200.2613388888421,1573.2982606924452,1,1,0.8594158949151834
21375.485350429182,21189.011738045083,20911.604576590005,21375.4853504296,20869.025834480166,21375.4853504296,463.88077383959535,506.4595159494347,1,1,0.5000000000116844
33860.35026024549,29528.27142579586,28387.47913077159,30649.200495286783,28206.57960738457,31163.71042411142,2261.7213645151933,2957.1308167268508,0,0,0.0
22925.382916614915,22943.93853431898,22838.717255516305,23058.13765595599,22815.53631026039,23284.407472207924,219.42040043968518,468.8711619475325,1,1,0.8949754030436264
17326.631675024404,20332.595360820203,18256.253798583755,23052.473409555045,18126.769613521697,23516.088466880745,4796.2196109712895,5389.318853359047,0,0,0.3061760722078041
14328.416324133817,12643.519552515907,9276.938561849127,14183.988861961227,8342.224404846342,14261.849846819054,4907.0503001121,5919.625441972712,0,0,0.4705673564903141
14328.416324133817,14335.266992790226,14328.416324134098,14381.989716498947,14321.225264246468,14467.173377965146,53.5733923648495,145.94811371867763,0,1,0.5000000000880842
12835.884447899087,12835.768925459268,12835.884447899245,12835.884447899245,12830.051863972776,12835.884447899245,0.0,5.832583926468942,0,1,0.984174792189151
21162.795717500194,20432.713267547395,19169.03681830039,21162.795717500456,19000.044787537812,21177.337082704486,1993.7588992000674,2177.2922951666733,1,1,0.5000000000026392
14328.416324133817,14320.933762082721,13768.669996213346,14658.856924606906,13552.087181762483,14794.57738931251,890.1869283935594,1242.4902075500268,1,1,0.8712036089663692
14913.17008727256,14820.517224720186,14617.68509712798,14913.170087272745,14525.733982692765,14913.170087272745,295.4849901447651,387.43610457997966,1,1,0.5000000000175462
14913.17008727256,14897.37569757637,14708.13373043975,15000.947937266244,14477.701509577499,15179.148640657471,292.81420682649514,701.4471310799727,1,1,0.7997731938863825
18033.744927828524,19457.027910709952,18998.77341831009,19879.555544281175,18891.742428719583,19921.369693797238,880.7821259710836,1029.6272650776555,0,0,0.0
18958.354802043836,19305.739481477285,16775.176667310392,21162.795717500456,16677.323774349712,21162.795717500456,4387.619050190064,4485.471943150744,1,1,0.997576956832407
13359.726829661873,13371.328287962866,13249.245330801505,13649.133409452323,13234.10609550517,13718.139289046261,399.888078650818,484.03319354109044,1,1,0.7762810515266125
17154.228809290984,17628.80186517388,17524.853332733237,17733.409574055782,17506.07692709459,17757.26968837888,208.55624132254525,251.19276128429192,0,0,0.0
15367.343732049992,15916.222363800274,15659.02046876551,16178.922157665478,15594.233241123467,16252.574641249761,519.9016888999686,658.3414001262936,0,0,0.0
21375.485350429182,22590.650963459888,21645.937202332603,24135.8162456616,21615.97905781944,24914.891033392043,2489.879043328998,3298.9119755726024,0,0,0.39137952198041825
18214.987077506466,17645.013502432736,17162.722254505832,18185.164106584547,17156.99478406696,18214.98707750601,1022.4418520787149,1057.9922934390524,0,0,0.4708316215186271
13766.591084005511,13523.26524605318,13429.700031421075,13604.642758476479,13413.509868310079,13618.233103944058,174.94272705540425,204.72323563397913,0,0,0.0
18582.95422504213,13124.647973831221,7843.337550602141,17216.119483274895,7583.539662635847,17297.488245654058,9372.781932672755,9713.948583018211,0,0,0.35416979168200846
21162.795717500194,21131.31729684949,20887.121744105083,21195.11931773513,20703.787434293532,21469.047843657845,307.99757363004755,765.2604093643131,1,1,0.6049475807809865
18398.05074107136,18342.367397700607,18086.446492565407,18567.25678760889,17990.661421041226,18610.15727471491,480.8102950434841,619.4958536736849,1,1,0.8519185181417691
14328.416324133817,14327.879018596619,14271.734474482284,14365.862336529111,14176.4511889315,14393.240994629241,94.12786204682743,216.78980569774103,1,1,0.8978207045400415
18398.05074107136,20624.0830614254,19503.110825937936,22813.797718643887,19466.15326564369,23614.134555032866,3310.6868927059513,4147.981289389176,0,0,0.16621425683809476
23860.985542098944,21883.084927307824,19550.938485565086,25433.863825471646,19121.263703808276,27376.76315734698,5882.92533990656,8255.499453538705,1,1,0.7673632916442914
13359.726829661873,13600.517638099467,13378.005207662049,13761.89919698842,13337.629849760973,13766.591084005242,383.8939893263705,428.9612342442688,0,1,0.45238691278607157
21162.795717500194,21131.31729684949,20887.121744105083,21195.11931773513,20703.787434293532,21469.047843657845,307.99757363004755,765.2604093643131,1,1,0.6049475807809865
14328.416324133817,14775.90396585801,14328.416324134098,15765.236247021581,14328.416324134098,16386.050570874013,1436.8199228874837,2057.6342467399154,0,0,0.5000000000032849
12835.884447899087,12836.27380896629,12835.884447899245,12838.804943804947,12835.884447899245,12852.607653895064,2.92049590570241,16.723205995818716,0,0,0.5000000016578513
14328.416324133817,14328.416324134276,14328.416324134098,14328.416324134148,14328.416324134098,14328.416324134148,5.093170329928398e-11,5.093170329928398e-11,0,0,0.9695958316286846
19535.72266206552,19097.655989893487,18743.554324233202,19530.155774425933,18653.280747685214,19535.72266206545,786.6014501927311,882.441914380237,0,0,0.49292286121116347
22697.271545230622,22276.36876513316,19438.541164049057,24052.909182383915,18478.36884344271,24836.28946860121,4614.368018334859,6357.920625158502,1,1,0.7937861981898342
13359.726829661873,13523.26524605318,13429.700031421075,13604.642758476479,13413.509868310079,13618.233103944058,174.94272705540425,204.72323563397913,0,0,0.10002223054382164
21807.29879823013,22682.014850106167,21973.952544897445,23531.97521467477,21884.989009649704,23740.876048066402,1558.022669777325,1855.8870384166985,0,0,0.39303509512793977
15367.343732049992,19827.041193677527,17723.706122627093,21162.795717500456,16688.11495696858,21162.795717500456,3439.0895948733632,4474.680760531875,0,0,0.0
11731.115087472917,12208.782683099302,11708.656862845315,14617.175202030368,11469.068557706247,15757.811664572542,2908.5183391850533,4288.743106866295,1,1,0.5077215344768349
29732.618852891435,29942.680294282472,29732.618852890853,30219.432502004674,29732.618852890853,30282.340288352967,486.81364911382116,549.7214354621137,1,1,0.5000000000114666
15367.343732049992,16322.703673949809,15511.579195271705,17792.817704791727,15408.475590083506,18850.003382132385,2281.2385095200225,3441.527792048879,0,0,0.43677317710789154
19148.88943544531,19108.53204615355,18884.95160373365,19148.889435445548,18417.9716700538,19148.889435445548,263.93783171189716,730.9177653917468,1,1,0.5000000000198398
22925.382916614915,23196.59526994224,22838.717255516305,23835.48212970251,22558.100401372638,23905.14042263509,996.7648741862031,1347.0400212624518,1,1,0.5869469454102665
24834.770835065363,24678.662638372425,24017.98877112817,25218.55295016825,23886.837952407466,25331.565861142928,1200.5641790400805,1444.7279087354618,1,1,0.8196681375347616
14328.416324133817,14317.576967292449,14160.4319963623,14340.091573329892,14029.841176399223,14352.191247072866,179.65957696759142,322.35007067364313,1,1,0.5649853984824336
22471.429919915303,22459.479201026254,22327.638582457777,22589.274241110987,22270.13001883297,22659.28193071369,261.63565865320925,389.1519118807191,1,1,0.9504138380937621
14328.416324133817,14369.899046613193,14328.416324134098,14680.037422206593,14249.04263598186,14765.968614324902,351.62109807249544,516.9259783430425,0,1,0.5000000000134257
19341.338973747792,22682.014850106167,21973.952544897445,23531.97521467477,21884.989009649704,23740.876048066402,1558.022669777325,1855.8870384166985,0,0,0.0
40945.61492873545,26789.182956011395,21940.097126073713,38182.49715751901,21807.593198751485,41023.69066870562,16242.400031445293,19216.097469954133,0,1,0.32988242095624143
21162.795717500194,21203.841437032374,21134.369114790115,21426.537056284902,21122.013097964107,21629.35411142282,292.16794149478665,507.34101345871386,1,1,0.5972954204649202
14328.416324133817,14317.576967292449,14160.4319963623,14340.091573329892,14029.841176399223,14352.191247072866,179.65957696759142,322.35007067364313,1,1,0.5649853984824336
18398.05074107136,18142.1102476033,17445.581519213396,18403.367012507708,17046.70953606901,18561.296392477238,957.7854932943119,1514.5868564082266,1,1,0.5055505867216752
17326.631675024404,16426.027271118957,15076.200736533712,17207.03147750492,14752.724282660607,17232.26910360629,2130.830740971207,2479.5448209456827,0,0,0.4438715636984797
18214.987077506466,17588.002853047834,17241.953034257687,18035.285997592273,17181.84788502527,18206.874108061114,793.3329633345857,1025.0262230358458,0,0,0.27348592808800254
23155.786845395465,23031.051346624306,22839.287838831147,23154.841739162875,22821.192003654385,23183.108913605247,315.5539003317281,361.91690995086174,0,1,0.49700492934308704
19535.72266206552,20293.900308365017,19554.388188578003,20991.06111661394,19535.72266206545,21453.53912163807,1436.672928035936,1917.8164595726194,0,1,0.48700781079457633
14913.17008727256,14911.237368934777,14882.899461047697,14913.170087272745,14871.19667117979,14922.059920007894,30.270626225048545,50.86324882810368,1,1,0.5000000001712759
28853.88716648863,26312.34228344837,22588.743817180584,29293.924793410046,22214.534206295673,30058.747794074603,6705.1809762294615,7844.21358777893,1,1,0.565626510080151
14913.17008727256,14713.363912324112,13783.959025022872,14913.170087272745,13617.700166131832,14936.534939110283,1129.211062249873,1318.834772978451,1,1,0.5000000000045921
