實際價格,預測值,CI95下限,CI95上限,CI99下限,CI99上限,CI95長度,CI99長度,是否落在CI95,是否落在CI99,信心分數
8022.456895351566,5012.5117,3198.489895133379,7441.568187786782,2699.6974752311494,7688.331568947694,4243.078292653403,4988.634093716544,0,0,0.3630973393622776
3714.502382511299,3839.7788,3664.5226894891866,4049.7488497064783,3630.4515112200465,4121.726074168288,385.22616021729164,491.27456294824105,1,1,0.629741170738829
12835.884447899087,13130.834,12892.082335281835,13361.102272881559,12882.831016912964,13460.78451965784,469.01993759972356,577.9535027448765,0,0,0.3801801738660622
6904.992640355296,7267.9644,6674.172270201807,8098.282197028475,6628.474383396759,8484.435574699433,1424.109926826668,1855.9611913026747,1,1,0.6620804446403963
4491.760511548689,4164.54,3906.141074755528,4469.627766826519,3871.0571391804833,4622.558915928716,563.4866920709915,751.5017767482323,0,1,0.46072179693289317
9136.20161642468,9016.062,8727.933929014953,9214.784215065742,8646.396128388276,9328.316439381675,486.8502860507888,681.9203109933987,1,1,0.6614101930223593
5431.659591362978,5877.2905,5512.546219559723,6315.0000669559,5370.578195483172,6394.828897099537,802.4538473961775,1024.2507016163654,0,1,0.3992008967827878
3102.613190327882,4662.169,4368.134806164452,4953.408084092886,4221.6008146533295,5033.640236605833,585.2732779284343,812.0394219525033,0,0,0.0
10509.133340450364,8625.17,5577.185955197342,10957.526438285797,5117.174005307456,11066.210702210907,5380.340483088455,5949.03669690345,1,1,0.5833391677067639
7555.265376250504,9193.379,8487.145813422509,9917.14360715355,8326.627433609925,10049.468296776226,1429.9977937310414,1722.8408631663006,0,0,0.0
3568.8546608229963,3675.5334,3520.9774563643477,3822.8695069123955,3446.707506365735,3916.3968589750893,301.8920505480478,469.6893526093545,1,1,0.6585904775403912
9701.15277292652,9016.062,8727.933929014953,9214.784215065742,8646.396128388276,9328.316439381675,486.8502860507888,681.9203109933987,0,0,0.0
5431.659591362978,5554.6978,5472.160756151416,5616.850479568347,5468.927969290269,5636.476728690814,144.68972341693097,167.54875940054444,0,0,0.22008264426678237
4359.008926201989,4877.2285,4543.332570301551,5327.441168029288,4442.361542181553,5378.294397598549,784.1085977277371,935.9328554169961,0,0,0.2649258729895826
3827.6258214399063,3793.9836,3722.572563437691,3840.6517031461944,3630.5008142563142,3875.35434943374,118.07913970850359,244.85353517742578,1,1,0.6103148425906693
8518.537924569118,9534.199,8989.173972770734,10338.94498034677,8886.067465412607,10599.607128178803,1349.771007576037,1713.5396627661958,0,0,0.15132156080436765
8103.083927575384,5573.493,4852.914832350836,6318.259356153456,4698.537508241953,6424.570874236849,1465.3445238026197,1726.0333659948956,0,0,0.0
6974.388970105816,8764.13,8268.307904690919,9419.890443102784,8188.0639221784595,9571.111359277964,1151.5825384118652,1383.0474370995044,0,0,0.0
3789.5403081706027,3747.2585,3645.0814515151555,3866.825448165295,3622.1902409888658,3883.677793185363,221.74399665013925,261.4875521964973,1,1,0.8485331786372784
6185.728111201582,5683.518,5510.525600960237,5930.265416585153,5491.219717851983,5947.446059069622,419.73981562491554,456.22634121763895,0,0,0.0
3827.6258214399063,3789.1274,3677.264497859662,3882.1963480772965,3665.5935358999336,3940.892792935216,204.93185021763475,275.2992570352826,1,1,0.766286214572182
3789.5403081706027,3554.6912,2933.497740074808,4004.5613702268406,2751.5246290555233,4100.862763022539,1071.0636301520326,1349.338133967016,1,1,0.7007547040213746
11849.014754185644,9755.82,7806.1002433377935,11572.94867523769,7464.924921938574,11914.990046185885,3766.848431899897,4450.065124247311,0,1,0.4267116572558828
3827.6258214399063,3862.8738,3787.5090149295156,4014.61740133889,3771.110026507226,4047.8780550985043,227.10838640937436,276.7680285912784,1,1,0.6766416782219205
2892.857364220396,3057.56,2467.0290790222325,3728.8045102737756,2285.6330592404215,4072.317883392832,1261.775431251543,1786.6848241524103,1,1,0.8374834179307278
20537.340581447537,9067.108,7405.546438039923,13734.68818916991,6238.171041365407,14428.018555665241,6329.141751129988,8189.847514299834,0,0,0.0
4359.008926201989,4347.617,4297.095440043511,4393.41427622206,4281.592739254733,4398.071119671413,96.31883617854874,116.47838041668001,1,1,0.8572027174178123
15835.349023513063,12602.884,10639.0625719767,15226.385040911659,10314.761569125918,15581.735838322158,4587.322468934959,5266.97426919624,0,0,0.3672506703596836
4359.008926201989,4340.686,4260.847417810211,4408.714143069656,4208.152605627168,4421.3102387139,147.86672525944505,213.15763308673195,1,1,0.8361487635713333
1958.628965388061,2039.1404,1900.6976412224758,2232.354718377867,1887.1888337479047,2255.268676060591,331.6570771553911,368.0798423126864,1,1,0.6746723593710506
9136.20161642468,6977.0728,5580.745114350237,8455.28899004247,5463.892980704125,9070.881319588689,2874.543875692234,3606.9883388845637,0,0,0.2631232446536005
2164.619771847478,2360.8782,2098.4336741973084,2908.9138962706943,2054.036607649871,3148.6988474269388,810.4802220733859,1094.662239777068,1,1,0.5816628165028319
5271.129790194121,5402.123,5291.940349033405,5572.52489537274,5275.231232510872,5599.964499129378,280.58454633933434,324.7332666185057,0,0,0.4258314147908384
2392.2748205373778,2436.3445,2320.558308752042,2580.3596150943335,2316.8490063897184,2707.3216266919762,259.80130634229135,390.47262030225784,1,1,0.7760436919939415
5166.754427175995,6297.2334,5792.3364678780945,6780.530043987888,5577.5309976589715,6996.036580000187,988.1935761097939,1418.5055823412158,0,0,0.0
8266.77708126167,8820.25,8671.079901454585,9030.547946390738,8642.941891575398,9102.256796045274,359.4680449361531,459.31490446987664,0,0,0.0
6185.728111201582,5597.063,4142.876754632867,7569.943730649584,3757.540981349097,7805.302720003758,3427.0669760167166,4047.761738654661,1,1,0.903906789431305
5884.046591336165,5506.2646,5258.616799737152,5943.023743111441,5225.639687645211,6038.45096803918,684.4069433742889,812.8112803939694,1,1,0.5861726380048725
1958.628965388061,1964.2302,1943.0696777300782,1984.8627819438723,1938.4153680388722,1987.4484702788093,41.793104213794095,49.03310223993708,1,1,0.8722931797472071
7863.601605484239,5422.8525,5073.009694135551,5813.244622728035,4995.365704512392,5834.529516196542,740.2349285924838,839.1638116841505,0,0,0.0
16155.244293579399,15291.606,13900.601549097104,17338.91192521443,13606.050638366218,18246.342322723358,3438.310376117326,4640.29168435714,1,1,0.8442585171654085
8604.150654023859,9534.199,8989.173972770734,10338.94498034677,8886.067465412607,10599.607128178803,1349.771007576037,1713.5396627661958,0,0,0.21474915628061986
1510.203969763263,1694.2915,1486.8580173278199,1936.5993661397727,1443.3756416193328,2142.185318298006,449.7413488119528,698.8096766786734,1,1,0.5519097310078234
3789.5403081706027,3627.3672,3022.2634179944703,3877.868030261691,2718.700566536213,4160.60579326363,855.6046122672205,1441.9052267274174,1,1,0.6032342753050395
3789.5403081706027,3746.258,3613.1220067183403,3845.025569557783,3559.31173940038,3883.8910061989263,231.90356283944266,324.57926679854654,1,1,0.7392600644441282
17854.306167671504,10652.38,6992.973128924069,15964.992098613886,6511.181798884559,16835.245202722876,8972.018969689816,10324.063403838318,0,0,0.28942152536311117
10938.019208165191,11758.668,11313.834819674066,12326.829420863667,11250.815632660187,12413.782471434322,1012.9946011896009,1162.9668387741349,0,0,0.12900531645595115
1422.2565372011795,1576.6063,1424.8837595907057,1786.534535365346,1410.5160117269756,1838.3637494959219,361.65077577464035,427.8477377689462,0,1,0.49273547145356966
9136.20161642468,6977.0728,5580.745114350237,8455.28899004247,5463.892980704125,9070.881319588689,2874.543875692234,3606.9883388845637,0,0,0.2631232446536005
3904.9489921540026,3983.9138,3531.2032107020646,4480.144903094883,3401.1521023406713,4523.864723812577,948.9416923928188,1122.7126214719055,1,1,0.8938553700918912
7863.601605484239,7800.9653,6820.4316231700195,9040.086687827756,5782.412766700494,9709.868401855887,2219.655064657736,3927.455635155393,1,1,0.9699694105288263
3604.7222464633783,3674.454,3596.6818142069983,3742.564604856859,3575.861168073176,3751.049780845935,145.8827906498609,175.18861277275892,1,1,0.555115700933683
4865.86607325375,4683.8364,4446.4102811006005,4894.389913299778,4413.532666923087,4924.138885079869,447.9796321991771,510.60621815678223,1,1,0.5636721806086673
6247.895712256392,7694.6924,6348.16018200965,9505.704257435807,6314.0506383353495,10090.599497870298,3157.544075426157,3776.548859534949,0,0,0.46824605853382784
5218.681172451978,5435.7505,5303.418449502023,5603.861192402744,5270.352129507223,5618.268857446658,300.442742900721,347.9167279394351,0,0,0.21795864921182173
3361.0207450799394,3608.1462,3452.503425532415,3803.1737305460338,3419.1212842374935,3867.8995638950014,350.6703050136189,448.77827965750794,0,0,0.23912053818952805
3568.8546608229963,3975.454,3207.1642334933244,5037.501713567864,3125.232921749411,5497.465574832457,1830.3374800745391,2372.2326530830455,1,1,0.6976086002008579
8103.083927575384,5253.513,3798.766592670705,6902.489335062327,3491.255927889742,7158.13996317898,3103.722742391622,3666.884035289238,0,0,0.11317595283042203
3294.4680752838403,3384.7947,3098.699461491123,3712.4600450988314,3059.681816138096,3796.801612781591,613.7605836077082,737.1197966434947,1,1,0.8189657645393128
3394.799565141353,3339.4316,3262.0409832364617,3441.021224421672,3248.1740250891776,3477.8976234329707,178.98024118521016,229.72359834379313,1,1,0.7582500670278209
3789.5403081706027,3472.5588,2749.470810729853,4067.576031027367,2681.030765468396,4481.211321196935,1318.1052202975143,1800.1805557285393,1,1,0.7109359090444227
5710.146733753509,5689.266,5535.502283053872,5822.10532144524,5503.26849991613,5853.12174576232,286.6030383913685,349.85324584618957,1,1,0.8906399189667404
5943.1822427101215,5435.7505,5303.418449502023,5603.861192402744,5270.352129507223,5618.268857446658,300.442742900721,347.9167279394351,0,0,0.0
10721.431916447313,9261.844,7741.594773688264,10656.353304265123,7629.71561005287,11488.101814490028,2914.75853057686,3858.386204437158,0,1,0.47767272606143263
9045.294891440137,9534.199,8989.173972770734,10338.94498034677,8886.067465412607,10599.607128178803,1349.771007576037,1713.5396627661958,1,1,0.5415781035145888
16983.54138073373,13057.42,8667.494416897285,15173.167266341674,7739.267460835296,15572.008686697782,6505.672849444389,7832.741225862485,0,0,0.2217237699650254
1958.628965388061,2005.6033,1949.707842323764,2092.270797134023,1935.825108192027,2127.126652437173,142.56295481025882,191.30154424514603,1,1,0.5625767267558719
5597.078252812094,5925.0024,5661.8469381487885,6358.806870593748,5557.408557281119,6469.280989839944,696.9599324449591,911.8724325588246,0,1,0.4070697147488035
3714.502382511299,3813.3179,3664.172006986325,3990.4009959858486,3579.09890232827,4033.6923192679687,326.2289889995236,454.5934169396987,1,1,0.65427928610141
9996.596859437876,9333.034,9121.348129248541,9540.742326067371,9081.667149578383,9568.31694975863,419.3941968188301,486.64980018024653,0,0,0.0
2298.472383122332,2436.3445,2320.558308752042,2580.3596150943335,2316.8490063897184,2707.3216266919762,259.80130634229135,390.47262030225784,0,0,0.4149891663948688
3827.6258214399063,3780.5945,3655.752003143204,3935.5570453774203,3549.29064815471,3962.526167774259,279.8050422342162,413.235519619549,1,1,0.8857372371735566
3827.6258214399063,3772.2139,3717.9525528003755,3819.2747347238546,3713.051263450254,3830.4681303114503,101.32218192347909,117.41686686119647,0,1,0.41757888991638403
9798.650979203469,7369.6577,7104.6437913099,7740.001325761618,7047.374960918023,7911.891425307299,635.3575344517185,864.5164643892758,0,0,0.0
6768.264625269173,5619.494,5402.901074082516,5854.233305627344,5318.326905998054,5981.72622584046,451.33223154482766,663.3993198424059,0,0,0.0
6063.242488036094,9359.757,7505.123523322398,11976.128515845356,7313.311731203099,12616.867262044922,4471.004992522958,5303.5555308418225,0,0,0.1775040426728678
9604.624690011184,9288.212,6753.539087210181,12028.189534224894,6416.544627012911,12547.293996437405,5274.650447014713,6130.749369424494,1,1,0.959474019853918
9228.021969184409,9685.967,9442.799248484025,9950.145327618633,9377.857734213063,9995.46844301057,507.34607913460786,617.610708797507,0,0,0.07666514412265912
4402.817694231699,4373.913,4356.5576482321285,4393.785725349104,4353.873787999205,4396.205144757791,37.22807711697533,42.33135675858557,0,0,0.25738825170074986
9897.129058743909,9723.172,9507.792462589472,9915.79148108454,9475.91534584571,9984.384907001615,407.9990184950675,508.46956115590547,1,1,0.5457413412757997
2892.857364220396,2881.4617,2708.649928481181,3105.955004935349,2654.824886833228,3131.795400988102,397.30507645416765,476.97051415487385,1,1,0.96364229066383
4023.872393822313,4333.8945,4112.8552844889955,4536.824731053394,4057.110517624868,4607.675055953253,423.9694465643988,550.564538328385,0,0,0.29011956785884163
1958.628965388061,1964.2302,1943.0696777300782,1984.8627819438723,1938.4153680388722,1987.4484702788093,41.793104213794095,49.03310223993708,1,1,0.8722931797472071
5597.078252812094,5683.518,5510.525600960237,5930.265416585153,5491.219717851983,5947.446059069622,419.73981562491554,456.22634121763895,1,1,0.7062054840471441
5767.534662502847,5799.1313,5697.622764316907,5916.140018239558,5679.681766559252,5934.5964843034435,218.51725392265143,254.91471774419188,1,1,0.819937656787905
4402.817694231699,4360.07,4303.4517750708965,4410.702363078536,4286.069273124221,4424.008497975264,107.25058800763964,137.93922485104304,1,1,0.5735163228246378
3789.5403081706027,4297.835,3597.869583875187,6019.098468095279,3510.51795907498,6375.704581532296,2421.228884220092,2865.1866224573164,1,1,0.5791625796093887
15994.496927035483,15108.54,13190.15044638931,17297.80137695034,13088.206155736265,18223.098611636065,4107.650930561031,5134.892455899801,1,1,0.8172870509078719
5541.386393677689,5552.6167,5437.09733289643,5660.167114918643,5433.311159620394,5687.946385791417,223.06978202221308,254.63522617102262,1,1,0.9675176522618335
3827.6258214399063,3807.667,3684.8186842932864,3925.3275841420195,3649.5406568716903,3953.926495476545,240.5088998487331,304.3858386048546,1,1,0.9062293028012693
6002.912217261018,5747.4707,5273.651806458273,6087.685894358815,5190.519890896138,6256.341839427353,814.0340879005416,1065.8219485312147,1,1,0.6041402053818088
6974.388970105816,7515.6064,6009.732922514155,8798.593259171157,5803.056864743399,9460.65332821015,2788.8603366570023,3657.5964634667507,1,1,0.8458961479403204
3827.6258214399063,3738.7522,3613.5651562697285,3842.059731799796,3598.8045517938704,3873.1352535023334,228.49457553006732,274.33070170846304,1,1,0.563169597487264
7863.601605484239,8051.965,7801.490681728457,8359.827447740538,7692.628170915519,8406.834254603653,558.3367660120803,714.2060836881337,1,1,0.6112427616101603
3827.6258214399063,1685.7253,1378.5035492239301,2363.51985276069,1368.513167417334,2966.4801658479614,985.0163035367598,1597.9669984306274,0,0,0.0
9228.021969184409,10009.733,9233.991052580917,11393.256726628968,9137.024723345423,12327.895010873866,2159.2656740480506,3190.8702875284434,0,1,0.4972355956642003
3604.7222464633783,3746.258,3613.1220067183403,3845.025569557783,3559.31173940038,3883.8910061989263,231.90356283944266,324.57926679854654,0,1,0.463779080636999
9320.765131831084,8820.25,8671.079901454585,9030.547946390738,8642.941891575398,9102.256796045274,359.4680449361531,459.31490446987664,0,0,0.0
4582.500092961236,4747.7563,4441.570878671083,5145.909950626958,4342.514923759368,5334.885570166751,704.3390719558747,992.370646407383,1,1,0.7000871737837948
12835.884447899087,13130.834,12892.082335281835,13361.102272881559,12882.831016912964,13460.78451965784,469.01993759972356,577.9535027448765,0,0,0.3801801738660622
4359.008926201989,4377.3643,4345.401219685075,4409.940549464853,4336.426077071032,4420.4307453000265,64.53932977977729,84.00466822899489,1,1,0.7108436292449642
5064.445834819708,5422.8525,5073.009694135551,5813.244622728035,4995.365704512392,5834.529516196542,740.2349285924838,839.1638116841505,0,1,0.48843089000540507
1436.5504530366013,1833.1902,1726.3200726886091,1962.8188214906365,1683.8139651035049,1977.2658704737494,236.49874880202742,293.4519053702445,0,0,0.0
5541.386393677689,5592.1274,5501.843160509681,5702.845697284982,5483.488526911423,5763.0265785437205,201.00253677530054,279.53805163229754,1,1,0.6967300204536497
3827.6258214399063,3809.9229,3765.0458205301798,3853.591446295239,3741.7352710653427,3866.45877988534,88.54562576505941,124.72350881999728,1,1,0.7932457095768426
6568.232175466829,6255.0366,5754.085731262171,7031.585755261359,5733.221315568847,7156.10898196432,1277.5000239991878,1422.8876663954734,1,1,0.8627033824589558
5064.445834819708,5308.8286,5192.541693309569,5466.790522432493,5159.812149763174,5479.819979539915,274.2488291229238,320.00782977674135,0,0,0.032921037840508705
4402.817694231699,4370.9775,4333.3528281985955,4400.98521286149,4324.570650557912,4412.152138654273,67.63238466289476,87.58148809636077,0,1,0.4729052675863612
9701.15277292652,5615.3423,4606.977108727545,6737.113309739469,4521.017927278255,6974.105264861036,2130.1362010119237,2453.0873375827805,0,0,0.0
6002.912217261018,6255.0366,5754.085731262171,7031.585755261359,5733.221315568847,7156.10898196432,1277.5000239991878,1422.8876663954734,1,1,0.6947761106281256
6185.728111201582,6496.85,6284.298846987683,6732.605102894752,6244.538993597222,6805.773798839771,448.3062559070695,561.2348052425496,0,0,0.28012634336440023
1958.628965388061,2071.7056,1955.1879823428285,2274.469771716142,1910.879000711642,2591.6704410197904,319.2817893733136,680.7914403081484,1,1,0.5107772606038031
6185.728111201582,6496.85,6284.298846987683,6732.605102894752,6244.538993597222,6805.773798839771,448.3062559070695,561.2348052425496,0,0,0.28012634336440023
3394.799565141353,2214.5713,1792.4052639951985,2977.393676858427,1781.4742372386875,3107.1093601615626,1184.9884128632286,1325.635122922875,0,0,0.14775529976209112
5166.754427175995,5619.344,5191.531956193571,6621.12060217545,5163.040896180298,7201.704213038406,1429.5886459818785,2038.6633168581084,0,1,0.4826680709293236
4402.817694231699,4438.7437,4129.011216726317,4764.8168668151775,3971.789969645535,4907.234267506969,635.8056500888606,935.4442978614343,1,1,0.9306449265869334
3714.502382511299,3777.6357,3684.1004687943096,3854.320006143598,3636.614397818684,3864.442808674908,170.21953734928866,227.82841085622385,1,1,0.6786041378894065
9897.129058743909,9679.614,9428.520807348377,9902.74404478968,9383.268589279967,9920.334825936841,474.22323744130335,537.066236656874,1,1,0.5118403857241355
3827.6258214399063,3809.9229,3765.0458205301798,3853.591446295239,3741.7352710653427,3866.45877988534,88.54562576505941,124.72350881999728,1,1,0.7932457095768426
3827.6258214399063,3885.174,3735.8417498885697,4103.296624083707,3634.4389087140116,4212.608880869362,367.4548741951371,578.1699721553505,1,1,0.7497832468677408
4491.760511548689,3803.7437,3701.020895904133,3994.793105125652,3661.45454335694,4336.959056626535,293.772209221519,675.504513269595,0,0,0.0
6124.179088112683,5308.8286,5192.541693309569,5466.790522432493,5159.812149763174,5479.819979539915,274.2488291229238,320.00782977674135,0,0,0.0
3827.6258214399063,3821.9282,3728.617288147002,3956.7503683585614,3697.2019155039375,3973.019829490019,228.13308021155945,275.81791398608175,1,1,0.9339946368222833
8103.083927575384,7965.575,7703.280235074599,8142.018146797433,7638.321804452024,8182.135638861296,438.7379117228338,543.8138344092722,1,1,0.5887414061695153
7555.265376250504,9764.17,9056.66597304873,10465.084639079356,8728.36148153074,10515.247161940692,1408.418666030626,1786.8856804099523,0,0,0.0
3714.502382511299,4555.0474,3326.036308537664,5793.274243210504,3112.2039182105327,6252.329066059922,2467.2379346728403,3140.1251478493896,1,1,0.6574497816030751
5541.386393677689,5640.8804,5446.922339402868,5887.762665757814,5352.833427814159,6045.0467133688335,440.8403263549462,692.2132855546743,1,1,0.7142817900956271
7480.089229687659,7791.3965,7069.624400082606,8952.73328811644,6992.627082097332,9079.77189786506,1883.1088880338339,2087.144815767727,1,1,0.7179719039170602
5166.754427175995,6785.4023,5368.810063155375,8745.40662218311,5202.559596128488,9114.827886510619,3376.5965590277356,3912.2682903821305,0,0,0.44015997101176874
5218.681172451978,5422.8525,5073.009694135551,5813.244622728035,4995.365704512392,5834.529516196542,740.2349285924838,839.1638116841505,1,1,0.6967908736709372
9045.294891440137,10812.837,9774.221533559283,11694.247197214287,9360.07389890377,12190.621643605147,1920.0256636550039,2830.5477447013764,0,0,0.12035578174369366
6247.895712256392,6496.85,6284.298846987683,6732.605102894752,6244.538993597222,6805.773798839771,448.3062559070695,561.2348052425496,0,1,0.418798512744767
4359.008926201989,4359.7783,4166.281900109447,4583.080253560698,4139.482063190953,4625.161561420044,416.7983534512514,485.6794982290903,1,1,0.9623987223007583
20537.340581447537,14441.025,10556.487443294527,18571.57516887787,9331.2425390698,19559.916948661,8015.087725583342,10228.6744095912,0,0,0.25474187184655606
2807.360508300595,2416.4062,2122.152830353398,2811.7795254926655,2081.6377775333444,2854.872921999839,689.6266951392677,773.2351444664946,1,1,0.5064078395284773
5064.445834819708,5317.0625,5057.121721101559,5742.661499214821,5028.367805558627,5789.246888937101,685.5397781132615,760.8790833784742,1,1,0.5106837180815372
5541.386393677689,5592.1274,5501.843160509681,5702.845697284982,5483.488526911423,5763.0265785437205,201.00253677530054,279.53805163229754,1,1,0.6967300204536497
6502.877173346872,10218.582,7115.1435987947,13386.185436445925,6563.86057647246,13620.932019095253,6271.041837651225,7057.071442622793,0,0,0.4023660754795455
6002.912217261018,5925.0024,5661.8469381487885,6358.806870593748,5557.408557281119,6469.280989839944,696.9599324449591,911.8724325588246,1,1,0.9893613868387916
1958.628965388061,1964.2302,1943.0696777300782,1984.8627819438723,1938.4153680388722,1987.4484702788093,41.793104213794095,49.03310223993708,1,1,0.8722931797472071
8866.186052257997,9299.752,9132.26294398669,9520.551278951298,9101.331926328288,9689.880530362681,388.2883349646072,588.5486040343931,0,0,0.0
3604.7222464633783,3581.659,3238.5915281447183,4379.939776591061,3208.7808457118354,4964.447976673097,1141.3482484463425,1755.667130961262,1,1,0.8207879092282714
2100.6455894201777,2070.6873,1979.9453230122115,2192.9390265377697,1962.4373112543644,2217.2673699897864,212.9937035255582,254.83005873542197,1,1,0.9333153308787094
6634.24400627789,4589.9937,4371.661206010185,4883.290234721824,4341.61916042012,5079.2028202908705,511.62902871163897,737.5836598707501,0,0,0.0
8184.521274944552,8024.881,7005.5164517997755,8385.090300558559,6914.828580559605,9433.588293755683,1379.5738487587832,2518.7597131960783,1,1,0.6453847692155129
3568.8546608229963,3747.2585,3645.0814515151555,3866.825448165295,3622.1902409888658,3883.677793185363,221.74399665013925,261.4875521964973,0,0,0.15623966449928228
9897.129058743909,15154.443,12162.260095489497,19567.627146771654,11933.215938356847,20707.702038197276,7405.367051282157,8774.48609984043,0,0,0.19412305682466502
9996.596859437876,10688.556,9903.529816152151,11610.62446892189,9708.99359784257,11861.470278460056,1707.0946527697379,2152.4766806174866,1,1,0.5545177990799626
