出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1040,670,-0.389354,-1.56618,102,14974.0,21398.701,21017.963,18520.16050459803,22479.21929154048,SYD
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,730,755,-0.389354,-1.56618,98,32692.0,32673.37,31213.19,24438.46808595486,38144.365588866815,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,270,625,-0.389354,-1.56618,66,21170.0,22666.047,21971.17,20822.206927281313,23777.345667474558,SYD
早晨班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,535,675,-0.389354,-1.56618,29,18605.0,19591.967,18448.139,17544.906862150427,20169.838817550102,SYD
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,140,670,-0.389354,-1.56618,46,20972.0,21592.39,20426.686,19344.508622933194,22378.2667304507,SYD
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,570,675,-0.389354,-1.56618,33,35600.0,18156.137,17678.852,15799.41464372715,20257.283696616418,SYD
下午班機,TPE,上午抵達,0,0,5,1,1,0,2,1,1825,630,-0.389354,-1.56618,105,23078.0,20852.006,22007.66,18703.9837240309,28562.979986345243,SYD
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,1,340,745,-0.389354,-1.56618,109,28941.0,26336.979,26556.64,23373.863362251377,34288.271665412736,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,235,645,-0.389354,-1.56618,66,24667.0,24246.19,23408.828,22321.90283825709,24766.786968202552,SYD
上午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,455,665,-0.389354,-1.56618,40,18555.0,20766.549,20241.56,19511.933736711548,21452.994259299256,SYD
下午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,900,705,-0.389354,-1.56618,80,53333.0,49753.562,46058.137,41724.645417470594,53439.116640506596,SYD
早晨班機,TPE,下午抵達,1,1,3,1,1,2,2,1,805,675,-0.389354,-1.56618,38,33982.0,36687.812,35986.7,34408.73259145419,38596.019885848415,SYD
上午班機,TSA,早晨抵達,1,0,1,1,1,0,2,1,430,770,-0.389354,-1.56618,35,68743.0,65394.965,62753.504,53329.895609599145,72007.71221646568,SYD
上午班機,TPE,上午抵達,1,1,2,1,1,0,2,1,555,670,-0.389354,-1.56618,35,8444.0,13604.216,13848.139,12156.906092394982,16728.02809354391,SYD
下午班機,TPE,上午抵達,1,1,5,1,1,0,2,1,255,695,-0.389354,-1.56618,103,43379.0,36262.07,34864.508,28771.792683505464,42717.29165487743,SYD
晚間班機,TPE,晚間抵達,1,1,4,1,1,0,2,0,410,745,-0.389354,-1.56618,52,15433.0,13150.086,12844.951,10087.558298365208,17075.029410260955,SYD
下午班機,TPE,早晨抵達,1,1,1,1,2,0,2,0,180,760,-0.389354,-1.56618,82,44867.0,47079.086,46743.098,36910.385565920034,56479.10003814735,SYD
下午班機,TPE,早晨抵達,0,0,2,1,1,0,2,1,175,755,-0.389354,-1.56618,96,38767.0,34549.1,34368.844,29316.52090650164,43538.80224263964,SYD
下午班機,TSA,上午抵達,1,0,1,1,1,0,2,1,145,755,-0.389354,-1.56618,95,119955.0,108267.97,92062.77,72403.57430492724,112984.16614505216,SYD
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,645,795,-0.389354,-1.56618,32,16291.0,18674.3,19764.723,17399.548398773084,22951.68921661381,SYD
下午班機,TPE,上午抵達,0,0,5,1,1,0,2,1,1825,630,-0.389354,-1.56618,112,17568.0,19635.16,21355.541,17929.940309289974,25178.5711409226,SYD
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,240,670,-0.389354,-1.56618,110,18544.0,22019.668,22186.96,20801.203697591754,23368.307739868094,SYD
早晨班機,TPE,上午抵達,0,0,3,1,1,0,2,0,675,785,-0.389354,-1.56618,28,65630.0,64238.56,65872.055,58616.23591019437,71444.2357403052,SYD
晚間班機,TSA,上午抵達,1,1,2,1,1,0,2,1,1470,670,-0.389354,-1.56618,74,9224.0,9599.147,9518.526,8784.28850193194,15636.540843323726,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,595,665,-0.389354,-1.56618,34,82339.0,72616.12,63494.203,36742.66855980236,77418.60301809404,SYD
晚間班機,TPE,下午抵達,1,0,2,0,1,2,0,1,0,560,-0.389354,-1.56618,35,83141.0,47484.555,48736.49,33490.23476742069,63569.37019691997,SYD
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,0,570,675,-0.389354,-1.56618,44,25421.0,16869.088,16688.28,15538.887214992186,19054.09107598527,SYD
下午班機,TPE,晚間抵達,0,0,3,1,1,2,2,0,855,665,-0.389354,-1.56618,64,82188.0,90966.42,92402.125,80107.98683775723,106607.80052259349,SYD
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,1,360,760,-0.389354,-1.56618,104,37480.0,25043.83,24304.787,20549.717624461126,28467.096578610435,SYD
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,280,670,-0.389354,-1.56618,101,15773.0,16388.143,16303.273,15278.663058346094,17466.340340754406,SYD
上午班機,TPE,早晨抵達,0,0,1,1,1,0,1,0,585,625,-0.389354,-1.56618,46,36988.0,31218.398,28651.246,25212.192711853313,34535.00957241473,SYD
晚間班機,TPE,下午抵達,1,0,2,0,1,0,0,1,0,560,-0.389354,-1.56618,74,16349.0,16803.621,16633.838,15912.97011816468,22079.99668483206,SYD
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,510,670,-0.389354,-1.56618,104,16418.0,16765.62,16848.121,15341.700017892452,19334.56561468419,SYD
下午班機,TPE,早晨抵達,1,1,1,1,2,0,2,1,105,765,-0.389354,-1.56618,103,46429.0,37645.004,35092.953,27361.268476617694,41175.06229711054,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,625,665,-0.389354,-1.56618,35,51759.0,28318.977,27121.9,24639.531765578533,30200.97140067965,SYD
早晨班機,TPE,上午抵達,1,0,2,1,1,0,2,1,570,765,-0.389354,-1.56618,35,48255.0,33505.816,32746.148,28563.584056010975,39056.90023482138,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,0,135,680,-0.389354,-1.56618,104,14568.0,16397.193,16239.089,15053.156600224165,18309.91247048778,SYD
下午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,180,665,-0.389354,-1.56618,97,18433.0,19052.248,19311.27,17580.48268848205,24496.2246889405,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,0,355,680,-0.389354,-1.56618,97,14559.0,14225.307,14206.745,13308.061455033321,15346.10449780172,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,610,665,-0.389354,-1.56618,28,18710.0,18531.62,18448.879,17905.485648656435,19233.930261641723,SYD
上午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,390,670,-0.389354,-1.56618,32,21363.0,20606.996,20114.127,18829.923469699475,22631.433302915368,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,660,670,-0.389354,-1.56618,37,39782.0,44275.73,46875.195,41353.89367565303,56391.666331724016,SYD
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,655,680,-0.389354,-1.56618,50,19696.0,18956.928,18894.62,17218.32805400291,20829.5464539627,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,175,645,-0.389354,-1.56618,55,25705.0,26298.148,25611.139,23023.714105943807,28053.6726917394,SYD
下午班機,TPE,上午抵達,1,1,3,1,1,0,2,1,175,795,-0.389354,-1.56618,99,22223.0,28070.412,27165.96,22753.605541341407,31252.648499614195,SYD
晚間班機,TPE,下午抵達,1,0,2,0,1,0,0,1,0,560,-0.389354,-1.56618,32,16164.0,24547.805,25667.135,16803.760944556092,38409.84144109389,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,625,665,-0.389354,-1.56618,31,18681.0,19637.219,19484.543,18521.661933633943,21068.674483125837,SYD
早晨班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,445,755,-0.389354,-1.56618,28,37639.0,39687.23,39082.656,35199.4689154994,45266.869121898875,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,0,265,645,-0.389354,-1.56618,69,27889.0,23257.084,23166.963,22151.09505763427,24974.628548366225,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1095,670,-0.389354,-1.56618,104,15329.0,16787.78,16422.125,15650.38261389819,18151.435890309265,SYD
下午班機,TSA,晚間抵達,1,0,1,1,1,2,2,1,735,750,-0.389354,-1.56618,93,122955.0,126116.03,108516.164,86282.67667184028,127567.25171196587,SYD
上午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,405,625,-0.389354,-1.56618,32,33770.0,19859.01,19544.06,17966.363650283285,20795.686343009464,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,660,670,-0.389354,-1.56618,58,14997.0,15497.515,15159.254,14435.854599197022,16396.58067164723,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,265,645,-0.389354,-1.56618,57,20554.0,25475.352,24621.217,23013.626579285596,27746.42132258979,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,415,645,-0.389354,-1.56618,64,23807.0,24547.758,24112.533,23002.579828684793,25402.001464190274,SYD
早晨班機,TSA,晚間抵達,1,0,1,1,1,2,2,1,1290,750,-0.389354,-1.56618,38,131539.0,115785.02,107148.84,85676.25130879684,119689.30650006825,SYD
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,130,670,-0.389354,-1.56618,57,21614.0,17405.2,16611.375,15218.567137367841,19749.500929560374,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,390,625,-0.389354,-1.56618,84,29299.0,28233.922,28036.889,25933.921159605674,30199.77754637463,SYD
晚間班機,TPE,下午抵達,1,1,4,1,1,0,2,1,1385,745,-0.389354,-1.56618,70,6663.0,7625.756,8317.598,6934.979467220415,11415.678986339683,SYD
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,0,155,760,-0.389354,-1.56618,112,42991.0,36156.64,36368.848,30168.676208719207,43688.37035899882,SYD
下午班機,TPE,上午抵達,1,1,2,1,1,0,2,1,200,760,-0.389354,-1.56618,99,25545.0,24479.328,25118.055,21810.016277710016,28271.427755433815,SYD
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,345,795,-0.389354,-1.56618,100,16140.0,20456.436,20513.014,17682.62778239069,23910.831182492595,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,820,670,-0.389354,-1.56618,101,34882.0,34259.02,34289.81,32459.190926060262,38035.500149701555,SYD
下午班機,TPE,上午抵達,1,1,5,1,1,0,2,1,255,695,-0.389354,-1.56618,104,24904.0,27703.023,28491.842,23146.541939747767,32846.587274931466,SYD
早晨班機,TPE,早晨抵達,1,0,2,1,1,0,2,1,445,755,-0.389354,-1.56618,30,52679.0,39294.04,38993.043,34943.39713435557,45349.02206952822,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,610,665,-0.389354,-1.56618,30,18436.0,21420.367,20528.318,18741.13795647027,22822.78257692241,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,0,565,755,-0.389354,-1.56618,38,40866.0,49284.38,45057.26,40113.51155700635,50946.500163285295,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,545,625,-0.389354,-1.56618,84,32410.0,29047.494,28824.46,26354.193678206644,31336.732546435607,SYD
下午班機,TPE,晚間抵達,1,1,5,1,1,0,2,0,900,705,-0.389354,-1.56618,103,30044.0,29587.307,30626.65,22499.666736560714,40231.429398597145,SYD
上午班機,TPE,早晨抵達,0,0,1,1,1,0,1,1,555,625,-0.389354,-1.56618,40,29884.0,25130.754,23673.62,20206.480872636617,29315.75343193115,SYD
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,735,750,-0.389354,-1.56618,104,121725.0,116001.766,99540.92,78259.5780547219,119571.7201646102,SYD
下午班機,TPE,晚間抵達,0,0,5,1,1,0,2,1,945,690,-0.389354,-1.56618,110,60269.0,62178.684,60081.92,51087.001583277284,66595.65282594723,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,785,800,-0.389354,-1.56618,104,24102.0,26835.863,26907.646,23548.03954273998,31428.53680152304,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,315,625,-0.389354,-1.56618,58,22417.0,20819.496,21535.547,20267.38999159777,23509.432600004886,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,625,670,-0.389354,-1.56618,32,16559.0,17752.129,17081.56,15173.716024946889,19884.025110377184,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,175,645,-0.389354,-1.56618,74,20576.0,21947.021,21384.4,20574.215880359596,22258.986993606817,SYD
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,0,570,675,-0.389354,-1.56618,45,14494.0,16503.395,16494.094,14899.581052931302,18934.0056401804,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,440,665,-0.389354,-1.56618,34,23500.0,16105.364,15746.491,14843.070733264447,17082.23743778475,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,205,645,-0.389354,-1.56618,70,20521.0,22368.748,21871.09,21061.405870015977,22750.229196721506,SYD
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,360,670,-0.389354,-1.56618,104,17050.0,17786.922,17645.111,16270.072662425575,19863.84029698241,SYD
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,1,435,740,-0.389354,-1.56618,95,16345.0,19823.53,19777.545,16945.0239542752,24038.61553877792,SYD
下午班機,TPE,早晨抵達,1,1,1,1,2,2,2,0,180,760,-0.389354,-1.56618,64,61374.0,55387.63,56639.684,49572.567838881136,67426.72481185204,SYD
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,195,670,-0.389354,-1.56618,57,14439.0,20259.426,20876.322,15790.22066814629,28133.571059333146,SYD
晚間班機,TPE,早晨抵達,0,0,2,1,1,0,1,1,1095,625,-0.389354,-1.56618,44,42348.0,41147.188,35133.27,30438.790395647968,42761.37703640565,SYD
晚間班機,TPE,晚間抵達,0,0,6,1,1,0,2,1,280,810,-0.389354,-1.56618,77,15780.0,11528.002,11412.642,9846.102303188904,14761.86036638145,SYD
凌晨班機,TPE,上午抵達,1,1,4,1,1,0,2,1,1110,660,-0.389354,-1.56618,5,12111.0,13123.312,13037.804,11046.845033085365,16089.682396277878,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,0,610,665,-0.389354,-1.56618,31,24717.0,19738.953,19852.912,18838.694231440004,21879.68922940701,SYD
早晨班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,1290,750,-0.389354,-1.56618,29,121495.0,113927.984,101967.2,79068.59790468977,121010.1543761119,SYD
下午班機,TPE,晚間抵達,1,1,5,1,1,0,2,0,900,705,-0.389354,-1.56618,104,19816.0,27049.572,26451.387,20711.342346714402,31021.624894521592,SYD
上午班機,TPE,早晨抵達,1,0,3,1,1,0,2,0,455,665,-0.389354,-1.56618,32,44942.0,21815.592,21241.363,18664.660089979057,28263.6372861369,SYD
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,360,670,-0.389354,-1.56618,101,35496.0,35074.082,34303.81,32297.321384174316,36715.717524056294,SYD
晚間班機,TPE,早晨抵達,1,1,6,1,1,0,2,1,1205,785,-0.389354,-1.56618,58,8628.0,8071.663,8412.572,7126.943616710101,9929.744385338588,SYD
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,1,340,745,-0.389354,-1.56618,102,21705.0,37041.957,37085.438,27964.535102222355,47944.26229995471,SYD
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,370,680,-0.389354,-1.56618,34,14412.0,17942.393,17687.672,15537.891343487216,20204.370287653117,SYD
上午班機,TSA,早晨抵達,1,1,3,1,1,0,2,1,355,745,-0.389354,-1.56618,32,55337.0,57034.348,57008.625,54364.70454658684,61702.40882043824,SYD
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,730,755,-0.389354,-1.56618,99,27454.0,25967.72,25228.828,19768.829529352577,30103.820460081653,SYD
下午班機,TPE,下午抵達,1,1,4,1,1,0,2,0,315,745,-0.389354,-1.56618,91,12126.0,14336.516,13696.689,11369.138692275741,16472.904408904375,SYD
晚間班機,TPE,晚間抵達,1,1,4,1,1,0,2,0,410,745,-0.389354,-1.56618,34,7084.0,8748.725,8337.335,6791.994998933255,12273.451456299103,SYD
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,1,425,750,-0.389354,-1.56618,104,27577.0,25776.643,25902.99,20650.119240721295,32046.22981399237,SYD
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,565,670,-0.389354,-1.56618,106,19816.0,18835.73,18227.15,17019.638989084637,20134.502702087066,SYD
下午班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,280,670,-0.389354,-1.56618,93,38878.0,37798.69,37714.793,34500.225988367485,42198.14479666374,SYD
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,345,795,-0.389354,-1.56618,107,26402.0,27219.307,28815.006,22510.056028332307,36492.625254802355,SYD
晚間班機,TPE,上午抵達,0,0,6,1,1,0,2,1,1015,810,-0.389354,-1.56618,68,9176.0,11071.613,10436.282,9027.680368300647,12492.33781760984,SYD
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,1,125,755,-0.389354,-1.56618,107,117871.0,104949.29,91858.43,63055.71159076535,117668.30887299817,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,235,645,-0.389354,-1.56618,70,20515.0,24588.55,24098.83,22516.950528059715,26402.488762854467,SYD
上午班機,TPE,上午抵達,1,1,5,1,1,0,2,1,2025,625,-0.389354,-1.56618,35,18199.0,15595.345,15249.508,14320.147280583731,17897.21718872796,SYD
上午班機,TPE,上午抵達,0,0,1,1,1,0,1,1,615,625,-0.389354,-1.56618,47,35349.0,23510.158,23734.521,20954.75492623469,32192.925106485764,SYD
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,520,675,-0.389354,-1.56618,36,24685.0,21290.426,21201.107,19347.064021780538,25666.409959663953,SYD
下午班機,TSA,上午抵達,1,0,2,1,1,0,2,1,365,745,-0.389354,-1.56618,111,42661.0,29705.748,30675.938,26003.06344069804,36968.56831288055,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,295,645,-0.389354,-1.56618,70,20523.0,23927.39,23728.004,22118.28447497718,25554.215805852025,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,625,665,-0.389354,-1.56618,28,18448.0,18435.844,18109.305,17630.64387046958,18853.86172970961,SYD
下午班機,TPE,早晨抵達,1,1,1,1,2,0,2,0,105,765,-0.389354,-1.56618,100,23716.0,26086.422,25035.043,19846.498890585583,31087.767078631932,SYD
凌晨班機,TPE,上午抵達,1,1,4,1,1,0,2,1,1100,670,-0.389354,-1.56618,2,24275.0,25238.744,24255.857,11971.932684195079,24868.550785865235,SYD
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,645,795,-0.389354,-1.56618,69,14864.0,17342.664,18532.68,16055.87473534593,21534.528942291734,SYD
晚間班機,TPE,晚間抵達,0,0,6,1,1,0,2,1,300,810,-0.389354,-1.56618,43,18631.0,17192.799,19235.686,15328.111504412773,22639.952480187112,SYD
下午班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,195,695,-0.389354,-1.56618,99,10034.0,32896.93,27532.791,17235.36488675664,36541.57110178803,SYD
下午班機,TPE,晚間抵達,1,1,5,1,1,0,2,1,900,705,-0.389354,-1.56618,104,33524.0,31504.092,29785.889,24684.458193117818,33414.81270046098,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,445,645,-0.389354,-1.56618,77,27584.0,27659.648,27049.494,25015.117846461293,28936.23049307345,SYD
晚間班機,TPE,上午抵達,1,1,5,1,1,2,2,1,1330,630,-0.389354,-1.56618,35,23540.0,29030.074,28578.219,24429.623403727564,30568.117822032913,SYD
晚間班機,TSA,上午抵達,1,1,2,1,1,0,2,0,1470,670,-0.389354,-1.56618,77,23680.0,17353.219,16519.582,10184.36724107772,21222.354060744477,SYD
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,735,750,-0.389354,-1.56618,91,122817.0,123429.26,114277.07,90059.73717520406,142701.7966741862,SYD
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,710,680,-0.389354,-1.56618,43,14453.0,17416.025,17618.979,15682.8746997132,20337.696372862734,SYD
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,0,95,670,-0.389354,-1.56618,69,14740.0,16104.228,15886.719,14808.375408875652,17532.668373867207,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,785,800,-0.389354,-1.56618,90,24985.0,23466.318,23816.56,21091.65550719129,28969.596869542762,SYD
下午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,175,665,-0.389354,-1.56618,105,18448.0,26939.357,25614.705,20354.472525343772,35496.31143292676,SYD
上午班機,TPE,上午抵達,1,1,3,1,1,0,2,0,570,675,-0.389354,-1.56618,48,20219.0,19073.52,18850.953,17425.477867924434,21084.25630408336,SYD
上午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,385,680,-0.389354,-1.56618,36,40292.0,23265.648,22112.266,19974.844888557924,25882.736355580066,SYD
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,1250,670,-0.389354,-1.56618,69,26087.0,19719.873,19622.094,16425.0993542824,23199.18155659142,SYD
下午班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,195,695,-0.389354,-1.56618,105,39737.0,15485.769,15678.727,11727.654954583773,41586.19714482179,SYD
下午班機,TPE,上午抵達,1,1,1,1,2,0,2,0,360,760,-0.389354,-1.56618,110,39821.0,32182.541,32772.58,26403.649601543406,39500.99269647512,SYD
下午班機,TPE,上午抵達,0,0,2,1,1,0,2,1,335,755,-0.389354,-1.56618,89,21904.0,33156.562,31550.336,27754.257166355288,36832.63366638903,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,325,645,-0.389354,-1.56618,80,27814.0,24645.484,24443.309,22793.696654310967,26030.38503108974,SYD
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,0,180,760,-0.389354,-1.56618,104,22374.0,24153.34,24227.951,19003.835498696888,28890.558859271754,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,0,465,625,-0.389354,-1.56618,69,22210.0,21791.865,22044.21,20950.08496028043,23357.50786850824,SYD
下午班機,TPE,下午抵達,1,1,4,1,1,0,2,1,315,745,-0.389354,-1.56618,104,10829.0,10881.532,11487.086,8754.963012389675,13653.273296641173,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,320,625,-0.389354,-1.56618,74,19981.0,20140.848,19862.55,19287.39238849895,20561.344406217468,SYD
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,670,670,-0.389354,-1.56618,44,19009.0,22931.598,22051.57,19801.11643674843,24327.646292857764,SYD
晚間班機,TSA,上午抵達,1,1,2,1,1,0,2,1,1470,670,-0.389354,-1.56618,77,20059.0,17173.64,16154.515,9811.605193125117,20022.25237720592,SYD
晚間班機,TPE,早晨抵達,1,1,6,1,1,0,2,1,1325,720,-0.389354,-1.56618,64,11358.0,17272.412,15763.29,10599.521690238676,18366.7681296842,SYD
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,820,670,-0.389354,-1.56618,102,14970.0,17367.178,17193.06,15955.106743156757,18865.77771971082,SYD
早晨班機,TPE,早晨抵達,1,1,6,1,1,0,2,1,640,720,-0.389354,-1.56618,35,24647.0,19864.977,19324.756,13186.590217519255,25147.351855611603,SYD
下午班機,TSA,晚間抵達,1,1,1,1,1,0,2,1,905,760,-0.389354,-1.56618,96,118912.0,99685.04,83200.41,52633.07478179084,111832.10896022097,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,545,625,-0.389354,-1.56618,58,22631.0,21495.39,22192.93,19817.238314352348,23923.645958061905,SYD
晚間班機,TPE,下午抵達,1,1,4,1,1,0,2,1,1385,745,-0.389354,-1.56618,74,6837.0,7493.2993,7862.686,6891.033688607867,11182.133763540753,SYD
下午班機,TSA,晚間抵達,1,0,1,1,1,0,2,1,735,750,-0.389354,-1.56618,105,122352.0,116180.234,100230.88,78440.22030899033,119267.28560442438,SYD
下午班機,TPE,早晨抵達,1,1,5,1,1,0,2,1,195,695,-0.389354,-1.56618,98,29717.0,38719.965,34191.094,19016.86870747151,47661.43279632159,SYD
下午班機,TPE,上午抵達,1,1,1,1,1,0,2,1,345,795,-0.389354,-1.56618,105,18358.0,23724.88,23726.646,18609.067422109754,30805.285971567166,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,295,645,-0.389354,-1.56618,57,20554.0,24445.523,24409.762,22345.209178442965,27239.831150183843,SYD
晚間班機,TPE,下午抵達,0,0,2,1,1,0,1,1,200,625,-0.389354,-1.56618,79,25187.0,27047.197,26500.018,24925.078476166585,28597.887144572967,SYD
早晨班機,TPE,早晨抵達,0,0,3,1,1,2,2,1,610,665,-0.389354,-1.56618,38,82273.0,50354.605,48962.297,45408.571965516225,55015.87897241333,SYD
下午班機,TPE,上午抵達,1,1,1,1,1,2,2,1,345,795,-0.389354,-1.56618,80,44586.0,35966.695,36757.93,32437.62222306247,42459.51525381458,SYD
上午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,385,680,-0.389354,-1.56618,45,18613.0,21163.957,20903.557,19235.71061554287,22706.281040208218,SYD
上午班機,TSA,上午抵達,0,0,2,1,1,0,2,1,405,765,-0.389354,-1.56618,31,45011.0,33720.47,31232.188,18358.87716206589,44300.23689948564,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,280,625,-0.389354,-1.56618,69,20444.0,24346.756,24279.742,21546.01524702748,28098.21298146903,SYD
下午班機,TSA,上午抵達,1,1,1,1,1,0,2,1,315,765,-0.389354,-1.56618,108,117464.0,93687.52,79113.336,53950.89565566091,102181.93176706071,SYD
下午班機,TPE,上午抵達,1,1,5,1,1,0,2,1,255,695,-0.389354,-1.56618,105,51970.0,24046.807,25287.46,21277.506685048822,36703.916473361525,SYD
下午班機,TPE,早晨抵達,1,0,3,1,1,2,2,1,295,670,-0.389354,-1.56618,93,49821.0,46206.664,45709.465,42303.81740664249,49568.48208921432,SYD
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,645,795,-0.389354,-1.56618,39,35156.0,30687.7,31267.89,26008.545927569907,35458.69713551924,SYD
晚間班機,TPE,晚間抵達,0,0,2,1,1,0,1,1,280,645,-0.389354,-1.56618,74,26562.0,24019.484,23434.426,22164.26884944618,24747.146128251017,SYD
下午班機,TPE,早晨抵達,0,0,3,1,1,0,2,1,305,660,-0.389354,-1.56618,104,18681.0,20341.457,19837.506,18626.055071811115,22440.349537944512,SYD
下午班機,TSA,早晨抵達,1,1,3,1,1,0,2,1,1430,745,-0.389354,-1.56618,99,60599.0,56031.29,55471.734,51769.2375649032,57538.96194934456,SYD
早晨班機,TPE,上午抵達,1,1,1,1,1,0,2,1,720,795,-0.389354,-1.56618,35,38732.0,23838.672,23215.09,21345.616006141496,26225.765476026336,SYD
