出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,435,1050,-1.262158,1.0504261,115,16932.0,21631.1,18558.078,16504.606152442022,21330.788015190526,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,1,1090,895,-1.262158,1.0504261,118,26469.0,34621.965,33731.082,27427.682961542167,41615.19124433084,LHR
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,1,115,1025,-1.262158,1.0504261,101,27681.0,34622.195,32170.236,27504.216108599623,36702.47081448963,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,705,1005,-1.262158,1.0504261,45,17957.0,19480.102,20078.592,17369.702344175956,26534.915124914754,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,0,475,1050,-1.262158,1.0504261,125,30521.0,32534.314,28871.729,24687.4758589757,34848.81325614536,LHR
下午班機,TPE,晚間抵達,1,0,5,1,1,0,2,1,1250,920,-1.262158,1.0504261,107,126905.0,139107.7,113076.85,83266.66309263198,147921.41149716175,LHR
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,470,1015,-1.262158,1.0504261,111,24747.0,27765.844,23745.865,21204.540073446475,27692.066766970544,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1205,1010,-1.262158,1.0504261,118,17325.0,20971.83,20098.135,17017.36582880933,25307.74549664278,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,525,1020,-1.262158,1.0504261,113,17388.0,23201.28,19261.35,16957.144179116734,24264.79095525396,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,735,1010,-1.262158,1.0504261,112,17396.0,20440.62,18878.3,16809.08691686506,23661.838265740866,LHR
下午班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,1185,1080,-1.262158,1.0504261,126,155353.0,140031.05,117205.195,81354.27653409498,146335.2358445436,LHR
早晨班機,TPE,早晨抵達,1,1,1,1,1,0,2,0,810,1050,-1.262158,1.0504261,40,18988.0,26585.3,22358.701,19489.212844897276,26710.21803416269,LHR
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,895,1055,-1.262158,1.0504261,105,68755.0,63100.074,58213.598,49946.140313839824,67506.68931277658,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,260,1035,-1.262158,1.0504261,92,163460.0,121936.01,105166.61,76258.30698392955,152947.0096371552,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,2,1,1,510,1050,-1.262158,1.0504261,91,42750.0,45161.586,39949.062,35874.65760586418,48573.30526227418,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,835,1010,-1.262158,1.0504261,103,18000.0,21834.055,20702.596,17658.18495523666,26649.481224849,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,490,1010,-1.262158,1.0504261,86,25638.0,27610.81,25922.736,22634.66195555326,32829.84471693745,LHR
早晨班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,90,1065,-1.262158,1.0504261,41,27939.0,37540.28,28898.201,23459.60873576482,36216.08846863394,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,0,1365,835,-1.262158,1.0504261,97,33500.0,40525.742,36853.055,30621.441351315978,49033.32306599844,LHR
早晨班機,TPE,凌晨抵達,1,0,3,1,1,0,2,0,810,1020,-1.262158,1.0504261,39,30663.0,37803.09,32060.098,27099.156937355117,41276.0137469422,LHR
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1150,1025,-1.262158,1.0504261,36,17378.0,25290.934,20812.588,17720.17025678007,26877.91023310572,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,985,890,-1.262158,1.0504261,107,35198.0,97156.984,90149.6,60811.78842503928,124037.10635280953,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,930,1010,-1.262158,1.0504261,96,17358.0,21415.443,19724.5,16863.850841453448,26005.94715167867,LHR
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,0,800,1050,-1.262158,1.0504261,97,161847.0,135339.34,111803.164,77889.59541864226,161516.76486086787,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,775,1075,-1.262158,1.0504261,111,154853.0,105238.74,95466.33,68227.21839820936,143076.11784798323,LHR
早晨班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,165,1030,-1.262158,1.0504261,33,27587.0,24131.973,20369.84,17643.479949542067,24054.4918506803,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,635,1020,-1.262158,1.0504261,21,20714.0,25814.65,22822.834,19344.00588563981,31022.186284095194,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,0,785,1015,-1.262158,1.0504261,106,17324.0,22480.043,20449.53,17536.72336638769,26207.68318396183,LHR
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,115,1030,-1.262158,1.0504261,112,125312.0,129284.6,98295.98,75309.14384917363,124710.13495641648,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,1000,1010,-1.262158,1.0504261,63,22115.0,26803.43,25526.96,22668.604411114673,31211.977398704512,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,280,1035,-1.262158,1.0504261,110,158097.0,115073.67,95942.31,65730.68105467253,143110.6401910054,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,1,1365,835,-1.262158,1.0504261,103,32751.0,42022.797,40691.152,31851.39714760547,55059.11268243486,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1205,1010,-1.262158,1.0504261,110,17446.0,21609.738,20557.53,16990.496422801734,25920.43132555451,LHR
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,595,1010,-1.262158,1.0504261,35,21765.0,21229.111,21688.775,18859.640487594166,28510.215127202093,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,260,1035,-1.262158,1.0504261,89,162409.0,129365.38,108490.5,75758.37609056565,154518.84624515913,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,2,2,1,1365,835,-1.262158,1.0504261,106,27727.0,33864.785,34643.434,28465.804980318488,47353.55267484935,LHR
下午班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,375,1020,-1.262158,1.0504261,115,21596.0,27483.785,24800.42,21584.34513549854,30642.454146409626,LHR
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,70,1000,-1.262158,1.0504261,115,25004.0,28270.916,25975.227,21931.325587958836,31622.75828079266,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,450,1000,-1.262158,1.0504261,105,17225.0,23040.748,21219.293,18560.57898277884,26193.225327737953,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,1,850,1030,-1.262158,1.0504261,105,37770.0,41482.535,36483.766,33539.19420052966,41861.02541749573,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,450,1000,-1.262158,1.0504261,92,24831.0,26443.617,23858.959,21327.7992443371,29997.131950717343,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,475,1020,-1.262158,1.0504261,104,23723.0,34216.44,31867.986,26620.414966815075,40798.76083662016,LHR
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,1,1130,1035,-1.262158,1.0504261,121,25764.0,30152.129,26592.578,24458.844236125282,30771.263136030862,LHR
上午班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,170,1020,-1.262158,1.0504261,44,20778.0,24187.434,21273.842,18632.934174206865,23873.376878388597,LHR
早晨班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,825,1020,-1.262158,1.0504261,37,24077.0,34870.094,28907.822,24597.22637497064,37064.163930186245,LHR
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,1,0,1430,1280,-1.262158,1.0504261,79,148955.0,183903.6,147327.1,118255.55116357039,178185.9603902299,LHR
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,1,945,910,-1.262158,1.0504261,109,15352.0,19152.705,18454.193,15939.469505213056,21046.73214352342,LHR
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,0,245,1085,-1.262158,1.0504261,99,20471.0,24875.416,24190.895,22132.685693748987,27586.29057753606,LHR
下午班機,TSA,下午抵達,1,1,2,1,1,0,2,1,845,875,-1.262158,1.0504261,112,16197.0,31813.781,26343.057,19401.864303446306,53738.644203395335,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,0,450,1045,-1.262158,1.0504261,97,164111.0,122512.76,103081.055,72505.87387148225,152612.6283423519,LHR
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,0,770,1010,-1.262158,1.0504261,121,27353.0,36716.55,30557.738,25811.603005432145,39956.24154010977,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,2,2,0,260,1035,-1.262158,1.0504261,97,164306.0,138783.58,106435.93,69724.13613643189,150654.70007300796,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,635,1020,-1.262158,1.0504261,36,17573.0,24526.275,21038.62,18330.553593642508,28109.862258012265,LHR
下午班機,TPE,早晨抵達,1,0,1,1,1,0,2,1,255,1140,-1.262158,1.0504261,115,33533.0,34867.5,29352.43,25113.9856070182,36799.231351328875,LHR
下午班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,505,1015,-1.262158,1.0504261,111,21336.0,29209.508,25282.107,21756.032819361797,31407.746538678628,LHR
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,70,1000,-1.262158,1.0504261,114,19144.0,22181.186,20167.797,17723.2911580945,24612.914687402335,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,235,1020,-1.262158,1.0504261,109,43648.0,38541.87,33567.8,27971.32877948594,41516.24113521206,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,0,945,1005,-1.262158,1.0504261,87,31636.0,35851.387,35706.47,31647.990117436086,44103.54650506827,LHR
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,665,995,-1.262158,1.0504261,41,19502.0,20883.31,20022.945,17414.196679325465,25548.65974144712,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,505,1000,-1.262158,1.0504261,102,18051.0,22243.531,21232.127,18428.423465403466,26676.342817219298,LHR
下午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,1105,1005,-1.262158,1.0504261,114,29463.0,27461.148,27146.227,23071.314558817023,32408.52384461506,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,630,1070,-1.262158,1.0504261,98,22443.0,26173.244,24315.197,21852.43715184764,28730.30814797461,LHR
下午班機,TPE,下午抵達,1,1,2,1,1,2,2,1,1230,840,-1.262158,1.0504261,98,20855.0,25060.938,25183.85,21768.038979976533,32062.333482811046,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,965,1085,-1.262158,1.0504261,84,161984.0,129672.21,109803.08,75079.09304520182,154014.5118055133,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,490,1010,-1.262158,1.0504261,113,17337.0,21940.408,20457.957,18018.863490203275,26612.89605592066,LHR
早晨班機,TPE,凌晨抵達,1,0,3,1,2,0,2,1,610,1150,-1.262158,1.0504261,38,26773.0,31338.586,30997.701,26717.046522777215,36960.44512786418,LHR
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,435,1050,-1.262158,1.0504261,113,15173.0,22939.56,19661.525,17663.85626784426,21940.19798304173,LHR
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,520,1030,-1.262158,1.0504261,116,22884.0,23295.822,21125.479,18628.470263753483,24138.85335960267,LHR
晚間班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,60,1025,-1.262158,1.0504261,115,25478.0,33012.21,29725.982,23433.56501986882,38421.9628628807,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,955,1005,-1.262158,1.0504261,97,17425.0,21499.553,20392.389,17564.018911901116,26481.912166684764,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,230,1080,-1.262158,1.0504261,115,24444.0,31317.014,26572.88,23558.830330899236,32324.6405150761,LHR
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,1175,1005,-1.262158,1.0504261,107,17516.0,21721.938,20158.104,17427.731575044312,26283.6853660756,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,2,1,0,450,970,-1.262158,1.0504261,11,39738.0,46855.082,45490.758,40413.293111744664,53445.94631542601,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,855,1015,-1.262158,1.0504261,111,17369.0,24100.324,19803.838,17167.12655467297,25077.484896198162,LHR
下午班機,TPE,早晨抵達,1,0,3,1,2,0,2,1,250,1195,-1.262158,1.0504261,111,177118.0,175705.05,170026.5,149499.16441352572,186646.41734821736,LHR
晚間班機,TPE,下午抵達,1,1,5,1,2,0,1,1,395,1075,-1.262158,1.0504261,109,32886.0,30305.531,28357.652,25403.49989823718,31754.28122214674,LHR
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,1,1220,850,-1.262158,1.0504261,121,19351.0,21400.314,21784.967,18265.066210545327,27795.00636857391,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,340,1010,-1.262158,1.0504261,112,18319.0,21336.182,20067.488,17304.19956282813,25058.783028967988,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,735,1010,-1.262158,1.0504261,103,22320.0,22446.15,20311.564,18007.65843594129,27295.618091382017,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,450,1000,-1.262158,1.0504261,126,16882.0,19994.72,19032.725,16542.67151080978,24643.09859085362,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,380,1010,-1.262158,1.0504261,102,17871.0,24144.98,21504.535,18445.512296162724,27144.81840658047,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,745,1005,-1.262158,1.0504261,49,17015.0,21543.373,21510.422,18560.78432364795,29137.18319705039,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,850,1075,-1.262158,1.0504261,86,56724.0,57620.543,49301.727,34418.03955582433,70075.19329087946,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1260,830,-1.262158,1.0504261,108,44755.0,100733.02,97773.16,59698.51537470688,134399.37098454885,LHR
早晨班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,90,1065,-1.262158,1.0504261,40,26013.0,35738.426,27459.262,23855.686143376806,33121.48747150675,LHR
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,800,1050,-1.262158,1.0504261,112,154335.0,122922.73,110979.66,73779.19685106885,158404.3149146981,LHR
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,0,1225,845,-1.262158,1.0504261,125,28940.0,25412.357,23042.42,20431.20683945716,30307.86385285999,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,1010,1005,-1.262158,1.0504261,99,21093.0,21554.328,20582.857,17589.457423763077,25698.598961754935,LHR
早晨班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,825,1020,-1.262158,1.0504261,42,22649.0,33498.82,28188.8,24155.24106038462,36137.58983111033,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,2,2,1,1395,825,-1.262158,1.0504261,51,41184.0,88160.42,78543.12,50809.310624348705,109835.46598066881,LHR
晚間班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,125,1025,-1.262158,1.0504261,112,25047.0,35559.39,28940.482,24540.322849641718,35816.190475884876,LHR
早晨班機,TSA,下午抵達,1,0,3,1,1,0,2,1,1365,1035,-1.262158,1.0504261,41,158418.0,161249.92,136031.89,82792.64201914547,170059.65656278495,LHR
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,470,1015,-1.262158,1.0504261,113,21771.0,26649.094,23316.182,20524.168006645486,27187.073733576606,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,800,1135,-1.262158,1.0504261,107,26096.0,25337.89,23636.125,20435.958972844957,27587.26535396952,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,205,1140,-1.262158,1.0504261,111,21565.0,29282.809,23757.44,20511.553295740243,27842.788243453655,LHR
晚間班機,TPE,上午抵達,1,1,5,1,2,0,1,1,130,1070,-1.262158,1.0504261,67,22963.0,28372.477,28327.594,24483.743600903774,32555.210206388118,LHR
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,1,1325,1210,-1.262158,1.0504261,108,134982.0,166245.34,134288.42,112319.06356923777,165212.5240435276,LHR
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,1060,1030,-1.262158,1.0504261,93,27276.0,41652.125,34155.31,29273.995525037488,41286.78143157035,LHR
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,1555,1025,-1.262158,1.0504261,41,26295.0,29898.422,27781.1,23305.89539973601,34221.22545195347,LHR
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1175,1005,-1.262158,1.0504261,107,17462.0,21792.115,21068.277,17738.23904249407,26877.8871627619,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1000,1010,-1.262158,1.0504261,103,17352.0,23237.707,21209.096,18174.681078787627,28183.315790724704,LHR
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,0,505,1045,-1.262158,1.0504261,118,69009.0,55998.273,62559.004,53581.00883259165,77569.70387144233,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,955,1005,-1.262158,1.0504261,105,19226.0,22500.527,20076.486,17436.051291049433,25800.514896363275,LHR
早晨班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,165,1030,-1.262158,1.0504261,33,25324.0,24131.973,20369.84,17643.479949542067,24054.4918506803,LHR
下午班機,TPE,早晨抵達,1,0,3,1,1,0,2,1,505,1045,-1.262158,1.0504261,89,68361.0,64287.773,68825.18,56679.53936230641,84151.04103625363,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,490,1010,-1.262158,1.0504261,93,20847.0,27009.049,25077.555,21250.13110610874,33207.07674862608,LHR
上午班機,TPE,早晨抵達,1,1,1,1,1,0,1,0,375,1320,-1.262158,1.0504261,45,101792.0,107588.125,98413.695,86422.89769758159,114345.74437919026,LHR
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,595,1010,-1.262158,1.0504261,33,16934.0,20440.229,20369.277,18079.03848727374,26030.915060127638,LHR
早晨班機,TPE,下午抵達,1,0,2,1,1,0,2,1,160,845,-1.262158,1.0504261,37,49102.0,35232.05,31531.113,27202.97388952408,37010.633468399705,LHR
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,1,1,1310,1280,-1.262158,1.0504261,105,147740.0,165753.78,140806.4,117383.2193873648,168746.86315886714,LHR
晚間班機,TPE,早晨抵達,1,0,1,1,1,0,1,1,1430,1280,-1.262158,1.0504261,107,137830.0,163954.6,135502.6,114351.69863981912,164965.38336971286,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,1230,1030,-1.262158,1.0504261,115,16101.0,21154.25,18578.195,16462.84122015529,21604.5081575749,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,955,1020,-1.262158,1.0504261,109,28287.0,28901.73,24263.908,21310.389097031115,27137.289200448085,LHR
晚間班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,115,1010,-1.262158,1.0504261,109,30772.0,36946.84,32234.115,27187.060121082042,40568.25782993577,LHR
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,1,185,1285,-1.262158,1.0504261,115,133968.0,166239.78,130294.75,112566.34662688203,149028.17886163897,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,265,1030,-1.262158,1.0504261,102,25633.0,36291.617,29817.607,26296.143497735982,35502.132065489895,LHR
上午班機,TPE,上午抵達,1,1,1,1,1,2,1,0,860,1020,-1.262158,1.0504261,30,34066.0,39262.8,35623.99,29439.85534027651,45666.02424491483,LHR
下午班機,TPE,下午抵達,1,1,2,1,1,2,2,1,940,915,-1.262158,1.0504261,51,39815.0,31366.035,33043.457,28662.36391638234,37746.55017671479,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,0,800,1135,-1.262158,1.0504261,112,27083.0,29571.229,27368.695,22632.159075555406,33285.630376545705,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,2,2,1,255,1000,-1.262158,1.0504261,28,127987.0,108469.5,118553.99,95180.42414467584,145421.98180232584,LHR
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,800,1050,-1.262158,1.0504261,84,162053.0,139620.98,118457.92,77558.87436713491,178296.25085128317,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1150,1010,-1.262158,1.0504261,115,17488.0,20445.24,19794.02,16491.535304608977,25211.228518799548,LHR
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,110,1010,-1.262158,1.0504261,107,18251.0,22453.58,20833.24,17512.095144343417,26385.95172655707,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,265,1030,-1.262158,1.0504261,111,25479.0,36156.504,29434.453,25787.647810885184,34947.14646256217,LHR
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,75,1010,-1.262158,1.0504261,104,29522.0,23898.176,22050.604,18458.79549161798,30859.04454440676,LHR
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,580,1150,-1.262158,1.0504261,115,27805.0,28241.975,27060.898,22356.354416242222,35191.76633237999,LHR
晚間班機,TPE,上午抵達,1,0,1,1,1,0,1,0,185,1285,-1.262158,1.0504261,111,137154.0,158629.94,128320.09,108584.66096466976,145586.3275546823,LHR
下午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,1105,1005,-1.262158,1.0504261,107,17463.0,21654.424,19975.643,16937.50066482526,25548.44166619194,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,705,1005,-1.262158,1.0504261,45,19611.0,20029.152,20298.453,17427.288206608144,26883.080412045954,LHR
晚間班機,TPE,上午抵達,1,1,5,1,2,0,1,0,130,1070,-1.262158,1.0504261,106,23279.0,28153.47,26734.934,23647.17505825728,31640.340449475774,LHR
下午班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,1185,1080,-1.262158,1.0504261,110,154062.0,145456.2,120561.836,84359.58530080356,153352.7860465406,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,620,1050,-1.262158,1.0504261,23,57345.0,58250.14,47462.37,40837.97339282268,56078.974829479324,LHR
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,370,1320,-1.262158,1.0504261,103,101797.0,113744.51,100070.62,83894.35682312996,112879.24650997228,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,955,1005,-1.262158,1.0504261,106,36020.0,26153.082,24565.113,19320.72824723044,35493.037164686626,LHR
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,115,1030,-1.262158,1.0504261,107,109194.0,118464.14,96885.6,77509.22891283061,117596.1466535827,LHR
下午班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,1105,1005,-1.262158,1.0504261,98,21550.0,23262.342,24303.234,20282.043621301316,28807.433753376226,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,955,1020,-1.262158,1.0504261,115,20871.0,27032.68,23012.002,20438.274052806908,26434.896203710865,LHR
晚間班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,70,1000,-1.262158,1.0504261,67,19430.0,24672.482,21426.107,18650.115699269067,27053.441978423714,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,780,1055,-1.262158,1.0504261,103,28600.0,39405.91,32180.363,28993.966483694898,37131.87931299491,LHR
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,865,1035,-1.262158,1.0504261,98,39465.0,53614.48,45523.395,37327.991068023366,59360.049986200174,LHR
下午班機,TSA,晚間抵達,1,0,3,1,1,0,2,0,1015,1070,-1.262158,1.0504261,93,162275.0,165476.75,142110.67,113863.96980302318,169730.1699770293,LHR
晚間班機,TPE,凌晨抵達,1,1,3,1,1,2,2,1,80,1000,-1.262158,1.0504261,72,24449.0,27812.25,29254.979,23219.262974229423,40292.05046490748,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,1005,1015,-1.262158,1.0504261,51,23320.0,31126.742,27888.4,24615.034450015777,32750.647986305976,LHR
晚間班機,TPE,上午抵達,1,0,2,1,1,0,1,1,135,1055,-1.262158,1.0504261,111,26184.0,34216.473,30511.785,26044.385390842664,36645.553478824084,LHR
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,0,85,1025,-1.262158,1.0504261,30,37465.0,37645.938,34625.133,28752.48835136423,46802.96461039121,LHR
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,545,1015,-1.262158,1.0504261,105,22420.0,26168.352,22527.217,20329.58977013924,26975.87522437475,LHR
上午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1220,1010,-1.262158,1.0504261,36,17332.0,22036.266,20276.803,16789.518828727993,27439.631936016904,LHR
上午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,1230,1035,-1.262158,1.0504261,33,39398.0,58933.805,49898.21,40617.274582977254,67978.05115575313,LHR
上午班機,TPE,早晨抵達,1,1,1,1,1,2,1,1,375,1320,-1.262158,1.0504261,35,101777.0,114536.96,100563.8,88539.53120488928,114808.26770060102,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,705,1005,-1.262158,1.0504261,37,21530.0,21501.152,21151.162,18541.02802170134,28957.74044737463,LHR
下午班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,225,1025,-1.262158,1.0504261,120,25046.0,31575.74,25979.215,23028.94236898489,32009.87176740124,LHR
下午班機,TPE,下午抵達,1,1,1,1,1,0,1,0,435,1320,-1.262158,1.0504261,106,101847.0,106607.41,95453.04,81735.0084543468,110416.156352795,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,795,1075,-1.262158,1.0504261,115,156856.0,97424.02,91922.31,67474.58081371093,134437.92489846758,LHR
晚間班機,TPE,上午抵達,1,1,1,1,1,0,1,0,165,1020,-1.262158,1.0504261,79,39408.0,44542.89,33767.97,27716.028507594045,39251.152195671464,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,450,1050,-1.262158,1.0504261,103,39281.0,48304.34,42943.816,38404.63646716066,51263.12386327629,LHR
下午班機,TPE,下午抵達,1,0,1,1,1,0,2,1,725,1160,-1.262158,1.0504261,112,22225.0,28227.81,26418.008,22407.052292639764,31720.018010060903,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,780,1055,-1.262158,1.0504261,108,33472.0,36109.64,31700.54,28434.98487280886,35832.51143865375,LHR
晚間班機,TPE,下午抵達,1,0,1,1,1,0,2,1,355,1160,-1.262158,1.0504261,112,21107.0,27940.1,27224.941,23478.647594104463,32341.258065820195,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,340,1010,-1.262158,1.0504261,84,21639.0,24252.734,23689.926,20484.835899641945,28954.509414418124,LHR
晚間班機,TPE,下午抵達,1,1,2,1,1,0,2,1,1025,825,-1.262158,1.0504261,103,19555.0,29457.06,26870.36,19944.851538978895,37838.91008697856,LHR
