出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,預測中位數,預測區間下界,預測區間上界,抵達機場代號
下午班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,1160,925,-1.262158,1.0504261,107,84093.0,71780.164,86376.93,74316.57140903894,112074.40526785003,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,1230,1030,-1.262158,1.0504261,107,73683.0,72167.78,77855.81,72279.92445883654,85954.16166388406,LHR
上午班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,100,1000,-1.262158,1.0504261,32,202024.0,176006.75,182558.6,152016.57137095937,201734.1734875002,LHR
晚間班機,TPE,下午抵達,1,1,2,1,1,2,2,1,750,885,-1.262158,1.0504261,95,91156.0,97181.73,95773.09,86977.68390135316,107762.75148378438,LHR
早晨班機,TPE,凌晨抵達,1,0,3,1,2,0,2,1,670,1145,-1.262158,1.0504261,44,93411.0,86651.02,87525.58,77161.34284798114,107058.38085631923,LHR
下午班機,TPE,晚間抵達,1,0,5,1,1,0,2,1,1250,920,-1.262158,1.0504261,100,358395.0,305394.84,293437.16,220072.38799613962,358302.388611304,LHR
上午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,1260,1035,-1.262158,1.0504261,36,124990.0,125628.06,123766.14,110610.29575222204,137204.48963340124,LHR
下午班機,TSA,早晨抵達,1,1,3,1,1,0,2,0,335,1035,-1.262158,1.0504261,107,103601.0,132609.27,129429.555,113608.94421593133,154529.18032352114,LHR
下午班機,TSA,下午抵達,1,1,1,1,1,0,2,1,990,1060,-1.262158,1.0504261,118,279709.0,259173.7,270204.47,243674.8032266963,289583.00302834215,LHR
晚間班機,TPE,上午抵達,1,1,5,1,2,0,1,1,130,1070,-1.262158,1.0504261,107,99056.0,115640.46,101262.98,90636.12133333899,112424.73572798754,LHR
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,0,545,1015,-1.262158,1.0504261,79,117661.0,108748.85,104841.75,95043.50226856409,114438.5914022177,LHR
下午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,1205,935,-1.262158,1.0504261,63,103014.0,152673.55,148528.78,123320.69859292323,173287.27824646333,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,0,205,1000,-1.262158,1.0504261,34,202076.0,201053.12,188763.66,161743.30933292516,212033.06807855773,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,950,1155,-1.262158,1.0504261,106,103840.0,105849.93,102891.01,89102.2707895599,116683.27680904818,LHR
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,0,660,1055,-1.262158,1.0504261,120,107678.0,118377.85,109983.234,94263.68967893545,125437.8442219429,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,2,1,1,530,1050,-1.262158,1.0504261,65,210098.0,157068.28,139133.83,116637.99234591179,165892.29675035755,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,2,0,780,1055,-1.262158,1.0504261,108,140245.0,124468.77,120748.25,98682.73003825729,133048.3618503315,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,980,1045,-1.262158,1.0504261,112,284665.0,271831.5,261224.12,207040.57572820908,301157.5246461191,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1060,1015,-1.262158,1.0504261,92,98457.0,100446.766,98544.52,89969.1595328295,107236.96432027509,LHR
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,85,1025,-1.262158,1.0504261,26,140877.0,112039.055,113610.41,100362.89766188667,126349.82426883896,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,2,2,1,790,1035,-1.262158,1.0504261,114,286019.0,262585.62,274510.12,213806.17631623027,327143.4735464854,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,2,2,1,1365,835,-1.262158,1.0504261,63,115882.0,153099.58,152959.19,133761.71265507262,185363.5575283133,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,670,1015,-1.262158,1.0504261,102,91236.0,97597.83,95135.87,87863.45902861758,102320.35951209176,LHR
晚間班機,TPE,下午抵達,1,1,2,1,1,0,2,1,705,1040,-1.262158,1.0504261,105,87627.0,86598.64,90266.77,84675.7492916941,100723.51173935481,LHR
晚間班機,TSA,下午抵達,1,0,3,1,1,0,2,1,680,1075,-1.262158,1.0504261,115,125283.0,119094.3,120092.95,105754.42003374698,136622.13110890603,LHR
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,100,1000,-1.262158,1.0504261,35,98105.0,98045.72,100712.08,89582.17240645325,113092.33259954331,LHR
上午班機,TSA,下午抵達,1,0,2,1,1,0,2,0,1435,845,-1.262158,1.0504261,47,90834.0,141635.36,132753.78,109248.42869313384,151214.83061481884,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,525,1020,-1.262158,1.0504261,106,108227.0,91335.01,93059.38,87521.54232066355,100483.39789035995,LHR
上午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,620,1050,-1.262158,1.0504261,41,75170.0,91424.68,92489.14,83178.43546840205,102891.61785863232,LHR
凌晨班機,TPE,上午抵達,1,1,2,1,1,0,1,0,110,970,-1.262158,1.0504261,12,136423.0,122241.875,115881.47,100803.5529511417,138482.20232782818,LHR
早晨班機,TSA,下午抵達,1,0,3,1,1,0,2,1,1350,1075,-1.262158,1.0504261,40,281984.0,247553.7,264394.88,204604.2126179233,305243.82489594154,LHR
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,1,650,1320,-1.262158,1.0504261,32,242460.0,215470.6,228158.23,207999.10833173586,247033.8393271459,LHR
晚間班機,TPE,下午抵達,1,1,2,1,1,0,2,1,705,1040,-1.262158,1.0504261,107,87736.0,87312.57,88894.94,83392.06677443326,98099.01980532985,LHR
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,660,1025,-1.262158,1.0504261,109,129960.0,130779.64,121911.586,106658.70617020993,136447.67797758974,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,205,1000,-1.262158,1.0504261,38,202068.0,180421.56,178425.55,145640.82664689526,193590.47629493542,LHR
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,740,1035,-1.262158,1.0504261,105,113505.0,117739.695,113335.42,99395.04700864339,129817.89221331525,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,525,1020,-1.262158,1.0504261,102,91588.0,92562.12,92612.98,86457.03054129408,99075.28818309255,LHR
晚間班機,TSA,下午抵達,1,0,3,1,1,0,2,0,680,1075,-1.262158,1.0504261,113,125024.0,128533.45,121730.12,107940.74700964756,138535.7761156873,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,450,1050,-1.262158,1.0504261,98,125378.0,100578.375,96895.305,88298.62413270048,106787.3152969146,LHR
上午班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,100,1000,-1.262158,1.0504261,43,202095.0,170347.05,175806.28,148830.26589411744,192398.2931056263,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,865,1150,-1.262158,1.0504261,98,121723.0,91224.625,97185.06,85285.99954369274,107687.61830414459,LHR
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,845,1160,-1.262158,1.0504261,105,128521.0,96596.64,97411.85,87048.3813052593,104928.1725569801,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,780,1010,-1.262158,1.0504261,120,88984.0,86048.3,90391.69,83185.67032254636,97211.9506572889,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,790,1035,-1.262158,1.0504261,109,284321.0,263168.0,270677.75,217329.43645263257,318803.923943018,LHR
早晨班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,835,1035,-1.262158,1.0504261,37,292378.0,263994.78,254790.34,202967.7033605019,298955.1987272014,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,1,925,1040,-1.262158,1.0504261,112,87758.0,99941.766,96471.44,86410.4387141905,109048.22425446352,LHR
晚間班機,TPE,晚間抵達,1,0,1,1,1,2,1,1,800,1000,-1.262158,1.0504261,65,183546.0,210274.55,184225.17,154047.79855461675,215718.9209850879,LHR
早晨班機,TPE,下午抵達,1,0,2,1,1,0,2,1,160,845,-1.262158,1.0504261,38,108814.0,123555.984,112070.69,102687.9946370959,124798.96255571925,LHR
早晨班機,TPE,晚間抵達,1,0,1,1,1,0,2,0,115,1025,-1.262158,1.0504261,40,95149.0,105707.38,93047.84,82633.49509066406,103972.87316807358,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,1,510,1050,-1.262158,1.0504261,120,106543.0,98653.69,103158.16,89333.36340636731,116658.31686267757,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,670,1015,-1.262158,1.0504261,101,89571.0,98229.06,96080.76,88607.44394574898,104193.25524148923,LHR
晚間班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,140,1050,-1.262158,1.0504261,103,69608.0,84903.33,84967.4,78764.81723197152,90783.21158944737,LHR
下午班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,225,1025,-1.262158,1.0504261,126,85951.0,90127.59,88128.65,79989.52981977425,97279.32280430295,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,910,1005,-1.262158,1.0504261,101,117607.0,105867.9,103864.375,97491.93013281617,114370.28861495758,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,1,830,1025,-1.262158,1.0504261,103,103016.0,102738.83,98876.83,90645.5219853629,110058.36298370827,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1395,825,-1.262158,1.0504261,110,106385.0,109216.24,117667.41,103516.19166702637,147783.07264026316,LHR
上午班機,TPE,凌晨抵達,1,0,3,1,2,0,2,1,525,1160,-1.262158,1.0504261,36,128130.0,84017.22,88140.58,75023.99408676461,120362.82410720974,LHR
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,75,1010,-1.262158,1.0504261,115,90549.0,86587.086,90534.04,84604.8103531854,99850.9913970823,LHR
下午班機,TPE,晚間抵達,1,0,5,1,1,0,2,1,1250,920,-1.262158,1.0504261,110,358456.0,273190.72,277661.22,210336.41289560084,338011.41125691606,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,0,635,1015,-1.262158,1.0504261,121,92002.0,95130.42,91292.336,84748.03278553314,98735.48222255899,LHR
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,865,1035,-1.262158,1.0504261,115,76833.0,90469.48,91836.88,80264.24091305475,115902.87660728558,LHR
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,765,1035,-1.262158,1.0504261,107,129157.0,118315.555,115656.45,84797.01959948741,134840.24264041494,LHR
晚間班機,TPE,下午抵達,1,1,2,1,1,0,2,1,750,885,-1.262158,1.0504261,104,90916.0,91661.62,94413.15,87452.80212998205,103195.44184673218,LHR
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,1,955,900,-1.262158,1.0504261,111,87123.0,83487.586,87667.766,81607.54159190538,94817.93931672626,LHR
早晨班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,785,1015,-1.262158,1.0504261,39,90702.0,86126.54,89387.836,84581.85213969702,95698.04965086246,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,0,635,1015,-1.262158,1.0504261,108,90920.0,96100.19,92807.41,85275.35738936838,100568.77500318161,LHR
上午班機,TPE,下午抵達,1,1,1,1,1,0,1,0,650,1320,-1.262158,1.0504261,40,316898.0,240483.38,236512.64,212813.70315539936,256563.10119903722,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,910,1005,-1.262158,1.0504261,79,91996.0,107942.8,105225.195,96396.81122955767,118428.73323212507,LHR
晚間班機,TPE,下午抵達,1,1,1,1,1,0,1,1,470,1015,-1.262158,1.0504261,98,103076.0,94026.14,95862.47,87867.22355821,103746.78803425706,LHR
晚間班機,TPE,早晨抵達,1,1,3,1,1,2,2,1,75,1010,-1.262158,1.0504261,91,181659.0,155133.14,163221.34,137239.20508620486,185863.17949032917,LHR
上午班機,TPE,早晨抵達,1,1,1,1,1,0,1,0,375,1320,-1.262158,1.0504261,37,246632.0,242414.6,242864.44,212262.0090033951,260140.3664208543,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,2,2,1,670,1015,-1.262158,1.0504261,91,134785.0,127259.82,126764.164,112678.7955461341,137497.3219475898,LHR
上午班機,TSA,早晨抵達,1,0,3,1,1,0,2,0,730,1035,-1.262158,1.0504261,47,125102.0,128509.18,131723.69,114439.45086797548,148554.17536747662,LHR
下午班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,1230,1030,-1.262158,1.0504261,112,69064.0,79494.21,81680.68,73669.2199810183,89727.87315871048,LHR
晚間班機,TPE,凌晨抵達,1,0,3,1,1,0,2,0,70,1025,-1.262158,1.0504261,106,196115.0,158407.56,155918.36,135029.10025215434,178415.58908750254,LHR
下午班機,TPE,下午抵達,1,0,2,1,1,0,2,1,1090,895,-1.262158,1.0504261,111,98146.0,91335.62,97070.2,89632.33785425492,110322.76929450213,LHR
下午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,1205,935,-1.262158,1.0504261,51,146277.0,151328.75,153869.81,128448.19204735207,173771.22426931417,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,2,2,1,1120,885,-1.262158,1.0504261,98,124016.0,133788.34,148530.19,126147.09333369423,191855.79782072187,LHR
上午班機,TPE,早晨抵達,1,1,1,1,1,0,1,1,375,1320,-1.262158,1.0504261,41,242380.0,247803.84,231638.1,205167.7620716576,250585.7614202006,LHR
下午班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,1070,1070,-1.262158,1.0504261,121,99326.0,102755.88,116582.914,100172.95757352597,141119.2757864989,LHR
晚間班機,TPE,下午抵達,1,0,2,1,1,0,1,0,475,1020,-1.262158,1.0504261,121,107656.0,101069.44,107809.77,95640.40761359886,121432.79202868708,LHR
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,0,375,1140,-1.262158,1.0504261,118,104590.0,108192.31,100900.03,91254.67007251263,112562.97848984427,LHR
早晨班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,165,1030,-1.262158,1.0504261,32,86176.0,92824.31,90248.01,82375.8067713181,95983.94133951791,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,315,970,-1.262158,1.0504261,15,94279.0,98121.016,97659.836,89333.28460020565,105039.02915095116,LHR
上午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,1,665,995,-1.262158,1.0504261,44,89390.0,87822.58,88069.164,83747.44734144537,93721.61301289445,LHR
早晨班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1375,900,-1.262158,1.0504261,37,124433.0,117377.34,126012.76,113353.12230448128,143482.18180352898,LHR
早晨班機,TPE,晚間抵達,1,1,1,1,1,0,2,1,90,1065,-1.262158,1.0504261,32,113051.0,111032.164,111518.625,101451.73014319639,120572.96011189028,LHR
晚間班機,TSA,早晨抵達,1,0,3,1,1,0,2,0,165,1035,-1.262158,1.0504261,116,125165.0,123891.8,127287.74,112560.06130837345,148616.9002724802,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1060,1015,-1.262158,1.0504261,86,111148.0,105109.76,103836.74,95862.12620527361,116608.91898112696,LHR
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,865,1035,-1.262158,1.0504261,120,119636.0,93156.875,96167.57,85627.14650519873,120897.18791044118,LHR
上午班機,TPE,上午抵達,1,1,1,1,1,0,1,1,860,1020,-1.262158,1.0504261,40,103102.0,99028.67,96737.33,90288.69110702994,105373.21913283129,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,785,1015,-1.262158,1.0504261,101,92507.0,91755.29,94177.99,87707.11285469962,102536.06059297913,LHR
下午班機,TPE,早晨抵達,1,1,1,1,1,0,1,1,95,1320,-1.262158,1.0504261,103,242374.0,230144.28,226402.55,200233.06260733205,242474.82607162147,LHR
下午班機,TPE,早晨抵達,1,1,1,1,1,0,2,1,435,1050,-1.262158,1.0504261,108,83867.0,84167.59,82719.22,75102.50516432674,90279.42862600165,LHR
下午班機,TPE,凌晨抵達,1,1,3,1,1,0,2,0,205,1140,-1.262158,1.0504261,105,117395.0,137721.02,146212.38,127444.90061627468,167480.54093977093,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,1150,1010,-1.262158,1.0504261,114,88326.0,90335.67,90382.55,83752.09583130702,98545.56055163813,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,545,1010,-1.262158,1.0504261,112,89876.0,88752.29,89178.72,84109.27336632737,98279.27246605304,LHR
下午班機,TPE,凌晨抵達,1,1,1,1,2,2,2,1,290,1135,-1.262158,1.0504261,106,103692.0,103312.73,107351.98,98930.45656102456,119978.76957046699,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1010,1005,-1.262158,1.0504261,112,90735.0,91223.664,97101.5,87942.92963727831,107008.15699538612,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,0,450,970,-1.262158,1.0504261,14,96930.0,107224.49,103016.484,94437.41302368323,113591.89169598739,LHR
下午班機,TPE,早晨抵達,1,1,1,1,1,0,1,1,160,1320,-1.262158,1.0504261,101,242581.0,232027.22,226000.88,199445.71906075522,244619.04002006014,LHR
上午班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,100,1000,-1.262158,1.0504261,35,202074.0,178487.84,182825.52,150255.13499873632,202234.26953640714,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,2,1,1,630,1070,-1.262158,1.0504261,94,113126.0,115464.03,108939.74,98824.58831062232,122135.98438570782,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,590,1015,-1.262158,1.0504261,120,89702.0,89019.82,90505.63,84880.86628844158,96868.49764186447,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1010,1005,-1.262158,1.0504261,116,89606.0,88562.72,94535.234,86078.12070886682,103607.5939811578,LHR
早晨班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,735,1030,-1.262158,1.0504261,38,85760.0,93503.2,90000.13,79851.60178440208,103224.18079978981,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,205,1000,-1.262158,1.0504261,39,202093.0,181151.2,178626.28,146989.1709641992,197410.1474360416,LHR
下午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,865,1035,-1.262158,1.0504261,105,98035.0,89587.12,96380.125,86665.85287013424,118134.17670887563,LHR
晚間班機,TSA,下午抵達,1,0,3,1,1,0,2,1,695,1035,-1.262158,1.0504261,101,125274.0,125409.24,122502.01,110878.92535435979,137344.1802248442,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,505,970,-1.262158,1.0504261,13,95048.0,99303.69,97758.24,90859.58651716445,105900.20977374651,LHR
下午班機,TPE,下午抵達,1,1,1,1,1,0,2,1,640,1160,-1.262158,1.0504261,103,100118.0,91520.46,95806.72,88555.56125682857,104420.9556261286,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,910,1005,-1.262158,1.0504261,103,110339.0,93836.86,98215.11,90804.04694861255,105872.7325277115,LHR
下午班機,TSA,下午抵達,1,1,2,1,1,0,2,1,845,875,-1.262158,1.0504261,120,91814.0,106500.09,108096.91,94964.19007527744,123875.29691355788,LHR
晚間班機,TSA,晚間抵達,1,0,3,1,1,0,2,1,900,1070,-1.262158,1.0504261,105,125028.0,98676.27,122095.89,106166.21638932341,143744.96639527899,LHR
晚間班機,TPE,下午抵達,1,1,2,1,1,2,2,1,1025,825,-1.262158,1.0504261,91,119009.0,128908.6,118419.75,103984.40579142084,143853.75167108438,LHR
早晨班機,TSA,下午抵達,1,0,3,1,1,0,2,1,1365,1035,-1.262158,1.0504261,38,298111.0,252379.47,257655.61,197132.28378984032,298335.0867402803,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,0,985,890,-1.262158,1.0504261,97,121227.0,144491.02,150537.8,128501.26025423252,184300.6883868923,LHR
上午班機,TSA,早晨抵達,1,1,3,1,1,0,2,1,700,1035,-1.262158,1.0504261,36,125152.0,106536.56,106157.555,92888.18852154151,122651.41940017148,LHR
晚間班機,TPE,下午抵達,1,1,2,1,1,0,2,1,750,885,-1.262158,1.0504261,102,90917.0,93244.61,96167.11,88222.32789531368,109164.11034042641,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1260,830,-1.262158,1.0504261,120,140141.0,133377.12,137566.9,120597.21933157598,175059.2016823802,LHR
晚間班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,1010,1005,-1.262158,1.0504261,101,112245.0,99495.46,101286.734,93073.15404065204,113882.52664785128,LHR
下午班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1120,885,-1.262158,1.0504261,105,112461.0,105866.28,121410.586,108194.10956896297,148984.89023030293,LHR
晚間班機,TPE,晚間抵達,1,0,2,1,1,0,1,1,745,1075,-1.262158,1.0504261,107,115723.0,85153.49,106078.414,82856.16255997574,124681.33846034987,LHR
早晨班機,TPE,下午抵達,1,0,2,1,1,0,2,1,160,845,-1.262158,1.0504261,38,108651.0,123555.984,112070.69,102687.9946370959,124798.96255571925,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,915,1020,-1.262158,1.0504261,91,150459.0,148594.8,135684.4,117872.93411612084,149733.51577152044,LHR
早晨班機,TPE,下午抵達,1,0,2,0,1,0,1,1,0,995,-1.262158,1.0504261,36,96489.0,105145.25,104798.37,94550.01442866446,115032.69076410643,LHR
下午班機,TPE,凌晨抵達,1,1,1,1,2,0,2,1,290,1135,-1.262158,1.0504261,107,109108.0,102318.96,103325.64,93148.58827739151,110184.05964981519,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,635,1015,-1.262158,1.0504261,105,91109.0,90029.49,93094.71,86738.97695501981,100809.33321648608,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,630,1070,-1.262158,1.0504261,116,96405.0,91039.76,93113.71,82792.46041555384,102248.85013489657,LHR
凌晨班機,TPE,下午抵達,1,1,2,1,1,0,1,1,505,970,-1.262158,1.0504261,13,100758.0,99303.69,97758.24,90859.58651716445,105900.20977374651,LHR
早晨班機,TPE,凌晨抵達,1,0,3,1,2,0,2,1,610,1150,-1.262158,1.0504261,35,106955.0,122064.336,118493.516,94870.14100971028,141505.1364084089,LHR
晚間班機,TPE,下午抵達,1,1,3,1,1,0,2,1,525,1020,-1.262158,1.0504261,107,89926.0,88451.305,90522.984,84119.61757283192,96666.84863146966,LHR
下午班機,TSA,晚間抵達,1,0,3,1,1,0,2,0,1105,1025,-1.262158,1.0504261,106,140020.0,124661.1,145543.89,115121.89603787745,191020.75262163806,LHR
晚間班機,TPE,晚間抵達,1,1,1,1,1,0,1,0,915,1020,-1.262158,1.0504261,99,103020.0,104982.02,98051.89,90459.20376762646,108784.13883802219,LHR
晚間班機,TPE,凌晨抵達,1,0,3,1,1,0,2,1,70,1025,-1.262158,1.0504261,111,171120.0,117272.836,129505.37,104453.938253441,151847.27300227885,LHR
下午班機,TPE,早晨抵達,1,1,3,1,1,0,2,1,545,1010,-1.262158,1.0504261,107,88890.0,88554.27,90526.35,84716.81864020941,100871.61766653386,LHR
上午班機,TPE,凌晨抵達,1,0,3,1,2,0,2,1,525,1160,-1.262158,1.0504261,34,124481.0,83428.05,91482.51,77222.33254532686,148346.94935064056,LHR
早晨班機,TPE,下午抵達,1,0,2,0,1,0,1,1,0,995,-1.262158,1.0504261,40,96542.0,110379.91,106629.06,96659.71341633229,120620.25832027421,LHR
早晨班機,TPE,晚間抵達,1,0,3,1,1,0,2,1,200,1005,-1.262158,1.0504261,34,201499.0,181183.69,179724.16,151068.91301244713,199939.66539665704,LHR
早晨班機,TSA,下午抵達,1,0,3,1,1,0,2,1,1350,1075,-1.262158,1.0504261,40,289963.0,247553.7,264394.88,204604.2126179233,305243.82489594154,LHR
晚間班機,TPE,上午抵達,1,1,5,1,2,0,1,1,130,1070,-1.262158,1.0504261,98,100356.0,116829.89,98533.805,87148.80852853919,109570.60264128854,LHR
晚間班機,TPE,凌晨抵達,1,0,3,1,1,0,2,0,160,1015,-1.262158,1.0504261,121,139658.0,127068.45,119901.61,100245.75891772528,139526.18531713638,LHR
上午班機,TPE,晚間抵達,1,0,3,1,1,0,2,0,100,1000,-1.262158,1.0504261,44,202064.0,198186.92,187845.27,163764.74128499322,204713.70800499688,LHR
下午班機,TPE,下午抵達,1,1,2,1,1,0,2,1,1130,1035,-1.262158,1.0504261,109,88938.0,82464.64,89732.22,82943.80906753696,99274.75840100148,LHR
上午班機,TSA,下午抵達,1,1,3,1,1,0,2,1,1230,1035,-1.262158,1.0504261,36,87732.0,100966.734,102894.93,92346.4012708756,115890.72673370768,LHR
晚間班機,TPE,晚間抵達,1,0,1,1,1,0,2,1,895,1055,-1.262158,1.0504261,103,179521.0,143917.81,151507.95,125618.8728978635,183289.13735893322,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,2,2,1,280,1035,-1.262158,1.0504261,106,314864.0,288712.66,290897.16,215600.24428015345,341598.6480306465,LHR
早晨班機,TPE,晚間抵達,1,1,3,1,1,0,2,1,180,1010,-1.262158,1.0504261,35,119803.0,92376.75,93771.195,86885.59049307028,101204.73098902607,LHR
下午班機,TSA,下午抵達,1,0,3,1,1,0,2,1,850,1075,-1.262158,1.0504261,105,125011.0,94554.89,103390.89,83076.43116588349,133356.12655813576,LHR
晚間班機,TPE,晚間抵達,1,1,5,1,2,0,1,1,630,1070,-1.262158,1.0504261,101,101662.0,90599.42,94309.484,84343.91460488489,106319.73715414647,LHR
晚間班機,TPE,上午抵達,1,0,2,1,1,2,1,1,150,1055,-1.262158,1.0504261,94,130015.0,120671.695,123133.57,107327.58832497508,145949.2771940587,LHR
下午班機,TPE,下午抵達,1,1,3,1,1,0,2,1,1000,1010,-1.262158,1.0504261,107,89524.0,84746.875,91617.75,85570.84726153643,102768.60704156212,LHR
上午班機,TPE,晚間抵達,1,1,3,1,1,0,2,0,100,1000,-1.262158,1.0504261,35,121292.0,117616.24,117284.36,105010.45841003334,131917.92875168246,LHR
下午班機,TSA,早晨抵達,1,0,3,1,1,0,2,1,280,1035,-1.262158,1.0504261,108,318475.0,269664.9,288085.3,219323.98849377688,339830.01756077196,LHR
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,650,1320,-1.262158,1.0504261,26,242270.0,246554.95,237255.89,214640.3482068831,266766.30537195556,LHR
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,160,1010,-1.262158,1.0504261,100,112646.0,103966.75,103240.04,96593.77218329751,114237.50943004538,LHR
晚間班機,TPE,下午抵達,1,1,2,1,1,0,2,0,750,885,-1.262158,1.0504261,113,87735.0,92625.17,92509.52,85907.81010706953,104311.88540310577,LHR
早晨班機,TSA,下午抵達,1,0,2,1,1,0,2,1,1375,900,-1.262158,1.0504261,33,139012.0,121617.56,130094.48,118744.8226228726,149171.5136022283,LHR
上午班機,TPE,早晨抵達,1,1,1,1,1,0,1,1,375,1320,-1.262158,1.0504261,44,242468.0,237072.23,225318.23,200179.48693807592,240385.9068945284,LHR
晚間班機,TPE,早晨抵達,1,1,3,1,1,0,2,0,175,1010,-1.262158,1.0504261,97,108620.0,106732.94,102062.84,95985.01005597608,115749.49819514847,LHR
