出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測最低價格,最低價格,效能,最佳效能,標準化效能
中午12:25,下午班機,TSA,ICN,KE 186,20309.25,14182.934298115226,15869,0.3016514987941344,0.21863190418159212,1.3797231466437192
清晨7:55,早晨班機,TSA,NRT,BR 184,25191.25,24394.952662807133,24892,0.031610076403229985,0.011879124696075025,2.660976899558454
下午2:25,下午班機,TSA,HKG,BR 855,15286.25,14814.967189915917,14870,0.030830505198075616,0.027230354076375828,1.132210955156957
晚上7:55,晚間班機,TSA,SIN,CI 755,18136.75,17298.452437489166,17623,0.04622093608341262,0.02832646422319324,1.6317227494128153
下午4:50,下午班機,TSA,HND,NH 854,33742.25,29750.065711734023,33732,0.11831411029987557,0.000303773459090606,389.4813939771684
下午4:30,下午班機,TSA,HND,BR 190,29146.75,30337.956963877292,27107,-0.040869289504911935,0.06998207347302872,-0.5839965504975081
下午2:25,下午班機,TSA,HKG,BR 855,14946.0,14814.967189915917,14867,0.008767082168077305,0.00528569516927606,1.658643165621309
清晨7:05,早晨班機,TSA,ICN,BR 170,20180.75,19604.30346193533,17967,0.0285641781432637,0.10969612130371766,0.2603936930839837
上午8:50,早晨班機,TSA,NRT,BR 198,29602.5,27309.436362641467,29567,0.07746182374321538,0.0011992230385947133,64.59334189742347
清晨7:05,早晨班機,TSA,ICN,BR 170,24307.0,16518.504778274495,16074,0.32042190404926585,0.3387090138643189,0.9460093795366823
清晨7:15,早晨班機,TSA,HKG,CI 601,14928.75,13579.992303367955,13810,0.09034632481835685,0.07493929498450976,1.2055934718498724
清晨7:05,早晨班機,TSA,ICN,BR 170,20242.75,19604.30346193533,20167,0.03153951602745027,0.0037420804979560584,8.428337136167245
上午9:50,早晨班機,TSA,HKG,BR 867,14883.25,14913.17008727272,14867,-0.0020103194714003784,0.0010918314212285624,-1.8412361398596726
下午2:30,下午班機,TSA,HKG,CI 915,13316.5,13342.370468862202,13172,-0.0019427378712275718,0.010851199639544926,-0.17903438658963292
上午10:45,早晨班機,TSA,HKG,CX 489,14646.75,14328.416324134098,14267,0.02173408270543994,0.025927253486268283,0.8382716941827583
下午4:50,下午班機,TSA,HND,NH 854,33841.25,30124.031646115727,33732,0.10984282063707082,0.0032283086469914674,34.024881957750786
晚上7:00,晚間班機,TSA,HKG,BR 809,14945.0,14719.619616396409,14879,0.015080654640588245,0.004416192706590833,3.414854297024111
下午5:00,下午班機,TSA,HKG,CX 421,15792.0,15041.46347788848,14281,0.04752637551364747,0.09568135764944276,0.4967151039785048
晚上8:15,晚間班機,TSA,HKG,CX 531,14312.5,14328.416324134125,14280,-0.0011120575814235673,0.0022707423580786024,-0.48973305028076336
下午3:00,下午班機,TSA,NRT,JX 804,24251.0,21790.25105132028,22011,0.10146999912084946,0.09236732505876047,1.0985486378034466
上午9:25,早晨班機,TSA,ICN,JX 741,29490.0,24035.14994809193,29480,0.18497287392024653,0.00033909799932180403,545.485005190807
清晨7:05,早晨班機,TSA,ICN,BR 170,28867.0,18814.85327620429,11144,0.3482227707692421,0.6139536494959642,0.5671808792978452
上午9:25,早晨班機,TSA,ICN,JX 741,20309.25,19123.747961305184,18469,0.058372516892293724,0.09061142090426776,0.6442070581142868
下午1:55,下午班機,TSA,ICN,TG 633,16679.5,15813.213318554494,15359,0.05193720923561896,0.07916903983932372,0.6560292930295392
上午8:05,早晨班機,TSA,HKG,CI 903,13701.5,13252.36708249894,13172,0.032779835602018734,0.038645403787906436,0.8482208073674403
中午12:50,下午班機,TSA,NRT,CX 450,19695.75,19732.059938928996,19687,-0.0018435418264852275,0.0004442582790703578,-4.1497073061710195
清晨7:15,早晨班機,TSA,HKG,CI 601,14927.75,13579.992303367955,13354,0.09028538772635158,0.10542446115456114,0.8563988540950245
下午1:40,下午班機,TSA,ICN,OZ 712,15065.0,13149.701880768243,13103,0.12713562026098615,0.1302356455360106,0.9761967987929442
下午6:50,晚間班機,TSA,ICN,TG 635,21376.25,19085.24596973732,21339,0.1071752075440117,0.001742588152739606,61.50346389966926
下午6:25,晚間班機,TSA,HND,CI 222,24257.0,22096.60579588047,22203,0.08906271196436202,0.08467658820134394,1.0517985414408615
下午2:25,下午班機,TSA,HKG,BR 855,14876.5,13263.882251019746,13287,0.10840034611503069,0.10684636843343528,1.0145440383644253
上午9:50,早晨班機,TSA,HKG,BR 867,14883.25,14850.418614072249,14870,0.002205928538978476,0.0008902625434632893,2.477840447377464
上午8:50,早晨班機,TSA,NRT,BR 198,25094.5,24853.266046515644,22132,0.009613020920295519,0.11805375679929865,0.08142918261075305
上午8:20,早晨班機,TSA,HKG,CX 407,15836.75,14328.416324134098,14267,0.09524262717198305,0.09912071605600897,0.9608750921267096
上午10:50,早晨班機,TSA,HKG,CI 909,14640.5,12249.388602374034,13355,0.16332170333157786,0.08780437826576962,1.8600633198179428
下午1:55,下午班機,TSA,ICN,TG 633,16678.25,15874.869465285245,15358,0.04816935438159012,0.07915998381125118,0.6085063697896272
下午2:35,下午班機,TSA,NRT,CI 108,29857.5,21225.31814009827,21081,0.2891126805627307,0.2939462446621452,0.9835562991969159
上午8:05,早晨班機,TSA,HKG,CI 903,13460.75,13299.678208235391,13185,0.011966033970217772,0.020485485578441022,0.5841225449305852
下午2:25,下午班機,TSA,HKG,BR 855,14900.75,14523.161516877148,14867,0.025340233419314614,0.0022649866617452143,11.18780690734377
下午1:30,下午班機,TSA,ICN,JX 745,20154.5,18267.695831282883,17848,0.09361701697968777,0.11444094370984148,0.8180377926369465
下午1:50,下午班機,TSA,ICN,CI 835,21481.0,18068.35067597633,17396,0.15886827075199808,0.19016805549089894,0.8354098712420247
下午4:30,下午班機,TSA,HND,BR 190,26173.25,30595.060229137816,26153,-0.16894387319640536,0.0007736906956530045,-218.3609989697687
下午1:20,下午班機,TSA,HKG,CX 495,14284.25,14328.416324134098,14278,-0.0030919596152473895,0.00043754484834695556,-7.066611861455604
下午3:15,下午班機,TSA,ICN,BR 160,20177.5,19396.408084492712,20167,0.038711035336750736,0.0005203816131830009,74.38970623878933
晚上10:30,晚間班機,TSA,ICN,CI 837,18937.0,17935.499606485984,18140,0.05288590555600231,0.042086919786661035,1.256587695751588
上午9:30,早晨班機,TSA,HND,JL 96,29637.75,30050.81083015276,29621,-0.013936983413139018,0.0005651576114921005,-24.660348068821545
中午12:35,下午班機,TSA,NRT,CI 104,23656.0,22178.40892830669,21918,0.062461577261299896,0.07346973283733514,0.8501674750824569
晚上7:30,晚間班機,TSA,HKG,CX 565,14277.5,14328.416324134125,14267,-0.0035661932505077786,0.0007354228681491858,-4.8491737270595054
晚上7:30,晚間班機,TSA,HKG,CX 565,14284.5,14328.416324134125,14280,-0.0030744040137299037,0.0003150267772760685,-9.759183140916624
下午5:00,下午班機,TSA,HKG,CX 421,16243.0,15041.46347788848,14280,0.07397257416188639,0.12085205934864249,0.6120919623594094
上午9:00,早晨班機,TSA,HND,CI 220,25012.0,23489.6959093939,23629,0.06086294940852789,0.055293459139612984,1.1007260235763554
上午8:05,早晨班機,TSA,HKG,JX 233,14757.25,12643.139310041292,11770,0.14325912280124742,0.20242592623964492,0.7077113364996932
下午3:15,下午班機,TSA,ICN,BR 160,21305.25,17877.382880306588,13153,0.16089307188103458,0.3826404290022412,0.4204811088587092
中午12:25,下午班機,TSA,HKG,BR 869,14885.0,14913.17008727272,14870,-0.0018925151006193943,0.001007725898555593,-1.8780058181813122
下午1:30,下午班機,TSA,HND,NH 852,33744.0,33860.35026024483,33732,-0.0034480281011388084,0.00035561877667140827,-9.695855020402329
清晨7:05,早晨班機,TSA,ICN,BR 170,21069.75,16518.504778274495,20169,0.21600850611542638,0.042750863204356955,5.052728528143775
上午9:00,早晨班機,TSA,HND,CI 220,26304.5,23553.024535718425,23629,0.10460094144658044,0.101712634720295,1.0283967349211645
下午6:35,晚間班機,TSA,HKG,CX 473,14278.0,14328.416324134125,14267,-0.0035310494560950277,0.0007704160246533128,-4.583302194011345
晚上10:30,晚間班機,TSA,HKG,CI 607,13842.0,13239.410883979375,13172,0.04353338506145244,0.04840340991186245,0.8993867403292906
上午8:45,早晨班機,TSA,SIN,JX 771,27677.25,22446.751659542515,25786,0.18898186562817784,0.06833229457406353,2.7656303188142686
晚上7:55,晚間班機,TSA,SIN,CI 755,18609.75,17298.452437489166,17623,0.07046293273745396,0.053023280807103806,1.32890556119669
清晨7:15,早晨班機,TSA,HKG,CI 601,14257.5,13579.992303367955,13354,0.047519389558621415,0.06337015605821497,0.7498701678273878
下午1:30,下午班機,TSA,ICN,JX 745,20916.0,18415.371087182084,17843,0.11955579043879881,0.1469210174029451,0.8137419176107764
上午9:50,早晨班機,TSA,HKG,BR 867,14900.25,14850.418614072249,14867,0.003344332204342303,0.002231506182782168,1.4986882985789893
上午10:05,早晨班機,TSA,ICN,CI 831,22938.0,19533.20685978911,18472,0.14843461244271042,0.19469875316069404,0.7623809091381307
上午9:50,早晨班機,TSA,HKG,BR 867,14925.5,14913.17008727272,14872,0.0008260971309021685,0.003584469532008978,0.23046565845383768
上午8:20,早晨班機,TSA,SIN,CI 753,17983.25,17749.052567984476,17623,0.01302308715140612,0.020032530271224612,0.6500969660389287
晚上10:30,晚間班機,TSA,HKG,CI 607,14419.75,13412.877400018764,13810,0.06982594011555235,0.04228575391390281,1.6512875768449953
上午8:20,早晨班機,TSA,HKG,CX 407,15844.5,14328.416324134098,14267,0.09568516998743429,0.0995613619868093,0.9610673064126165
中午12:25,下午班機,TSA,HKG,CX 461,14283.75,14328.416324134098,14275,-0.003127072661877835,0.0006125842303316706,-5.104722758182574
下午2:30,下午班機,TSA,HKG,CI 915,15019.0,13258.333524379255,13354,0.11722927462685563,0.11085957786803383,1.057457342715162
下午6:10,晚間班機,TSA,HKG,BR 857,14905.0,14643.418401529378,14867,0.01754992274207463,0.002549480040254948,6.883726275542694
晚上9:15,晚間班機,TSA,HKG,CX 479,14340.75,14328.416324134098,14278,0.000860043991137317,0.0043756428359744085,0.19655260344067696
中午12:25,下午班機,TSA,ICN,KE 186,16685.75,16641.72965245037,16529,0.002638200113847503,0.009394243591088204,0.2808315633150301
下午1:50,下午班機,TSA,ICN,CI 835,19303.5,18113.06678223478,18429,0.06166929405368049,0.04530266531976067,1.3612729762895612
下午1:55,下午班機,TSA,ICN,TG 633,16671.5,15378.144755387144,16635,0.07757881681989359,0.0021893650841256036,35.43439026336592
下午3:45,下午班機,TSA,ICN,CI 162,18734.75,16507.037220512688,17337,0.1189080601282276,0.07460734730914477,1.5937848538632173
上午9:30,早晨班機,TSA,NRT,CI 100,22913.75,22684.79147821332,21918,0.00999218904747938,0.04345643991053407,0.22993574871873526
下午4:25,下午班機,TSA,NRT,CI 106,22677.75,21342.912578321542,20552,0.058861104901432364,0.09373725347532273,0.6279371617915831
上午10:15,早晨班機,TSA,NRT,JX 802,24992.25,21381.58505632259,22011,0.14447138387609798,0.11928697896347867,1.2111245094096135
下午6:35,晚間班機,TSA,HKG,CX 473,16913.75,14328.416324134125,14277,0.1528539605862612,0.15589387332791368,0.9805001141048165
清晨7:00,早晨班機,TSA,ICN,CI 833,20374.75,18933.307553845152,19586,0.07074650958440461,0.03871213143719555,1.8275023089126439
中午12:25,下午班機,TSA,ICN,KE 186,17405.5,17236.58217565734,16670,0.009704853313186138,0.0422567579213467,0.22966393520416223
下午4:30,下午班機,TSA,HND,BR 190,29650.5,31618.882631038632,26153,-0.06638615305099854,0.11795753865870727,-0.5627970353219821
清晨7:55,早晨班機,TSA,NRT,BR 184,42669.25,24130.695273341946,25779,0.43447107054044903,0.3958412674232615,1.0975891254811536
上午9:35,早晨班機,TSA,SIN,BR 215,18831.75,18557.74847098829,17285,0.014549976980987518,0.08213522375774955,0.17714661646142665
上午8:20,早晨班機,TSA,HKG,CX 407,14340.5,14328.416324134098,14280,0.0008426258405147992,0.004218820822147066,0.19973017960169384
下午3:00,下午班機,TSA,NRT,JX 804,23513.75,22083.93005536878,22011,0.06080782285391403,0.06390941470416246,0.9514689367035242
下午4:50,下午班機,TSA,HND,NH 854,34628.0,30337.956963877292,34532,0.12388942578614728,0.0027723229756266604,44.687948292944874
下午1:20,下午班機,TSA,HKG,CX 495,14342.75,14328.416324134098,14280,0.000999367336522109,0.004375032682017047,0.2284251134008363
下午3:15,下午班機,TSA,ICN,BR 160,20199.5,19396.408084492712,20167,0.03975800962931201,0.0016089507166018961,24.71052047714732
下午1:50,下午班機,TSA,ICN,CI 835,27783.5,19341.08963546053,23027,0.3038641771029378,0.17119873306098943,1.774920711560911
上午8:20,早晨班機,TSA,HKG,CX 407,14286.25,14328.416324134098,14280,-0.0029515320069365665,0.0004374835943652113,-6.746611861455603
上午10:05,早晨班機,TSA,ICN,CI 831,23667.75,19801.634784311027,18459,0.16334950367859102,0.22007795417815382,0.7422347426328721
晚上10:30,晚間班機,TSA,HKG,CI 607,14266.25,13494.034106540674,13354,0.05412886311815132,0.06394462455095067,0.8464959095196781
下午5:00,下午班機,TSA,HKG,CX 421,11558.75,9699.877848059026,4507,0.16081947891778728,0.6100789445225479,0.2636043750758285
上午9:50,早晨班機,TSA,HKG,CX 469,14282.75,14328.416324134125,14278,-0.0031973061304107968,0.00033256900806917435,-9.613962975605222
上午9:35,早晨班機,TSA,SIN,BR 215,20632.5,18557.74847098829,19226,0.10055744718341024,0.06816915061189871,1.4751166221199514
上午9:35,早晨班機,TSA,SIN,BR 215,21848.0,22728.594147005875,19226,-0.04030548091385368,0.12001098498718418,-0.3358482635415237
上午9:50,早晨班機,TSA,HKG,CX 499,14313.75,14345.620744310643,14278,-0.002226582433718851,0.0024975984630163303,-0.8914893513466632
清晨7:15,早晨班機,TSA,HKG,CI 601,14450.25,13579.992303367955,13810,0.06022440418899637,0.04430719191709486,1.359246695247239
上午9:30,早晨班機,TSA,NRT,CI 100,31377.0,22490.76544694522,22478,0.2832085461661338,0.2836153870669599,0.9985655189408674
上午9:30,早晨班機,TSA,NRT,CI 100,28739.75,22535.49165832075,22771,0.215877255079785,0.2076827390634922,1.0394568949410263
上午9:00,早晨班機,TSA,HND,CI 220,24432.5,23820.375421106517,23629,0.02505370219557896,0.03288652409700194,0.7618227490895868
清晨7:25,早晨班機,TSA,SIN,BR 225,21834.0,18086.407717580452,19226,0.17164020712739525,0.11944673445085646,1.4369602309890905
清晨7:55,早晨班機,TSA,NRT,BR 184,25101.25,24384.578522002845,24897,0.028551226651945833,0.008137044967880086,3.508795485910185
上午9:25,早晨班機,TSA,ICN,JX 741,26035.0,24744.124189666112,18463,0.049582324191814395,0.2908392548492414,0.1704801651259757
上午9:40,早晨班機,TSA,ICN,BR 201,33543.5,23485.188811566917,32416,0.29985872638314676,0.033613069596195984,8.920896841182335
晚上10:30,晚間班機,TSA,ICN,CI 837,21734.5,17935.499606485984,17102,0.17479124863760453,0.21314039890496675,0.8200756381034033
清晨7:55,早晨班機,TSA,NRT,BR 184,33177.75,24130.695273341946,29589,0.27268439621909424,0.1081673712050998,2.5209487221617706
下午4:05,下午班機,TSA,SIN,SQ 881,21757.0,19535.72266206545,21752,0.10209483559013416,0.0002298110952796801,444.2554675869098
晚上8:45,晚間班機,TSA,ICN,BR 205,24750.75,17830.04338834064,21166,0.27961603634877163,0.14483399492944657,1.9305967254785856
下午2:10,下午班機,TSA,SIN,SQ 877,21654.75,22323.75502090015,21550,-0.03089414659140139,0.0048372758863528785,-6.386682777089731
下午3:15,下午班機,TSA,ICN,BR 160,21952.25,19396.408084492712,20174,0.11642733275665537,0.08100536391486067,1.4372793001587447
下午3:20,下午班機,TSA,NRT,BR 196,24999.75,23900.286236864136,24892,0.0439789903153377,0.004310043100431004,10.203840029103144
清晨7:00,早晨班機,TSA,ICN,CI 833,23089.5,21746.637019348967,18462,0.05815903248883833,0.2004157734034951,0.2901918920909849
清晨7:55,早晨班機,TSA,ICN,CI 160,19220.75,17643.756453034315,17249,0.08204641062214975,0.10258444649662474,0.7997938617804918
上午9:40,早晨班機,TSA,ICN,BR 201,23438.5,21502.50327562396,21166,0.0825990026825966,0.09695586321650276,0.8519237511005677
下午1:30,下午班機,TSA,ICN,JX 745,20915.75,18267.695831282883,17854,0.12660574776028194,0.14638490133033719,0.8648825569419831
上午8:20,早晨班機,TSA,HKG,CX 407,14340.75,14328.416324134098,14278,0.000860043991137317,0.0043756428359744085,0.19655260344067696
上午9:35,早晨班機,TSA,SIN,BR 215,18880.25,18557.74847098829,17273,0.017081422598308374,0.08512863971610546,0.20065424110232488
上午8:25,早晨班機,TSA,SIN,JX 771,21104.0,21555.759899722536,21060,-0.021406363709369595,0.002084912812736922,-10.267270448239453
清晨7:15,早晨班機,TSA,HKG,CI 601,14118.75,13579.992303367955,13354,0.038159022337816366,0.05416555998229305,0.7044886520196729
上午8:05,早晨班機,TSA,ICN,BR 67,30967.5,21202.75396899924,24858,0.3153223873738842,0.1972874788084282,1.5982888994190618
上午8:20,早晨班機,TSA,HKG,CX 407,14313.5,14328.416324134098,14279,-0.001042115774205996,0.002410311943270339,-0.4323572212781891
中午12:25,下午班機,TSA,HKG,BR 869,15284.0,14698.357207129326,14870,0.038317377183373094,0.02708714996074326,1.4145961180451072
下午2:35,下午班機,TSA,NRT,CI 108,23328.5,21354.26291053835,21341,0.08462769099863475,0.08519621921683777,0.9933268374649815
清晨7:00,早晨班機,TSA,ICN,CI 833,20825.5,18933.307553845152,19586,0.0908594005500395,0.059518378910470335,1.5265772054496554
上午8:20,早晨班機,TSA,HKG,CX 407,14314.0,14328.416324134098,14278,-0.0010071485352869584,0.0025150202598854267,-0.40045344816937567
下午6:10,晚間班機,TSA,HKG,CI 923,13650.75,13323.08246127338,13172,0.024003629011345198,0.03507133307693716,0.6844230573924188
清晨7:55,早晨班機,TSA,ICN,CI 160,18336.25,19141.07797831252,17236,-0.043892724974437074,0.06000409025836799,-0.7314955494774112
下午1:30,下午班機,TSA,HND,NH 852,33842.0,33867.12300754902,33732,-0.0007423617856219083,0.0032503989125938185,-0.22839097771833292
上午10:15,早晨班機,TSA,NRT,JX 802,24232.75,21405.49824268582,22011,0.11667069388798966,0.09168377505648348,1.272533704203525
上午8:25,早晨班機,TSA,ICN,BR 211,21345.25,20099.99810965212,21166,0.0583385947856259,0.008397652873590143,6.947011940573954
上午8:05,早晨班機,TSA,HKG,CI 903,13617.75,13299.678208235391,13192,0.023357147235380946,0.03126434249417121,0.7470858291593866
下午2:10,下午班機,TSA,SIN,SQ 877,22555.5,20926.92855921185,19449,0.07220285255428387,0.13772694021413845,0.5242463997386608
上午8:30,早晨班機,TSA,NRT,JX 800,36067.25,37999.71052442887,27171,-0.05357936977254625,0.24665728604204645,-0.21722192209401364
下午3:15,下午班機,TSA,ICN,BR 160,21909.5,17355.184299331962,20164,0.20786944935612578,0.07966863689267213,2.6091754228977586
晚上7:25,晚間班機,TSA,ICN,KE 188,12970.0,13052.79051190985,9829,-0.006383231450258324,0.24217424826522746,-0.026358010795877254
下午5:10,下午班機,TSA,ICN,OZ 714,15625.75,13225.13278481205,13103,0.1536321274299121,0.16144825048397676,0.9515874403678325
清晨7:00,早晨班機,TSA,ICN,CI 833,24824.0,21746.637019348967,18459,0.12396724865658365,0.25640509184660004,0.48348200795774277
下午1:40,下午班機,TSA,ICN,OZ 712,18350.5,14448.240717982791,14221,0.21265138726558996,0.22503474019781478,0.9449713723252715
下午3:15,下午班機,TSA,ICN,BR 160,20175.25,19396.408084492712,20164,0.03860382971746511,0.0005576139081300107,69.23039248953671
上午10:35,早晨班機,TSA,NRT,JL 802,30729.75,23365.275905932645,30724,0.23965291270079825,0.00018711509205248986,1280.7781033160618
晚上7:55,晚間班機,TSA,SIN,CI 755,19624.75,19102.24251840807,16783,0.026624924220279435,0.1448043924126422,0.18386820853063388
下午4:30,下午班機,TSA,HND,BR 190,26163.0,29750.065711734023,26153,-0.13710452592340416,0.0003822191644689065,-358.7065711734023
上午9:35,早晨班機,TSA,SIN,BR 215,27421.5,18557.74847098829,19226,0.32324094338426823,0.298871323596448,1.081538835825967
下午4:05,下午班機,TSA,SIN,SQ 881,22731.0,19535.72266206545,21750,0.14056914952859748,0.043156922264748585,3.257163443358358
上午9:35,早晨班機,TSA,SIN,BR 215,22801.25,18557.74847098829,19226,0.1861082848094605,0.15680061400142536,1.1869104339589431
下午1:30,下午班機,TSA,ICN,JX 745,27373.0,24038.30333770206,17843,0.12182430359470799,0.34815328973806303,0.34991570433346714
清晨7:05,早晨班機,TSA,ICN,BR 170,23633.0,18782.170728569417,22496,0.20525660184617198,0.04811069267549613,4.266340608118366
下午2:10,下午班機,TSA,SIN,SQ 877,30451.5,22323.75502090015,25649,0.26690786920512455,0.15770980083082936,1.6923987462987715
下午3:15,下午班機,TSA,ICN,BR 160,20182.75,19396.408084492712,20167,0.03896108882621486,0.0007803693748374231,49.926470825859546
清晨7:00,早晨班機,TSA,ICN,CI 833,20481.5,19204.626518743986,19586,0.0623427718309701,0.04372238361448136,1.4258777010117412
中午12:50,下午班機,TSA,NRT,CX 450,19694.5,34364.63744352096,19687,-0.7448849904044763,0.0003808169793597197,-1956.0183258027946
下午3:45,下午班機,TSA,ICN,CI 162,18729.5,16507.037220512688,17337,0.11866108435822165,0.07434795376278064,1.5960235400267953
下午6:10,晚間班機,TSA,HKG,CI 923,14289.75,13545.743622774353,13354,0.052065737834856955,0.06548400076978253,0.7950909721887761
下午4:30,下午班機,TSA,HKG,JX 235,14191.0,12761.06447240502,12895,0.10076354926326406,0.09132548798534282,1.1033453145022996
下午3:20,下午班機,TSA,NRT,BR 196,25347.0,24562.65634157678,24895,0.030944240281817123,0.017832485106718744,1.735273580582342
中午12:25,下午班機,TSA,ICN,KE 186,18909.75,16970.440855060126,16670,0.10255604357222461,0.11844418884437923,0.8658596472552179
下午1:30,下午班機,TSA,HND,NH 852,33742.75,33860.35026024483,33732,-0.003485200828172806,0.00031858695571641317,-10.939559092542133
下午3:45,下午班機,TSA,ICN,CI 162,18304.25,15411.263064216651,17337,0.15805001219844292,0.05284291899422265,2.9909402282588253
晚上7:25,晚間班機,TSA,ICN,KE 188,16853.5,16651.448518466514,16529,0.011988695614174288,0.019254160856795325,0.6226547967133632
下午3:15,下午班機,TSA,ICN,BR 160,22591.0,17877.382880306588,10841,0.20865021998554345,0.5201186313133549,0.4011589038036946
下午1:50,下午班機,TSA,ICN,CI 835,18635.75,18113.06678223478,17386,0.02804734007298989,0.06706196423540775,0.4182302202562283
上午8:05,早晨班機,TSA,HKG,CI 903,14032.75,13275.886756432408,13172,0.05393548973419977,0.061338654219593454,0.8793067017921484
下午6:25,晚間班機,TSA,HND,CI 222,32458.75,24069.949888895622,29599,0.2584449527817423,0.08810413216775137,2.9334033083676467
上午9:50,早晨班機,TSA,HKG,BR 867,15258.25,13849.320216522878,13287,0.09233888443806612,0.12919240410925237,0.7147392687265047
下午6:10,晚間班機,TSA,HKG,BR 857,14483.5,13734.598048413967,13287,0.051707249738394225,0.08261124728138916,0.6259105320401445
上午8:05,早晨班機,TSA,HKG,JX 233,13043.25,13089.402525583191,11770,-0.003538422217100122,0.09761754164031204,-0.03624781117863041
上午8:05,早晨班機,TSA,ICN,BR 67,25037.25,23053.58495094584,21166,0.07922855142054984,0.1546196167710112,0.5124094411505745
晚上10:30,晚間班機,TSA,ICN,CI 837,21879.75,17915.998954013587,18311,0.18116071006233678,0.1631074395274169,1.110683305355212
下午6:25,晚間班機,TSA,HND,CI 222,26037.0,22096.60579588047,23278,0.15133825725388983,0.1059645888543227,1.4281965219715584
下午1:25,下午班機,TSA,NRT,JL 8664,37026.75,25446.552613039396,25275,0.31275219637047824,0.3173854037959043,0.9854019517910614
下午1:30,下午班機,TSA,HND,NH 852,33747.5,33860.35026024483,33736,-0.003343959115336779,0.00034076598266538264,-9.813066108245907
晚上7:55,晚間班機,TSA,SIN,CI 755,18292.25,17298.452437489166,17623,0.05432888586755778,0.036586532547936965,1.48494219276927
下午1:30,下午班機,TSA,ICN,JX 745,32010.0,25228.73267566238,32002,0.2118484012601568,0.0002499218994064355,847.6584155422023
上午10:45,早晨班機,TSA,HKG,CX 489,14311.0,14328.416324134098,14280,-0.001216988619530258,0.0021661658863811055,-0.561816907551533
下午4:35,下午班機,TSA,HKG,BR 871,14924.75,14762.473598681932,14870,0.010872972834926392,0.003668403155831756,2.9639525354898204
上午8:25,早晨班機,TSA,ICN,BR 211,33172.25,26421.739361818225,25474,0.20349872674243608,0.23206897331353768,0.8768889862217744
清晨7:55,早晨班機,TSA,ICN,CI 160,18903.0,15092.15579485922,17236,0.2015999685309623,0.08818706025498597,2.286049313221824
下午2:30,下午班機,TSA,HKG,CI 915,13459.0,13245.723174143695,13172,0.015846409529408176,0.021324021101121925,0.743124828767612
下午4:30,下午班機,TSA,HND,BR 190,26184.75,30124.031646115727,26156,-0.15044182763309663,0.0010979673283113263,-137.0184920388079
下午6:10,晚間班機,TSA,HKG,CI 923,14672.5,13545.743622774353,13354,0.07679375547627515,0.08986198670983132,0.8545744233793303
上午9:50,早晨班機,TSA,HKG,BR 867,14863.25,15237.211397532035,13288,-0.025160136412429,0.10598287723075371,-0.2373981257146709
清晨7:35,早晨班機,TSA,ICN,BR 75,21318.75,21155.81314710117,21166,0.007642889611202847,0.007165054236294341,1.066689708011985
上午8:05,早晨班機,TSA,ICN,BR 67,23731.0,21174.836471863644,19022,0.10771410931424534,0.19843243015465004,0.5428251280816216
下午6:50,晚間班機,TSA,ICN,TG 635,16666.75,19085.24596973732,16611,-0.14510903263907599,0.0033449832750836244,-43.38109362757524
上午9:00,早晨班機,TSA,HND,CI 220,34403.0,23820.375421106517,25282,0.30760760918796276,0.2651222277126995,1.1602482818653088
中午12:50,下午班機,TSA,NRT,CX 450,19697.75,20490.090677337394,19687,-0.040224933169392116,0.0005457476107677273,-73.70610951975755
上午8:30,早晨班機,TSA,NRT,JX 800,26140.5,21541.042466664003,22011,0.17595139853239217,0.15797325988408792,1.1138049481380305
下午2:35,下午班機,TSA,NRT,CI 108,22894.5,22144.25410199616,21341,0.032769700059133815,0.0678547249339361,0.482939103961274
中午12:25,下午班機,TSA,HKG,CX 461,14287.75,14328.416324134098,14278,-0.002846237100599991,0.000682402757607041,-4.170905039394618
下午5:00,下午班機,TSA,HKG,CX 421,15792.75,15041.46347788848,14394,0.047571608624939976,0.08856912190720426,0.5371127950752607
下午4:55,下午班機,TSA,HKG,CI 919,14924.5,13498.218276399197,13810,0.0955664661195218,0.07467586853830949,1.2797503127867234
下午4:25,下午班機,TSA,NRT,CI 106,22469.25,21342.912578321542,21341,0.050127949160673264,0.050213068972039566,0.9983048275457193
清晨7:00,早晨班機,TSA,ICN,CI 833,30305.75,20169.89987068911,23009,0.334453037107179,0.24077114079011408,1.3890910514010881
清晨7:00,早晨班機,TSA,ICN,CI 833,27569.5,21746.637019348967,24626,0.21120669510332188,0.10676653548305193,1.9782106270260005
上午10:05,早晨班機,TSA,ICN,CI 831,28980.5,24448.276460372468,24603,0.15638872826995848,0.15104984386052692,1.035345183238728
下午6:10,晚間班機,TSA,HKG,CI 923,14645.75,13580.366237408438,13810,0.07274354420849476,0.05706433607019101,1.274763700378776
下午3:45,下午班機,TSA,ICN,CI 162,18173.0,16507.037220512688,17337,0.09167241399258858,0.04600231112089363,1.9927784443628136
下午2:35,下午班機,TSA,NRT,CI 108,22932.5,21354.26291053835,21341,0.06882097850045353,0.06939932410334677,0.9916664087098025
上午9:25,早晨班機,TSA,ICN,JX 741,19696.5,18252.218967767552,18469,0.073326785582842,0.06232071687863326,1.176603692246393
上午9:00,早晨班機,TSA,HND,CI 220,34059.25,23820.375421106517,24773,0.3006194962864268,0.2726498675102946,1.102584420933475
