出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測平均價格,平均價格,效能,最佳效能,標準化效能
下午4:35,下午班機,TSA,HKG,BR 871,8799.25,6768.127,10506,0.23082910475324597,0.3841520584140694,0.6008795207455069
中午12:25,下午班機,TSA,HKG,BR 869,11760.5,8601.898,10678,0.2685771863441181,0.4108243697121721,0.6537518369036532
下午2:05,下午班機,TSA,HKG,UO 111,4158.0,3946.718,4833,0.05081337181337185,0.12025012025012025,0.42256400000000033
下午2:50,下午班機,TSA,HKG,UO 113,5030.25,3566.7122,4946,0.29094732866159734,0.27279956264599176,1.0665241756239752
下午5:40,下午班機,TSA,HKG,UO 115,5008.0,3221.073,5505,0.35681449680511185,0.16972843450479233,2.1022670588235295
下午3:45,下午班機,TSA,HKG,HX 255,10010.0,5142.2554,8952,0.4862881718281718,0.5228771228771228,0.9300238058846007
上午8:05,早晨班機,TSA,HKG,CI 903,5592.0,5622.904,6069,-0.0055264663805437144,0.35997854077253216,-0.015352210630899381
清晨7:15,早晨班機,TSA,HKG,CI 601,4446.0,5622.904,5276,-0.2647107512370671,0.1954565901934323,-1.3543199079401615
上午8:20,早晨班機,TSA,HKG,CX 407,4678.75,6369.1484,5104,-0.3612927384450975,0.06962329682073204,-5.189250652340752
上午8:05,早晨班機,TSA,HKG,JX 233,6988.5,5901.768,6626,0.15550289761751449,0.4868712885454676,0.3193922116091109
上午8:05,早晨班機,TSA,HKG,BR 851,7791.25,6100.049,7444,0.21706414246751163,0.4910957805230226,0.4419996079712512
清晨7:00,早晨班機,TSA,HKG,BR 891,5370.5,5433.558,5473,-0.01174155106600875,0.311051112559352,-0.03774797964681233
晚上10:20,晚間班機,TSA,HKG,HB 707,3701.5,3296.616,3590,0.10938376333918683,0.16790490341753342,0.6514625905068384
晚上9:20,晚間班機,TSA,HKG,HB 705,5707.5,3260.354,5761,0.42875970214629877,0.38081471747700396,1.125901081205429
下午6:10,晚間班機,TSA,HKG,CI 923,12427.0,5729.471,13219,0.5389497867546472,0.2772189587189185,1.9441303338171265
晚上9:10,晚間班機,TSA,HKG,CI 921,12856.0,4387.1016,12885,0.6587506533914126,0.13270068450528935,4.9641842907385705
下午6:35,晚間班機,TSA,HKG,CX 473,12480.75,6776.6587,10155,0.4570311319431925,0.5537928409751016,0.8252745397330633
晚上7:30,晚間班機,TSA,HKG,CX 565,9916.0,6776.6587,8645,0.31659351553045584,0.5454820492133925,0.5803921797004992
晚上7:40,晚間班機,TSA,HKG,CX 451,11842.0,6776.6587,8757,0.42774373416652595,0.6324100658672521,0.676370850580852
晚上8:15,晚間班機,TSA,HKG,CX 531,11870.0,6776.6587,8810,0.42909362257792755,0.6203032855939343,0.691748105391824
下午6:10,晚間班機,TSA,HKG,BR 857,10501.0,4919.5615,10670,0.5315149509570517,0.4839539091515094,1.098275974025974
晚上9:10,晚間班機,TSA,HKG,UO 117,5288.5,3260.354,4946,0.38350118180958687,0.385837193911317,0.9939456015682432
晚上8:25,晚間班機,TSA,HKG,HX 285,7592.0,3260.354,7958,0.5705540042149632,0.2523709167544784,2.260775574112735
晚上9:45,晚間班機,TSA,HKG,HX 283,6152.25,3971.9675,7765,0.35438782559226295,0.19574139542443822,1.81048993149263
上午9:05,凌晨班機,TSA,HKG,HB 703,5412.5,2466.0767,4451,0.5443738198614319,0.6123787528868361,0.888949554985669
上午10:45,凌晨班機,TSA,HKG,CX 489,4450.25,4449.6357,4892,0.0001380371889220122,0.021852704904218864,0.006316709511570024
上午9:50,凌晨班機,TSA,HKG,CX 469,7572.25,4450.9688,5380,0.41219996698471395,0.4251378388193734,0.9695678185912868
上午9:50,凌晨班機,TSA,HKG,CX 499,4448.25,4449.6357,4564,-0.000311515764626497,0.021412915191367392,-0.014548031496061053
上午9:50,凌晨班機,TSA,HKG,BR 867,7653.25,4199.8936,7794,0.45122743932316334,0.4134518015222291,1.09136648494904
上午11:55,凌晨班機,TSA,HKG,HX 253,5841.25,3048.0137,5456,0.4781915343462444,0.5168842285469719,0.9251424360354393
下午2:30,下午班機,TSA,HKG,CI 915,12420.0,6501.8335,12382,0.47650293880837363,0.09798711755233494,4.862914133114216
下午4:55,下午班機,TSA,HKG,CI 919,11143.0,5509.5474,10469,0.5055597774387508,0.6052230099614108,0.8353280842230131
下午1:20,下午班機,TSA,HKG,CX 495,6814.0,5727.3784,6443,0.1594689756383916,0.3385676548282947,0.47101066319895984
下午3:50,下午班機,TSA,HKG,CX 443,7901.5,5727.3784,7036,0.2751530215781814,0.4296019743086756,0.6404836058329652
下午5:00,下午班機,TSA,HKG,CX 421,4716.75,5805.063,6027,-0.23073366194943554,0.06291408279005671,-3.6674406065711884
中午12:25,下午班機,TSA,HKG,CX 461,5782.75,5645.1533,7063,0.023794336604556664,0.24724395832432666,0.09623829340793849
下午4:30,下午班機,TSA,HKG,JX 235,6717.75,4789.2617,8187,0.287073543969335,0.4492203490752112,0.6390483969845083
下午2:25,下午班機,TSA,HKG,BR 855,8884.25,5655.9365,9160,0.3633749050285618,0.4922475166727636,0.7381955067741383
下午4:35,下午班機,TSA,HKG,BR 871,12870.25,5636.143,8623,0.5620797575804666,0.6747537926613703,0.8330145953882028
中午12:25,下午班機,TSA,HKG,BR 869,6910.0,5789.478,8663,0.16215947901591896,0.35065123010130245,0.4624523318200578
下午2:05,下午班機,TSA,HKG,UO 111,3521.5,2672.311,3626,0.24114411472383923,0.3105210847650149,0.7765788751714677
下午2:50,下午班機,TSA,HKG,UO 113,3634.25,2303.6409,3612,0.3661303157460274,0.33191167366031504,1.1030956269430052
下午5:40,下午班機,TSA,HKG,UO 115,4371.5,2602.6091,4004,0.40464163330664527,0.350794921651607,1.1534991196609063
下午3:45,下午班機,TSA,HKG,HX 255,5469.25,3184.2327,5833,0.41779353659094026,0.38748457283905474,1.0782197947387047
凌晨12:20,凌晨班機,TSA,HKG,HB 707,3601.0,3197.232,3844,0.11212663149125243,0.3346292696473202,0.33507717842323653
上午8:05,早晨班機,TSA,HKG,CI 903,7650.0,4585.0107,6149,0.4006521960784314,0.5324183006535947,0.7525139454947214
清晨7:15,早晨班機,TSA,HKG,CI 601,3924.5,4585.0107,5497,-0.1683044209453433,0.08854631163205504,-1.9007502158273377
上午8:20,早晨班機,TSA,HKG,CX 407,5516.25,4583.2925,4830,0.16912893723090877,0.21087695445275323,0.8020266494734585
上午8:05,早晨班機,TSA,HKG,JX 233,5033.0,4265.8003,5993,0.1524338764156567,0.31094774488376714,0.4902234504792333
上午8:05,早晨班機,TSA,HKG,BR 851,6763.0,4778.1987,6958,0.2934794174183055,0.34304302824190447,0.855517801724138
清晨7:00,早晨班機,TSA,HKG,BR 891,8460.0,4558.5107,5824,0.46116894799054375,0.5599290780141843,0.8236202871015411
晚上11:30,晚間班機,TSA,HKG,HB 705,3568.75,3513.6162,3816,0.015449050788091086,0.19439579684763572,0.07947214414414423
晚上9:20,晚間班機,TSA,HKG,HB 705,3755.75,3289.3616,3217,0.12417983092591355,0.3149171270718232,0.39432542802790094
下午6:10,晚間班機,TSA,HKG,CI 923,7688.25,6464.5327,10171,0.15916720970311843,0.42756804214223004,0.3722617081146856
晚上10:30,晚間班機,TSA,HKG,CI 607,4972.0,6368.954,5539,-0.2809641995172968,0.12107803700724054,-2.3205215946843847
下午6:35,晚間班機,TSA,HKG,CX 473,6847.0,5308.702,6345,0.22466744559661161,0.3576748941142106,0.6281331155573703
晚上7:30,晚間班機,TSA,HKG,CX 565,5064.25,5416.986,5148,-0.06965216962037811,0.14044527817544553,-0.4959381370826008
晚上7:40,晚間班機,TSA,HKG,CX 451,4489.75,5416.986,4710,-0.20652285762013473,0.030458266050448244,-6.78051919561243
下午6:10,晚間班機,TSA,HKG,BR 857,7008.25,6894.196,8707,0.01627424820746978,0.35975457496521956,0.04523708477937534
晚上7:00,晚間班機,TSA,HKG,BR 809,7653.25,6638.1377,8249,0.13263806879430304,0.41057720576225787,0.3230526851778184
晚上9:10,晚間班機,TSA,HKG,UO 117,2986.0,3289.3616,3438,-0.10159464166108513,0.16008037508372405,-0.6346476987447702
晚上8:25,晚間班機,TSA,HKG,HX 285,4350.0,3289.3616,5161,0.24382491954022983,0.22045977011494253,1.1059837330552658
晚上9:45,晚間班機,TSA,HKG,HX 283,4843.5,4399.432,4912,0.09168328687932285,0.3490244657788789,0.26268441289559313
上午9:05,凌晨班機,TSA,HKG,HB 703,4272.0,2669.4124,4170,0.3751375468164794,0.5088951310861424,0.7371608095676172
上午10:50,凌晨班機,TSA,HKG,CI 909,10355.0,4860.726,11029,0.5305914051183004,0.6544664413326895,0.8107236240224289
上午10:45,凌晨班機,TSA,HKG,CX 489,7983.5,4599.783,5809,0.4238387925095509,0.4547504227469155,0.9320250654179865
上午9:50,凌晨班機,TSA,HKG,BR 867,11318.0,4423.092,7809,0.609198444954939,0.6709666018731225,0.9079415327890439
上午11:55,凌晨班機,TSA,HKG,HX 253,4817.25,3516.4019,5729,0.27003956614250874,0.414188593076963,0.6519724846510464
下午2:30,下午班機,TSA,HKG,CI 915,13012.0,8114.413,12554,0.3763900245926837,0.5803873347679065,0.6485152277542374
下午4:55,下午班機,TSA,HKG,CI 919,12088.0,7918.842,10523,0.34490056254136336,0.635837193911317,0.5424353369763206
下午1:20,下午班機,TSA,HKG,CX 495,9890.0,6435.6216,6625,0.3492799191102123,0.5598584428715875,0.6238718439588223
下午5:00,下午班機,TSA,HKG,CX 421,12529.5,6380.803,8232,0.490737619218644,0.6402889181531586,0.7664315363041445
中午12:25,下午班機,TSA,HKG,CX 461,5491.0,6258.2227,6803,-0.13972367510471687,0.20724822436714624,-0.674185149384886
下午4:30,下午班機,TSA,HKG,JX 235,7930.5,5315.115,8118,0.3297881596368451,0.3387554378664649,0.9735287548855389
下午2:25,下午班機,TSA,HKG,BR 855,11576.5,6707.3223,9434,0.42060879367684534,0.6104176564592062,0.6890508313875326
下午4:35,下午班機,TSA,HKG,BR 871,9027.75,6472.4224,8788,0.2830525435462878,0.5029769322367146,0.5627545229312337
中午12:25,下午班機,TSA,HKG,BR 869,9663.75,6950.064,9156,0.28081086534730304,0.5332039839606778,0.5266481005288438
下午2:05,下午班機,TSA,HKG,UO 111,3444.0,2895.9165,3463,0.15914155052264814,0.29500580720092917,0.5394522637795277
下午2:50,下午班機,TSA,HKG,UO 113,2675.5,2723.0964,3442,-0.017789721547374286,0.09250607363109699,-0.1923086868686865
下午5:40,下午班機,TSA,HKG,UO 115,3721.0,2871.7202,3712,0.22823966675624827,0.347487234614351,0.6568289249806649
下午3:45,下午班機,TSA,HKG,HX 255,7063.25,4021.4753,6803,0.4306480302976675,0.6286412062435848,0.6850458194921457
上午8:05,早晨班機,TSA,HKG,CI 903,7446.0,4285.3926,7991,0.42447050765511685,0.5196078431372549,0.8169055052985267
清晨7:15,早晨班機,TSA,HKG,CI 601,4199.75,4285.3926,6091,-0.020392309066015864,0.14828263587118282,-0.13752324367723825
上午8:20,早晨班機,TSA,HKG,CX 407,6456.0,4544.0483,5211,0.2961511307311028,0.3257434944237918,0.9091543984783641
上午8:05,早晨班機,TSA,HKG,JX 233,4723.25,4302.6167,5783,0.08905590430318117,0.21664108399936485,0.41107578793061367
上午8:05,早晨班機,TSA,HKG,BR 851,6395.0,4833.393,7282,0.24419186864738077,0.38014073494917905,0.6423722747840395
清晨7:00,早晨班機,TSA,HKG,BR 891,6734.0,4502.379,6361,0.3313960498960499,0.446985446985447,0.7414023255813954
晚上10:55,晚間班機,TSA,HKG,HB 705,3168.0,3294.507,3392,-0.03993276515151517,0.18150252525252525,-0.2200121739130436
晚上9:20,晚間班機,TSA,HKG,HB 705,2847.0,3289.3616,2936,-0.1553781524411662,0.15349490691956447,-1.0122691075514878
下午6:10,晚間班機,TSA,HKG,CI 923,12156.0,6464.5327,10198,0.46820231161566306,0.5509213557091148,0.8498532626549201
晚上9:10,晚間班機,TSA,HKG,CI 921,10030.75,6898.175,7716,0.3122971861525808,0.4717244473244772,0.662033074443916
晚上7:30,晚間班機,TSA,HKG,CX 565,5093.25,5416.986,4749,-0.06356177293476657,0.14533941982035045,-0.4373333333333332
晚上7:40,晚間班機,TSA,HKG,CX 451,4469.25,5416.986,4503,-0.2120570565531129,0.02601107568383957,-8.152567741935483
晚上8:15,晚間班機,TSA,HKG,CX 531,4460.75,5416.986,4478,-0.21436664238076553,0.024155130863644007,-8.874580046403711
下午6:10,晚間班機,TSA,HKG,BR 857,7929.25,6894.196,8819,0.13053617933600278,0.4341205032001766,0.3006911177282301
晚上7:00,晚間班機,TSA,HKG,BR 809,9528.75,6638.1377,9497,0.30335692509510687,0.43130001311819494,0.7033547782711843
晚上9:10,晚間班機,TSA,HKG,UO 117,6062.5,3289.3616,3206,0.45742489072164944,0.6539381443298969,0.6994925967965694
晚上8:25,晚間班機,TSA,HKG,HX 285,4796.5,3289.3616,5137,0.3142162827061399,0.378713645366413,0.829693586567575
晚上9:45,晚間班機,TSA,HKG,HX 283,5177.75,4399.432,4793,0.15031973347496502,0.44879532615518325,0.334940505648198
上午10:50,凌晨班機,TSA,HKG,HB 703,3890.25,2665.7388,3532,0.3147641411220358,0.42060278902384163,0.7483643697478991
上午10:50,凌晨班機,TSA,HKG,CI 909,11156.25,5284.824,10956,0.5262902857142857,0.6793725490196079,0.7746711086189266
上午10:45,凌晨班機,TSA,HKG,CX 489,4495.25,4558.3804,4566,-0.014043801790779157,0.031644513653300704,-0.4437989455184535
上午9:50,凌晨班機,TSA,HKG,CX 469,6959.25,4570.944,4685,0.3431843948701368,0.37450156266839096,0.9163764028776977
上午9:50,凌晨班機,TSA,HKG,BR 867,6452.25,4317.6855,7537,0.3308248285481809,0.4229919795420202,0.7821066226985437
上午11:55,凌晨班機,TSA,HKG,HX 253,4710.75,3482.847,5249,0.2606597675529374,0.4009446478798493,0.6501140966247517
下午2:30,下午班機,TSA,HKG,CI 915,10923.75,7667.2305,11749,0.29811369721936154,0.5998626845176793,0.4969698981343712
下午4:55,下午班機,TSA,HKG,CI 919,11343.25,6641.779,11426,0.4144730125845767,0.597381702774778,0.6938160486995019
下午1:20,下午班機,TSA,HKG,CX 495,4808.0,5537.9307,5061,-0.15181586938435937,0.09463394342762063,-1.6042432967032965
下午3:50,下午班機,TSA,HKG,CX 443,4986.5,5537.9307,5117,-0.1105847187405996,0.12704301614358768,-0.8704509865824781
下午5:00,下午班機,TSA,HKG,CX 421,4492.0,5889.438,4504,-0.3110948352626893,0.030943900267141587,-10.053510791366907
中午12:25,下午班機,TSA,HKG,CX 461,4481.25,5711.7075,5824,-0.27457907949790805,0.028619246861924685,-9.594210526315793
下午4:30,下午班機,TSA,HKG,JX 235,5453.75,4961.845,6328,0.0901957368782947,0.32156772862709143,0.2804875267284389
下午2:25,下午班機,TSA,HKG,BR 855,6906.0,6863.1934,9210,0.0061984651028091356,0.3266724587315378,0.018974556737588605
下午4:35,下午班機,TSA,HKG,BR 871,8591.0,6721.121,7865,0.21765556978233033,0.5666395064602491,0.38411647493837303
中午12:25,下午班機,TSA,HKG,BR 869,5756.0,7236.0054,8965,-0.2571239402362752,0.15410006949270327,-1.6685517474633598
下午2:10,下午班機,TSA,HKG,UO 111,2365.5,2607.2087,2827,-0.10218080744028753,0.23863876558867048,-0.42818193091231205
下午2:50,下午班機,TSA,HKG,UO 113,2694.75,2703.493,2751,-0.0032444568141756893,0.3316634196122089,-0.009782377622377554
下午5:40,下午班機,TSA,HKG,UO 115,2593.0,2822.9766,3053,-0.08869132279213265,0.30543771693019667,-0.2903744949494949
下午3:45,下午班機,TSA,HKG,HX 255,7159.0,3856.0168,7322,0.4613749406341668,0.6337477301299064,0.7280104033502315
上午8:05,早晨班機,TSA,HKG,CI 903,8215.75,4389.1187,7686,0.4657677387943888,0.5646167422329063,0.8249272541094045
清晨7:15,早晨班機,TSA,HKG,CI 601,8119.0,4389.1187,6021,0.4594015642320483,0.559428501046927,0.8211979964773228
上午8:20,早晨班機,TSA,HKG,CX 407,4498.25,4518.475,4477,-0.004496192963930498,0.03229033513032846,-0.13924268502582007
上午8:05,早晨班機,TSA,HKG,JX 233,5776.0,4032.409,5715,0.30186824792243766,0.3994113573407202,0.7557828348504552
上午8:05,早晨班機,TSA,HKG,BR 851,8667.25,4643.3994,7012,0.46425920563039025,0.5704519888084456,0.8138444860191131
清晨7:00,早晨班機,TSA,HKG,BR 891,5720.25,4448.1763,5699,0.22238078755299154,0.3530003059306848,0.6299733564442244
晚上9:20,晚間班機,TSA,HKG,HB 705,3419.0,2621.2388,2991,0.23333173442527053,0.298332845861363,0.7821188235294116
下午6:10,晚間班機,TSA,HKG,CI 923,11719.0,4599.5903,12069,0.6075100008533152,0.24131751855960407,2.5174716053748236
晚上9:10,晚間班機,TSA,HKG,CI 921,6534.5,4370.648,7737,0.33114270410896013,0.45259775040171396,0.7316490278951817
下午6:35,晚間班機,TSA,HKG,CX 473,4457.75,4458.4243,4503,-0.0001512646514496496,0.023498401660030286,-0.006437231503576854
晚上7:30,晚間班機,TSA,HKG,CX 565,4465.5,4537.302,4477,-0.016079274437352967,0.02519314746388982,-0.6382399999999971
晚上7:40,晚間班機,TSA,HKG,CX 451,4499.0,4537.302,4477,-0.008513447432762765,0.03245165592353856,-0.2623424657534225
晚上8:15,晚間班機,TSA,HKG,CX 531,4429.5,4537.302,4477,-0.024337284117846185,0.017270572299356586,-1.409176470588231
晚上9:15,晚間班機,TSA,HKG,CX 479,4526.25,4550.714,4477,-0.005404915769124538,0.03827671913835957,-0.14120634920634886
下午6:10,晚間班機,TSA,HKG,BR 857,11513.75,4591.697,9020,0.601198827488872,0.6102051894473999,0.9852404369640251
晚上9:10,晚間班機,TSA,HKG,UO 117,2741.0,2621.2388,2478,0.04369252097774532,0.45093031740240785,0.0968941747572815
晚上8:25,晚間班機,TSA,HKG,HX 285,5944.5,2621.2388,6285,0.5590480612330726,0.4775002102784086,1.1707807644882862
晚上9:45,晚間班機,TSA,HKG,HX 283,6688.0,2621.2388,6304,0.6080683612440191,0.7066387559808612,0.8605080829454084
上午10:50,凌晨班機,TSA,HKG,HB 703,3142.75,2631.9648,3194,0.16252810436719428,0.2764298782913054,0.5879541870503595
上午10:50,凌晨班機,TSA,HKG,CI 909,8779.75,4860.726,7331,0.44637079643497823,0.5924713118255076,0.753404911808526
上午10:45,凌晨班機,TSA,HKG,CX 489,4499.75,4599.783,4478,-0.02223079059947783,0.032612922940163346,-0.6816558773424215
上午9:50,凌晨班機,TSA,HKG,CX 469,4466.25,4660.022,4554,-0.04338583823117827,0.0253568429890848,-1.7110110375275933
上午9:50,凌晨班機,TSA,HKG,BR 867,8002.75,4316.722,7046,0.46059517041017156,0.5360344881447002,0.8592640596771375
上午11:55,凌晨班機,TSA,HKG,HX 253,3978.0,3516.4019,4255,0.11603773252890905,0.3064353946706888,0.378669483182937
下午2:30,下午班機,TSA,HKG,CI 915,9030.5,4389.864,8116,0.5138847239909197,0.6037871657161841,0.8511024300779458
下午4:55,下午班機,TSA,HKG,CI 919,6313.0,4187.8306,5605,0.3366338349437668,0.43323301124663394,0.7770272029250457
下午1:20,下午班機,TSA,HKG,CX 495,4449.25,4503.8516,4657,-0.012272090801820523,0.02163285947069731,-0.5672893506493503
下午3:50,下午班機,TSA,HKG,CX 443,4753.75,4503.8516,4538,0.052568687877991065,0.08430186694714699,0.6235767935121648
下午5:00,下午班機,TSA,HKG,CX 421,4522.75,4612.7554,4478,-0.0199005914543143,0.03753247471118236,-0.5302232695139911
中午12:25,下午班機,TSA,HKG,CX 461,4472.0,4503.8516,4527,-0.007122450805008936,0.026610017889087657,-0.26766050420168036
下午4:30,下午班機,TSA,HKG,JX 235,4318.75,3563.982,4242,0.17476538350217077,0.2217655571635311,0.7880636909423128
下午2:25,下午班機,TSA,HKG,BR 855,4460.75,4060.6265,6022,0.08969870537465677,0.11136019727624279,0.8054826371414195
下午4:35,下午班機,TSA,HKG,BR 871,5024.25,4246.7227,5197,0.1547548987411056,0.24108075832213763,0.6419214035087718
中午12:25,下午班機,TSA,HKG,BR 869,7696.75,4294.6597,6075,0.4420164744859843,0.5175885925877806,0.8539919171634766
下午2:10,下午班機,TSA,HKG,UO 111,2521.5,1894.6396,2306,0.2486061471346421,0.46857029545905216,0.5305631823952603
下午2:50,下午班機,TSA,HKG,UO 113,2796.5,2066.45,2175,0.2610584659395674,0.5208296084391203,0.5012358393408859
下午5:40,下午班機,TSA,HKG,UO 115,2276.75,2068.676,2191,0.09139079828703199,0.3389700230591852,0.2696132167152577
下午4:20,下午班機,TSA,HKG,HX 255,6276.25,2567.0532,5715,0.5909893328022306,0.6883489344752042,0.8585606851455355
上午8:05,早晨班機,TSA,HKG,CI 903,3909.5,4588.5317,5440,-0.17368760711088363,0.08479345184806242,-2.048361085972849
清晨7:15,早晨班機,TSA,HKG,CI 601,3789.75,4585.0107,5414,-0.20984516129032252,0.055874398047364604,-3.7556585596221947
上午8:20,早晨班機,TSA,HKG,CX 407,4469.75,4583.2925,4478,-0.025402427428827017,0.026120029084400694,-0.9725267665952853
上午8:05,早晨班機,TSA,HKG,JX 233,3959.5,4265.8003,5333,-0.0773583280717262,0.12362672054552343,-0.6257411644535238
上午8:05,早晨班機,TSA,HKG,BR 851,5709.75,4778.1987,6116,0.16315097858925523,0.3057489382197119,0.5336109408563655
清晨7:00,早晨班機,TSA,HKG,BR 891,3989.5,4558.5107,5379,-0.1426270710615365,0.06930693069306931,-2.057904882459312
晚上9:20,晚間班機,TSA,HKG,HB 705,2283.25,2621.2388,2347,-0.14802969451439837,0.114858206503887,-1.2888038131553863
下午6:10,晚間班機,TSA,HKG,CI 923,4615.25,4599.5903,5481,0.003393033963490636,0.22474405503493852,0.015097324656543898
晚上10:30,晚間班機,TSA,HKG,CI 607,3839.25,4122.4326,3903,-0.07375987497558119,0.06804714462460115,-1.0839525358851678
下午6:35,晚間班機,TSA,HKG,CX 473,4454.0,4458.4243,4478,-0.0009933318365513415,0.022676246070947464,-0.043804950495046284
晚上7:30,晚間班機,TSA,HKG,CX 565,4459.25,4537.302,4478,-0.017503391825979632,0.023826876716936705,-0.7346070588235264
晚上7:40,晚間班機,TSA,HKG,CX 451,4453.5,4537.302,4478,-0.018817110138093562,0.02256652071404513,-0.8338507462686536
晚上8:15,晚間班機,TSA,HKG,CX 531,4492.75,4537.302,4478,-0.009916420900339364,0.031105670246508264,-0.3187978533094789
晚上9:15,晚間班機,TSA,HKG,CX 479,4474.5,4550.714,4478,-0.017032964577047702,0.027153871940998994,-0.6272757201646086
下午6:10,晚間班機,TSA,HKG,BR 857,5124.75,4591.697,4649,0.10401541538611637,0.255963705546612,0.4063678292357537
晚上7:00,晚間班機,TSA,HKG,BR 809,5377.0,4539.228,4846,0.1558065835968012,0.29086851404128694,0.5356598465473146
晚上9:10,晚間班機,TSA,HKG,UO 117,1727.0,2621.2388,1963,-0.5177989577301679,0.2240880138969311,-2.310694573643411
晚上8:25,晚間班機,TSA,HKG,HX 285,4053.0,2621.2388,4653,0.3532596101653096,0.4655810510732791,0.7587499735029145
晚上9:45,晚間班機,TSA,HKG,HX 283,9042.25,2621.2388,4530,0.7101121070530012,0.7837927506981116,0.9059947370277612
上午10:50,凌晨班機,TSA,HKG,HB 703,2653.75,2665.7388,2942,-0.004517682524729188,0.17023080546396607,-0.026538572219147946
上午10:50,凌晨班機,TSA,HKG,CI 909,5917.0,5284.824,5698,0.10684062869697489,0.3932736183876965,0.2716699613235928
上午10:45,凌晨班機,TSA,HKG,CX 489,4449.5,4558.3804,4478,-0.024470255084840995,0.021687830093268908,-1.1282943005181347
上午9:50,凌晨班機,TSA,HKG,CX 469,4499.25,4570.944,4478,-0.01593465577596275,0.032505417569594935,-0.4902153846153874
上午9:50,凌晨班機,TSA,HKG,BR 867,4394.75,4378.7295,4901,0.0036453723192444686,0.15512827805904772,0.023499083241656955
上午11:55,凌晨班機,TSA,HKG,HX 253,3639.5,3482.847,4234,0.043042450886110674,0.40431377936529744,0.1064580360176689
下午2:30,下午班機,TSA,HKG,CI 915,6677.0,4460.1724,5629,0.33200952523588434,0.46233338325595325,0.7181171363783608
下午4:55,下午班機,TSA,HKG,CI 919,3846.5,4543.442,4049,-0.18118861302482778,0.06668399844014039,-2.7171228070175437
下午1:20,下午班機,TSA,HKG,CX 495,4523.75,4387.152,4504,0.030195744680851053,0.03774523348991434,0.799988286969253
下午3:50,下午班機,TSA,HKG,CX 443,4503.75,4387.152,4478,0.02588909242298084,0.03347210657785179,0.7734527363184077
下午5:00,下午班機,TSA,HKG,CX 421,4492.0,4660.742,4478,-0.037565004452359795,0.030943900267141587,-1.213971223021584
中午12:25,下午班機,TSA,HKG,CX 461,4453.75,4323.2974,4478,0.029290507998877266,0.022621386472074095,1.2948148883374653
下午4:30,下午班機,TSA,HKG,JX 235,4009.25,3732.7063,4010,0.06897641703560521,0.16044147907962836,0.4299163622230862
下午2:25,下午班機,TSA,HKG,BR 855,5677.25,4249.672,5077,0.25145589854242817,0.34598617288299793,0.7267801960035638
下午4:35,下午班機,TSA,HKG,BR 871,5023.5,4607.1367,4244,0.08288310938588633,0.26087389270428984,0.31771331552842424
中午12:25,下午班機,TSA,HKG,BR 869,4743.25,4345.698,5348,0.08381426237284556,0.21509513519211512,0.3896613575104138
下午2:10,下午班機,TSA,HKG,UO 111,1977.5,1772.7513,1980,0.10353916561314797,0.23893805309734514,0.4333305820105822
下午2:50,下午班機,TSA,HKG,UO 113,2015.25,1897.1176,1877,0.05861922838357522,0.2531943927552413,0.2315186673199411
下午5:40,下午班機,TSA,HKG,UO 115,1949.75,2147.3032,2101,-0.10132232337479155,0.22810616745736634,-0.4441893198426078
下午3:45,下午班機,TSA,HKG,HX 255,4827.25,2753.869,4550,0.42951597700554145,0.5326531669169817,0.8063708313077297
上午8:05,早晨班機,TSA,HKG,CI 903,4361.5,4285.3926,4406,0.017449822308838674,0.1768886850854064,0.09864860661049887
清晨7:15,早晨班機,TSA,HKG,CI 601,4748.0,4285.3926,4574,0.09743205560235886,0.2438921651221567,0.39948825561312595
上午8:20,早晨班機,TSA,HKG,CX 407,4496.25,4544.0483,4478,-0.010630703363914458,0.03185988323603003,-0.3336705061082051
上午8:05,早晨班機,TSA,HKG,JX 233,4640.25,4302.6167,4485,0.07276187705403812,0.27460804913528364,0.26496629389837195
上午8:05,早晨班機,TSA,HKG,BR 851,4306.75,4833.393,5008,-0.12228316015556975,0.114645614442445,-1.0666187341772153
清晨7:00,早晨班機,TSA,HKG,BR 891,5271.0,4502.379,4599,0.14582071713147413,0.2955795864162398,0.49333825417201543
晚上9:20,晚間班機,TSA,HKG,HB 705,2456.0,2460.9785,2360,-0.0020270765472313384,0.1771172638436482,-0.011444827586207282
下午6:10,晚間班機,TSA,HKG,CI 923,4442.0,4260.442,4223,0.04087303016659163,0.19180549302116165,0.2130962441314554
晚上9:10,晚間班機,TSA,HKG,CI 921,3858.0,4152.088,3998,-0.07622809745982367,0.06946604458268534,-1.0973432835820884
下午6:35,晚間班機,TSA,HKG,CX 473,4482.5,4442.97,4478,0.008818739542665866,0.028890128276631344,0.3052509652509633
晚上7:30,晚間班機,TSA,HKG,CX 565,4502.5,4489.995,4478,0.00277734591893395,0.033203775680177676,0.08364548494983351
晚上7:40,晚間班機,TSA,HKG,CX 451,4526.75,4489.995,4478,0.008119511791020072,0.03838294582205777,0.21153956834532436
晚上8:15,晚間班機,TSA,HKG,CX 531,4466.5,4489.995,4478,-0.005260270905630783,0.025411395947609987,-0.20700440528634265
晚上9:15,晚間班機,TSA,HKG,CX 479,4497.5,4506.3696,4478,-0.001972117843246246,0.03212896053362979,-0.06138131487889268
