出發時間,出發時段,出發機場代號,抵達機場代號,航班代碼,隨機購買平均價格,預測平均價格,平均價格,效能,最佳效能,標準化效能
上午8:25,早晨班機,TSA,NRT,BR 211,7140.75,6856.952179784504,6845,0.03974341913881544,0.22473129573224102,0.17684861829910975
下午4:35,下午班機,TSA,HKG,BR 871,10084.75,4628.307433616816,7516,0.5410587834485916,0.63072956692035,0.857830061924016
清晨7:15,早晨班機,TSA,HKG,CI 601,4609.0,6861.401934705562,4030,-0.48869644927436795,0.22390974180950315,-2.1825600142495754
下午4:35,下午班機,TSA,HKG,BR 871,3983.0,5111.125942886912,4056,-0.28323523547248597,0.042681395932714035,-6.636034958158303
凌晨12:20,凌晨班機,TSA,SIN,TR 875,6280.5,4943.318198826007,6134,0.21291008696345726,0.20420348698352042,1.0426368820070122
清晨7:25,早晨班機,TSA,SIN,BR 225,6217.25,6107.445090428602,6102,0.017661330905367763,0.07692307692307693,0.2295973017697809
下午2:35,下午班機,TSA,NRT,CI 108,17420.5,15321.080966861216,17487,0.12051428105615702,0.023736402514279154,5.077192341327167
下午6:35,晚間班機,TSA,HKG,CX 473,4753.5,6666.91623496911,5124,-0.4025278710358914,0.07520774166403703,-5.352213244668838
上午10:05,凌晨班機,TSA,NRT,CI 831,24056.0,15292.55926696246,22870,0.36429334606906966,0.35924509477884936,1.0140523875303795
上午9:25,凌晨班機,TSA,NRT,JX 741,17844.75,14541.91540914823,16982,0.18508718759589063,0.37651129884139595,0.4915846832895656
清晨7:40,早晨班機,TSA,NRT,TG 637,6397.0,6404.152362692171,6745,-0.0011180807710130928,0.0531499140221979,-0.02103636085932575
上午8:05,早晨班機,TSA,HKG,BR 851,4140.75,4120.07410392519,4372,0.004993273217366473,0.10088752037674334,0.04949346756387846
凌晨2:20,凌晨班機,TSA,NRT,GK 12,6343.0,6423.7854159195285,6046,-0.012736152596488812,0.4185716537915813,-0.030427651947091724
清晨7:00,早晨班機,TSA,NRT,CI 833,7279.75,7208.995264271602,8425,0.009719390875840292,0.2065661595521824,0.04705219333559327
清晨6:40,早晨班機,TSA,NRT,TR 898,11963.0,8456.997164048875,10841,0.2930705371521462,0.4149460837582546,0.7062858251311694
清晨7:25,早晨班機,TSA,SIN,BR 225,5958.0,6601.001908286316,6100,-0.10792244180703531,0.03675730110775428,-2.9360817729968787
上午8:50,早晨班機,TSA,NRT,BR 198,9809.75,11353.331723422692,9919,-0.15735179014987052,0.06572542623410382,-2.39407789596385
晚上9:10,晚間班機,TSA,HKG,UO 117,2114.5,2390.1210358762296,2148,-0.13034808979722373,0.2882478127216836,-0.4522084263760945
晚上9:15,晚間班機,TSA,HKG,CX 479,4497.5,4491.760511548664,4491,0.0012761508507695388,0.03212896053362979,0.03971964326184084
清晨7:00,早晨班機,TSA,NRT,CI 833,7303.25,8996.510254539782,9025,-0.23185023852939202,0.24773217403210898,-0.9358907030757398
下午2:50,下午班機,TSA,NRT,TR 874,13349.0,14626.23659781313,13056,-0.09568032045944484,0.23597273203985317,-0.40547193581369184
下午2:10,下午班機,TSA,HKG,UO 111,1493.75,1580.684051302934,1556,-0.05819852806890979,0.042677824267782424,-1.3636713929872
上午9:00,凌晨班機,TSA,HND,CI 220,10474.5,20762.541825614953,11044,-0.9821988472590533,0.11814406415580696,-8.313569152012084
上午8:50,早晨班機,TSA,NRT,BR 198,16578.25,19347.538405712876,19180,-0.16704346995086186,0.3132568274697269,-0.5332476591176769
晚上7:45,晚間班機,TSA,NRT,VZ 569,4491.0,4248.059710842289,4519,0.05409492076546672,0.31596526386105545,0.17120527777146657
清晨7:15,早晨班機,TSA,HND,BR 192,9906.5,11379.78962701021,10292,-0.14871948993188414,0.046282743653157016,-3.213281629248005
上午8:30,早晨班機,TSA,NRT,JX 800,30112.25,34187.88361743139,26817,-0.13534802671442323,0.15864805851439198,-0.8531338358744865
凌晨2:25,凌晨班機,TSA,NRT,MM 620,10880.0,13147.853820753116,13886,-0.20844244676039672,0.15165441176470587,-1.3744568610624948
上午10:05,凌晨班機,TSA,NRT,CI 831,19566.75,14042.661529926996,19907,0.28232018450038987,0.09709072789298172,2.907797589194896
下午3:45,下午班機,TSA,HKG,HX 255,2351.25,2523.9805838753705,2363,-0.07346329989383114,0.16852737905369483,-0.4359131454268025
中午12:50,下午班機,TSA,NRT,CX 450,10088.25,11215.122091405436,10458,-0.11170144389814246,0.016380442594107005,-6.819195711984483
上午10:50,凌晨班機,TSA,HKG,CI 909,5437.0,6156.8651075295165,6221,-0.13240116011210531,0.2872907853595733,-0.46086114438509385
下午4:25,下午班機,TSA,NRT,CI 106,9034.0,9229.949069248927,9457,-0.02169017813249138,0.04195262342262564,-0.517016013849412
晚上7:00,晚間班機,TSA,HKG,BR 809,3959.25,4095.92191646508,4080,-0.03451964803058152,0.036938814169350256,-0.9345088305304609
下午2:10,下午班機,TSA,HKG,UO 111,1512.5,1580.684051302934,1534,-0.0450803644978076,0.05454545454545454,-0.8264733491264726
下午2:30,下午班機,TSA,HKG,CI 915,4023.5,4040.249258363303,4504,-0.004162857801243431,0.1077420156580092,-0.03863727419447046
晚上8:45,晚間班機,TSA,NRT,BR 205,19479.5,15716.345236231931,19481,0.19318538790872808,0.2965938550784158,0.6513465623138154
晚上7:30,晚間班機,TSA,HKG,CX 565,4514.75,6474.491277827671,5052,-0.43407525950001025,0.035827011462428705,-12.115865705271538
晚上8:00,晚間班機,TSA,ICN,IT 602,3349.0,4214.342702802421,3296,-0.25838838542920894,0.1642281277993431,-1.573350368731674
上午8:50,早晨班機,TSA,NRT,BR 198,9775.0,11353.331723422692,9725,-0.1614661609639583,0.06240409207161125,-2.587429054791299
上午9:50,凌晨班機,TSA,HKG,BR 867,4018.0,4115.410976894874,4078,-0.024243647808579835,0.05102040816326531,-0.47517549704816475
上午9:50,凌晨班機,TSA,HKG,CX 499,5620.0,6815.253708757853,6150,-0.21267859586438667,0.19519572953736655,-1.089565823844898
下午6:10,晚間班機,TSA,HKG,CI 923,3949.75,4009.849785209867,3994,-0.015216098540380316,0.043990125957339074,-0.3458980443733361
上午8:05,早晨班機,TSA,HKG,BR 851,4007.5,4137.702605015151,4079,-0.032489733004404435,0.048533998752339366,-0.6694221337539885
晚上8:15,晚間班機,TSA,HKG,CX 531,5285.25,5629.542597916216,5750,-0.06514215939004142,0.16825126531384513,-0.38717188407783687
下午1:30,下午班機,TSA,HND,NH 852,18040.75,15552.7928476521,18678,0.13790763423626518,0.2888876571095991,0.47737461550302696
下午3:45,下午班機,TSA,ICN,CI 162,6880.25,9673.129277361237,6250,-0.4059270051758638,0.2333127429962574,-1.7398406960668038
下午6:10,晚間班機,TSA,HKG,CI 923,3741.25,5564.720201156612,3851,-0.48739597758947206,0.04390243902439024,-11.101797267315753
中午12:25,下午班機,TSA,ICN,KE 186,8016.5,8024.065362371402,7880,-0.0009437238659517798,0.24518181251169463,-0.0038490777773606934
中午12:25,下午班機,TSA,HKG,BR 869,4138.25,4672.032700850798,4056,-0.12898754324915082,0.07859602488974808,-1.641145890394461
下午6:10,晚間班機,TSA,HKG,CI 923,3768.5,5094.872903463763,3861,-0.35196308968124257,0.050815974525673345,-6.926229260907377
上午8:05,早晨班機,TSA,HKG,JX 233,4100.5,3853.756065351907,4012,0.06017410916914835,0.16888184367760029,0.35630893089977306
下午3:35,下午班機,TSA,HND,JL 98,18697.0,12149.961837808838,16126,0.3501651688608419,0.34508209873241696,1.0147300313377499
上午9:40,凌晨班機,TSA,NRT,BR 201,12517.5,7993.330655726106,11245,0.36142754897334883,0.47289794287996806,0.764282345514637
晚上7:45,晚間班機,TSA,NRT,VZ 569,12264.0,6208.978487725903,11788,0.4937232152865376,0.4094911937377691,1.2056992258610308
晚上10:30,晚間班機,TSA,HKG,CI 607,3939.5,4185.8467228233985,4001,-0.06253248453443293,0.029826120065998222,-2.0965678538161576
上午8:20,早晨班機,TSA,HKG,CX 407,4496.25,10905.7978677117,4494,-1.4255319138641536,0.03185988323603003,-44.7437896524377
上午8:05,早晨班機,TSA,NRT,BR 67,6090.75,6286.434859034551,6175,-0.032128204085629976,0.0910807371834339,-0.3527442253890054
下午3:15,下午班機,TSA,NRT,VZ 567,5093.5,4905.819049178478,4552,0.03684714848758652,0.3379797781486208,0.10902175476126748
晚上10:30,晚間班機,TSA,NRT,CI 837,5299.25,6596.722759604302,5558,-0.24484082834444537,0.06949096570269378,-3.5233476160334067
上午10:45,凌晨班機,TSA,HKG,CX 489,6769.25,6516.221745064891,6767,0.03737906783397107,0.01865051519740001,2.004184197505811
晚上8:00,晚間班機,TSA,ICN,IT 602,9099.0,7639.295194695582,9283,0.1604247505554916,0.16485328058028353,0.9731365368696121
下午2:50,下午班機,TSA,HKG,UO 113,1600.0,1570.220180350996,1593,0.018612387280627446,0.05625,0.3308868849889324
晚上10:30,晚間班機,TSA,HKG,CI 607,4674.25,3960.992879625939,4055,0.15259284813051524,0.2347435417446649,0.6500406656405203
下午2:25,下午班機,TSA,HKG,BR 855,4128.75,4083.6778783738087,4097,0.010916650711762966,0.07647593097184378,0.14274622842815946
上午8:05,早晨班機,TSA,HKG,JX 233,6912.5,6501.164974473984,6622,0.05950597114300408,0.29446654611211576,0.2020805824249647
下午1:35,下午班機,TSA,ICN,7C 2602,7876.75,6187.688753185004,7715,0.21443631533500437,0.42082711778334975,0.5095591663971629
晚上9:10,晚間班機,TSA,HKG,CI 921,12856.0,3954.5021751358527,12885,0.6924002664020027,0.13270068450528935,5.217759569088011
下午5:40,下午班機,TSA,HKG,UO 115,2701.5,2533.252691411007,2428,0.062279218430128756,0.41328891356653713,0.1506917228741539
下午1:20,下午班機,TSA,HKG,CX 495,4469.75,4517.495917291363,4517,-0.010682010692178128,0.016499804239610717,-0.647402268357467
下午1:55,下午班機,TSA,NRT,TG 633,6116.25,6207.1436770922355,6306,-0.014861014035109017,0.06527692622113224,-0.2276610572128629
上午10:35,凌晨班機,TSA,NRT,JL 802,10496.5,13435.976640043342,10504,-0.2800435040292804,0.0684513885580908,-4.091129631236384
晚上10:30,晚間班機,TSA,NRT,CI 837,6436.75,14372.020454175465,7203,-1.2328069995223467,0.18670136326562317,-6.603095863678357
上午9:40,凌晨班機,TSA,NRT,BR 201,15122.0,8062.45750567507,14342,0.46683920740146345,0.4708371908477715,0.9915087772928273
晚上7:55,晚間班機,TSA,SIN,CI 755,5469.25,10970.103520316394,5518,-1.005778401118324,0.045755816611052706,-21.981432648616956
上午10:50,凌晨班機,TSA,HKG,CI 909,3976.75,5021.400018991835,3932,-0.26268938680878484,0.0947381655874772,-2.772793680137585
下午4:10,下午班機,TSA,SIN,TR 899,4248.0,4119.379019536584,3941,0.03027800858366675,0.2236346516007533,0.1353905057509646
下午3:20,下午班機,TSA,NRT,BR 196,10940.75,12216.090872912013,11056,-0.1165679567590899,0.017617622192262872,-6.616554463875553
中午12:35,下午班機,TSA,NRT,CI 104,9608.0,10418.31717566207,9243,-0.08433775766674338,0.13072439633638636,-0.6451569869920942
清晨7:55,早晨班機,TSA,NRT,BR 184,9662.25,11466.48408394586,9722,-0.18673022163014405,0.05146316851664985,-3.6284245026563284
晚上8:55,晚間班機,TSA,HND,MM 860,6232.5,6667.21441039423,5825,-0.06974960455583315,0.28920978740473324,-0.24117304321455207
下午5:10,下午班機,TSA,ICN,OZ 714,8395.0,9189.76068785,10059,-0.09467071921977357,0.2327575938058368,-0.4067352547850559
下午3:35,下午班機,TSA,NRT,IT 202,7124.0,7953.163078277861,7649,-0.11639010082507877,0.14387984278495228,-0.8089395885637669
上午10:05,凌晨班機,TSA,NRT,CI 831,5737.5,7753.0421101878765,6016,-0.35129274251640547,0.05533769063180828,-6.3481641265759885
凌晨2:20,凌晨班機,TSA,NRT,GK 12,5893.0,6423.7854159195285,5034,-0.0900704931137839,0.318174104870185,-0.28308555515708184
下午3:00,下午班機,TSA,NRT,JX 804,10405.5,7648.6584173924575,11665,0.26494080847701146,0.2315602325693143,1.1441550456972578
下午5:10,下午班機,TSA,ICN,OZ 714,12573.0,12967.15602902157,12357,-0.031349401815125216,0.2832259603913147,-0.11068689385609923
上午8:05,早晨班機,TSA,HKG,BR 851,4557.5,6212.605639480024,4708,-0.3631608643949587,0.14865606143719146,-2.4429603534760505
下午4:00,下午班機,TSA,NRT,MM 624,5622.5,6809.518869305446,5537,-0.21111940761324074,0.3508225878168075,-0.601783964159922
下午4:10,下午班機,TSA,SIN,TR 899,7113.0,8347.3734123068,7272,-0.17353766516333483,0.2973428932939688,-0.5836280909252012
清晨7:25,早晨班機,TSA,SIN,BR 225,6017.75,6601.001908286316,6096,-0.09692192402248621,0.046321299489011675,-2.092383527484543
清晨7:00,早晨班機,TSA,HKG,BR 891,4055.25,4094.393414259483,4064,-0.00965252802157279,0.05973737747364528,-0.16158272140137483
凌晨12:10,凌晨班機,TSA,HND,IT 216,12299.0,11098.622107589874,10686,0.09759963349948175,0.33336043580778923,0.2927750957097869
清晨7:40,早晨班機,TSA,NRT,TG 637,12708.5,11787.451108840827,12971,0.07247502782855356,0.0655073376086871,1.1063650344254328
上午10:45,凌晨班機,TSA,ICN,ZE 882,5150.0,5747.257752640195,5339,-0.11597237915343586,0.14563106796116504,-0.7963436701869263
下午3:50,下午班機,TSA,HKG,CX 443,6264.0,11254.127262436896,6407,-0.7966358975793256,0.13585568326947636,-5.863839321312452
下午4:30,下午班機,TSA,HND,BR 190,10191.5,13911.175662479298,10202,-0.3649782330843642,0.07295295098856891,-5.002926244087825
上午8:45,早晨班機,TSA,SIN,JX 771,5600.5,5917.132826828087,5626,-0.05653652831498737,0.05758414427283278,-0.9818072149708117
下午5:40,下午班機,TSA,HKG,UO 115,1735.0,2111.478748175773,1656,-0.21699063295433604,0.2276657060518732,-0.9531107548753748
中午12:35,下午班機,TSA,NRT,CI 104,13027.25,11139.53712097387,11787,0.14490493995479709,0.35504423420138553,0.4081320748124167
上午10:45,凌晨班機,TSA,HKG,CX 489,4469.75,4491.760511548664,4479,-0.004924327210395212,0.026120029084400694,-0.18852686551318198
上午9:30,凌晨班機,TSA,HND,JL 96,26535.5,17077.41668226058,18690,0.35643132097527536,0.48310753518870947,0.7377887840976184
晚上7:25,晚間班機,TSA,ICN,KE 188,11973.25,13632.077747768904,11019,-0.13854448439387004,0.17098532144572276,-0.8102712163970714
下午2:05,下午班機,TSA,HKG,UO 111,1493.75,1609.4460925133787,1517,-0.07745345105498158,0.042677824267782424,-1.8148406668765293
上午9:50,凌晨班機,TSA,HKG,BR 867,4002.25,5282.920166812701,3948,-0.31998754870702745,0.07552001998875632,-4.237122139992392
凌晨2:20,凌晨班機,TSA,NRT,GK 12,4988.0,6653.151333197691,5119,-0.33383146214869514,0.19446672012830793,-1.7166508589666922
下午1:35,下午班機,TSA,ICN,7C 2602,7802.0,9254.96431598426,7857,-0.18622972519664957,0.45270443476031785,-0.4113715503919196
晚上7:30,晚間班機,TSA,HKG,CX 565,4527.5,4491.760511548664,4483,0.007893868238837328,0.03854224185532855,0.20481082207069343
下午1:50,下午班機,TSA,NRT,CI 835,15359.5,15543.962344477097,14842,-0.012009658157954156,0.30186529509424137,-0.039784825725676015
上午10:45,凌晨班機,TSA,HKG,CX 489,4520.5,4517.4615856154,4489,0.0006721412199093907,0.03705342329388342,0.018139787370748662
中午12:35,下午班機,TSA,NRT,CI 104,9601.0,11139.53712097387,9648,-0.1602475909773846,0.057598166857618996,-2.7821647757212835
上午8:30,早晨班機,TSA,NRT,JX 800,11884.25,12896.874588960362,11433,-0.08520727761199584,0.09426341586553631,-0.9039273277932262
